Index,Source,Target,Weight
92,AFG,COL,2892.00886425364
93,AFG,CRI,11795.7634969946
94,AFG,CYP,826.581278645318
95,AFG,CZE,256539.557655744
96,AFG,DEU,6459100.33447904
97,AFG,DNK,29540.3496806531
98,AFG,DOM,77353.1939507841
99,AFG,ECU,315.266660085202
100,AFG,EGY,227494.783737193
101,AFG,ESP,2484909.52933308
102,AFG,EST,700.549355494191
103,AFG,ETH,1577.75337720213
104,AFG,FIN,344012.319241847
105,AFG,FRA,926117.832402149
106,AFG,GAB,11376.8919865374
107,AFG,GBR,1322963.64916437
108,AFG,GHA,468045.302286267
109,AFG,GRC,12309.3959570886
110,AFG,GTM,378923.601221302
111,AFG,HKG,18404.0499075875
112,AFG,IDN,71973.2848785665
113,AFG,IND,291717638.829275
114,AFG,IRL,180284.495657542
115,AFG,ISR,51138.4988631202
116,AFG,ITA,2573822.14649318
117,AFG,JOR,3518121.99636788
118,AFG,JPN,622588.507675044
119,AFG,KAZ,9253043.41705051
120,AFG,KEN,28572.8599835805
121,AFG,KGZ,1858500.67639235
122,AFG,KHM,2677.70795833408
123,AFG,KOR,456623.960891351
124,AFG,KWT,1168837.6041132
125,AFG,LBN,266320.123374206
126,AFG,LKA,53978.686944778
127,AFG,LTU,66006.2525154954
128,AFG,LUX,3246.32304632973
129,AFG,MAR,83808.6304478435
130,AFG,MDG,868.905598294133
131,AFG,MEX,2112774.40517539
132,AFG,MKD,958.423322013432
133,AFG,MLT,268.91070356875
134,AFG,MNE,1711.32975871972
135,AFG,MOZ,631582.315018878
136,AFG,MYS,1664006.02796634
137,AFG,NGA,13016.988438828
138,AFG,NIC,170.649607787419
139,AFG,NLD,1411948.13864359
140,AFG,NOR,242030.628426212
141,AFG,NZL,100968.678238788
142,AFG,PAK,302211976.252518
143,AFG,PER,35582.1238008403
144,AFG,PHL,8511.28195180803
145,AFG,POL,220264.44163313
146,AFG,PYF,518.969221385671
147,AFG,QAT,510514.791895082
148,AFG,ROU,47886.3656965735
149,AFG,SAU,13026100.439918
150,AFG,SGP,157537.701049727
151,AFG,SLV,89.4923730104603
152,AFG,SRB,34301.6944639214
153,AFG,SVK,108070.883873785
154,AFG,SVN,4965.30609663145
155,AFG,SWE,421791.333419797
156,AFG,SYC,371.491909801048
157,AFG,THA,436968.237218128
158,AFG,TJK,1838636.21061174
159,AFG,TUN,29256.0690171483
160,AFG,TUR,13616534.8882556
161,AFG,TZA,732.915217381491
162,AFG,UKR,354874.88293504
163,AFG,USA,9182032.86030656
164,AFG,UZB,4536686.74909512
165,AFG,ZAF,71034.6552151814
166,AFG,ZWE,2672.03027371672
167,AGO,AFG,44.6640152420997
168,AGO,AGO,248924.400533142
169,AGO,ARE,693309542.579913
170,AGO,ARG,347.532867461896
171,AGO,ARM,1483508.49806416
172,AGO,ATG,1189.83202266804
173,AGO,AUS,117322.686692707
174,AGO,AUT,36254.7305560583
175,AGO,AZE,833773.825464991
176,AGO,BEL,273079106.121961
177,AGO,BEN,801234.170044927
178,AGO,BFA,2936117.34668475
179,AGO,BGD,53666521.0588297
180,AGO,BGR,271228.731736358
181,AGO,BHS,511513.531585772
182,AGO,BLZ,190537.806639392
183,AGO,BOL,2730.61270227332
184,AGO,BRA,320115874.796115
185,AGO,BRN,2808947.74928314
186,AGO,BWA,1204839.66065762
187,AGO,CAN,311682513.814587
188,AGO,CHE,278301.160778419
189,AGO,CHL,13826.3198713525
190,AGO,CHN,8265804673.78927
191,AGO,CIV,12451836.6934295
192,AGO,CMR,5674119.92482117
193,AGO,COD,55372215.1709636
194,AGO,COG,542464765.897813
195,AGO,COL,4496.01858251308
196,AGO,CPV,63801.9882762855
197,AGO,CRI,1753.9980612626
198,AGO,CUB,405197.512942324
199,AGO,CYP,442415.791160231
200,AGO,CZE,10947107.5217342
201,AGO,DEU,124361540.427276
202,AGO,DNK,3383137.57572713
203,AGO,DOM,2315.11283609166
204,AGO,DZA,8017.72025981478
205,AGO,ECU,39098.1936870493
206,AGO,EGY,12565334.1828183
207,AGO,ESP,1297564563.37406
208,AGO,ETH,27802.7832495295
209,AGO,FIN,50957.8567052387
210,AGO,FJI,20440.4714743919
211,AGO,FRA,820354102.547443
212,AGO,GAB,449914.085885901
213,AGO,GBR,327957882.294429
214,AGO,GHA,20171144.8268825
215,AGO,GIN,556067.996362114
216,AGO,GMB,84801.3663913505
217,AGO,GNB,30625.0090427319
218,AGO,GNQ,3061415.74882397
219,AGO,GRC,80849.9439743713
220,AGO,GTM,2379.46998128911
221,AGO,GUY,159708.012822341
222,AGO,HKG,9667772.10286812
223,AGO,HND,3485.89292690547
224,AGO,HRV,10769.3163557071
225,AGO,IDN,530450290.899027
226,AGO,IND,1708105694.56301
227,AGO,IRL,3151306.5549915
228,AGO,ISL,23743092.9714834
229,AGO,ISR,3711398.26350226
230,AGO,ITA,406573078.928133
231,AGO,JOR,5274.70450470181
232,AGO,JPN,1777946.84180965
233,AGO,KAZ,1590.51745910213
234,AGO,KEN,4226408.97257701
235,AGO,KOR,4612.95484616556
236,AGO,KWT,1771671.19035426
237,AGO,LBN,202574.547855465
238,AGO,LBR,1547155.92831364
239,AGO,LBY,1452.03615250555
240,AGO,MAC,169879.423968477
241,AGO,MAR,5621723.9582442
242,AGO,MDA,3742.28912193192
243,AGO,MDG,8530.46981591137
244,AGO,MDV,1383.54859009222
245,AGO,MEX,6208491.68267795
246,AGO,MHL,1163718.9402147
247,AGO,MLI,136826.00758645
248,AGO,MLT,3810317.60311392
249,AGO,MOZ,1298609.77172047
250,AGO,MRT,2709564.40865431
251,AGO,MUS,195630.312103025
252,AGO,MYS,323534062.834021
253,AGO,NAM,79454495.2986815
254,AGO,NER,11832.868630191
255,AGO,NGA,6107843.14848821
256,AGO,NLD,1225414732.21056
257,AGO,NOR,4565638.99686014
258,AGO,NZL,1133.20990323452
259,AGO,OMN,194733.593717567
260,AGO,PAK,27870.1011826867
261,AGO,PAN,8272536.90025246
262,AGO,PER,2159.42582857416
263,AGO,PHL,6766140.02955367
264,AGO,PNG,4832.57284472332
265,AGO,POL,17068697.4920191
266,AGO,PRT,128073875.655163
267,AGO,QAT,541253.980093339
268,AGO,ROU,249614.713884321
269,AGO,RUS,29206.0507573671
270,AGO,SAU,380161.786224429
271,AGO,SDN,7023.06858946573
272,AGO,SEN,4408477.31981505
273,AGO,SGP,299623133.671172
274,AGO,SLV,700.26525272273
275,AGO,SRB,13.9865979796568
276,AGO,STP,18349580.6367848
277,AGO,SVK,38133.3238546108
278,AGO,SVN,23109.86177774
279,AGO,SWE,34886744.691818
280,AGO,SWZ,25.7134862232253
281,AGO,TGO,65396532.9577353
282,AGO,THA,347140614.650721
283,AGO,TTO,16075.1336105335
284,AGO,TUN,6041.13292208612
285,AGO,TUR,6713307.40401027
286,AGO,TZA,473494.359787653
287,AGO,UGA,75465.491006135
288,AGO,UKR,12094.9324569676
289,AGO,URY,24591.7191054629
290,AGO,USA,526766344.147988
291,AGO,VEN,1084.07498453199
292,AGO,VNM,88100521.4154693
293,AGO,VUT,22993718.1433366
294,AGO,ZAF,182685153.817662
295,AGO,ZMB,93800.5507079442
296,AGO,ZWE,1711850.99945204
297,AIA,ARE,58162.1461480773
298,AIA,ARM,193579.817833247
299,AIA,ATG,87198.0932120594
300,AIA,AUS,30497.6951604597
301,AIA,AUT,9041.82464594068
302,AIA,BEL,539.32409225794
303,AIA,BFA,1823.16047702844
304,AIA,BIH,301.275254212489
305,AIA,BRB,15720.7175885408
306,AIA,CAN,21586.5512331736
307,AIA,COL,98007.0204874072
308,AIA,CZE,70767.8149651948
309,AIA,DEU,45210.0039482949
310,AIA,DMA,62597.0861313756
311,AIA,DNK,667.576824919524
312,AIA,DOM,249.578602673743
313,AIA,ESP,1291.46563688722
314,AIA,FIN,204.164119033798
315,AIA,FJI,2691.29943492081
316,AIA,FRA,31670.0168366196
317,AIA,GBR,125460.408903619
318,AIA,GHA,16317.1616357041
319,AIA,GRD,134.361816410386
320,AIA,GUY,3025.22858752275
321,AIA,IDN,42791.99651876
322,AIA,IRL,3820.04324258796
323,AIA,ITA,2617.74347906461
324,AIA,JPN,8126.17102930548
325,AIA,KAZ,1498.78635625255
326,AIA,KEN,53.8042570218054
327,AIA,KHM,112546.019154271
328,AIA,KOR,4427.63242293511
329,AIA,LBN,517.504125247302
330,AIA,LUX,1456.95200461421
331,AIA,MEX,27944.3486009806
332,AIA,MOZ,874.16237372855
333,AIA,MSR,117967.841689821
334,AIA,NGA,1952.58589851438
335,AIA,NLD,764737.896186734
336,AIA,NZL,186417.31990809
337,AIA,POL,7104.31761129193
338,AIA,SVK,1661.19654658639
339,AIA,SVN,2728.02081083522
340,AIA,TTO,865.486312169294
341,AIA,TUR,5752.42550032072
342,AIA,UKR,496.559194772766
343,AIA,URY,15.5251237574191
344,AIA,USA,535734.344470224
345,AIA,VCT,721.612297889181
346,AIA,ZAF,2567.87120439984
347,ALB,AGO,217016.771065501
348,ALB,AND,67446.0774938023
349,ALB,ARE,16236660.9606837
350,ALB,ARG,234710.674188894
351,ALB,ARM,584392.062303752
352,ALB,AUS,1688042.84496897
353,ALB,AUT,30985314.0151561
354,ALB,BEL,3917165.19683727
355,ALB,BEN,12164.1783552401
356,ALB,BFA,50899.2122111535
357,ALB,BGD,366.025335396937
358,ALB,BGR,22596243.8908068
359,ALB,BHR,257949.130933864
360,ALB,BIH,15749498.9633496
361,ALB,BLR,437870.005639619
362,ALB,BMU,207.473697780734
363,ALB,BOL,11929.6939142735
364,ALB,BRA,1660593.8116297
365,ALB,BRB,7541.28952785949
366,ALB,BRN,2884.63005965699
367,ALB,CAN,6982339.71099558
368,ALB,CHE,22043443.2052555
369,ALB,CHL,523716.917434717
370,ALB,CHN,78855412.7055971
371,ALB,CIV,601693.449038092
372,ALB,CMR,19502.3925333023
373,ALB,COL,88232.1980157407
374,ALB,CRI,17999.0544135697
375,ALB,CYP,873948.235416832
376,ALB,CZE,29449956.4833165
377,ALB,DEU,105642054.713118
378,ALB,DNK,2986028.34018646
379,ALB,DOM,193717.761967065
380,ALB,DZA,54556.289296138
381,ALB,ECU,65379.2595529386
382,ALB,EGY,466918.980782538
383,ALB,ESP,90556395.3286089
384,ALB,EST,4939718.5859479
385,ALB,FIN,1697529.81626091
386,ALB,FRA,19724575.7320613
387,ALB,GAB,75443.1919981435
388,ALB,GBR,27716905.9146984
389,ALB,GEO,756299.697706019
390,ALB,GHA,166726.717156156
391,ALB,GIN,2109.09636698793
392,ALB,GRC,179828151.47669
393,ALB,HKG,1336576.39149917
394,ALB,HRV,21862342.2821524
395,ALB,HUN,9641068.42538806
396,ALB,IDN,231799.014154478
397,ALB,IND,3694118.18010496
398,ALB,IRL,2581140.39130597
399,ALB,IRQ,65763.9102289513
400,ALB,ISL,131904.92711263
401,ALB,ISR,1522107.34834928
402,ALB,ITA,820791105.342485
403,ALB,JOR,106413.263088388
404,ALB,JPN,9772967.97902458
405,ALB,KAZ,233428.382886119
406,ALB,KEN,114839.103098544
407,ALB,KHM,47499.9701924627
408,ALB,KNA,1053.31146227573
409,ALB,KOR,4831130.47680666
410,ALB,KWT,705409.408507295
411,ALB,LBN,655073.243406898
412,ALB,LKA,152962.886782089
413,ALB,LTU,1042410.65747534
414,ALB,LUX,815899.387268608
415,ALB,LVA,1795095.69901096
416,ALB,MAC,172645.049496305
417,ALB,MAR,1582383.33406938
418,ALB,MDA,1399485.88140885
419,ALB,MDG,79376.3151370723
420,ALB,MEX,2912698.10223386
421,ALB,MKD,69466412.4645421
422,ALB,MLI,229.747355063338
423,ALB,MLT,1369675.76478259
424,ALB,MNE,41806907.6047728
425,ALB,MOZ,44582.2810601561
426,ALB,MUS,339167.867841708
427,ALB,MWI,881.256638472544
428,ALB,MYS,460828.548162142
429,ALB,NER,14815.9070819893
430,ALB,NGA,32659.717688365
431,ALB,NIC,7973.92559905335
432,ALB,NLD,12049870.4635699
433,ALB,NOR,2532620.19451168
434,ALB,NZL,174149.020946678
435,ALB,PAK,117096.479695257
436,ALB,PAN,13478.2563873297
437,ALB,PER,295790.396702331
438,ALB,POL,26882420.0831058
439,ALB,PRT,925753.188680384
440,ALB,PYF,5301.52817713967
441,ALB,QAT,78057.5415417922
442,ALB,ROU,16505015.7787169
443,ALB,RUS,42408.2484153981
444,ALB,SAU,3171667.54805996
445,ALB,SGP,5832568.90474194
446,ALB,SLV,2179.58401291234
447,ALB,SMR,181929.062139131
448,ALB,SRB,220803506.033601
449,ALB,SVK,31477501.293556
450,ALB,SVN,17468332.5965734
451,ALB,SWE,25070373.1728208
452,ALB,SWZ,116161.317396927
453,ALB,SYR,4777.07926891428
454,ALB,TGO,25052.0237270288
455,ALB,THA,532486.134107329
456,ALB,TJK,65999.2592165055
457,ALB,TON,2705.56969859075
458,ALB,TTO,213271.304363341
459,ALB,TUN,269342.249996545
460,ALB,TUR,24313415.9642696
461,ALB,UKR,4908592.96727904
462,ALB,URY,191610.644703691
463,ALB,USA,42761706.0420419
464,ALB,VCT,18405.3087014056
465,ALB,VEN,51607.5455455046
466,ALB,YEM,38592.3731790081
467,ALB,ZAF,741704.615403744
468,ALB,ZWE,61780.9274907123
469,AND,AGO,27726.6917857083
470,AND,ALB,2889.44232352437
471,AND,AND,106650.0697417
472,AND,ARE,2889962.32382028
473,AND,ARG,54744.4610516256
474,AND,ARM,16973.6720020534
475,AND,AUS,55302.7164413302
476,AND,AUT,225769.146562903
477,AND,AZE,1052.33021501122
478,AND,BEL,526704.160607533
479,AND,BFA,1212.87406867715
480,AND,BGR,44655.3466109206
481,AND,BHR,1046.85708438931
482,AND,BIH,698.300135706588
483,AND,BLR,80471.8259137774
484,AND,BOL,84637.275186772
485,AND,BRA,213081.449408203
486,AND,BRB,611.039499236257
487,AND,BWA,17.6458416760845
488,AND,CAN,301007.687096489
489,AND,CHE,462030.774496026
490,AND,CHL,13226.4342469238
491,AND,CHN,113251.805616546
492,AND,CIV,12298.2211023841
493,AND,CMR,4304.2618871308
494,AND,COL,8366.23655994712
495,AND,CRI,49925.0216224052
496,AND,CZE,783154.640243231
497,AND,DEU,2160922.28528769
498,AND,DNK,64779.968358924
499,AND,DOM,72.0021322368995
500,AND,DZA,888024.680242342
501,AND,EGY,165160.831407339
502,AND,ESP,48495725.3490089
503,AND,EST,3913.65991367767
504,AND,ETH,31887.8908812418
505,AND,FIN,194650.656688197
506,AND,FRA,13829721.1195738
507,AND,GAB,277131.556435998
508,AND,GBR,5127057.15323765
509,AND,GEO,1375.01632824344
510,AND,GHA,29780.9230996339
511,AND,GRC,117491.735709188
512,AND,GTM,297583.666508234
513,AND,GUY,93238.3895607538
514,AND,HKG,1627125.95399213
515,AND,HRV,194495.446099173
516,AND,IDN,212485.27066932
517,AND,IND,26614.2685895586
518,AND,IRL,131992.115193623
519,AND,IRN,78.7843210134725
520,AND,ISR,345294.137622777
521,AND,ITA,1123156.48608851
522,AND,JPN,49009.2093452991
523,AND,KAZ,33456.2146689185
524,AND,KEN,6293.15218610731
525,AND,KOR,35528.0581692688
526,AND,LBN,316325.658847881
527,AND,LKA,6770.69747508911
528,AND,LUX,105677.194767324
529,AND,LVA,2636.00167148349
530,AND,MAR,482.921824661413
531,AND,MDA,24684.5971093468
532,AND,MDG,68952.597127494
533,AND,MEX,507826.71068894
534,AND,MKD,299.174204947233
535,AND,MLI,924.983988731194
536,AND,MLT,6685.09818421005
537,AND,MNE,37379.9453702227
538,AND,MOZ,28847.3583330422
539,AND,MRT,9410.05942673721
540,AND,MWI,8757.45481787373
541,AND,MYS,15410.5639041796
542,AND,NAM,78968.4773040963
543,AND,NCL,36.8398249160423
544,AND,NGA,444744.318017947
545,AND,NLD,1047957.23609405
546,AND,NOR,1882622.32823086
547,AND,NZL,33943.6886941411
548,AND,PAK,328.43897581373
549,AND,PER,39617.9522770584
550,AND,POL,823128.774350277
551,AND,PRT,334398.510049041
552,AND,ROU,52766.1489915336
553,AND,RUS,111228.739502487
554,AND,SAU,117793.260536758
555,AND,SEN,1597.38313038539
556,AND,SGP,200794.690759944
557,AND,SLV,851761.571277013
558,AND,SRB,7981.10247214166
559,AND,SVK,221157.967140518
560,AND,SVN,90747.8458857716
561,AND,SWE,16928.1054141604
562,AND,SWZ,21817.882133377
563,AND,SYC,59986.8687532676
564,AND,THA,370835.382825614
565,AND,TUN,135.86668693676
566,AND,TUR,1662274.3887932
567,AND,TZA,29696.0869525071
568,AND,UKR,25596.2173407896
569,AND,URY,212850.225155809
570,AND,USA,23400219.1809858
571,AND,UZB,1806.45654531005
572,AND,VCT,726.643539431176
573,AND,VNM,96.0319817283236
574,AND,ZAF,81768.2795211691
575,AND,ZMB,59698.2797805039
576,AND,ZWE,119236.818625482
577,ARE,ABW,4928614.11224146
578,ARE,AFG,805409681.453526
579,ARE,AGO,475392659.281392
580,ARE,AIA,226730.036771135
581,ARE,ALB,18707435.5750926
582,ARE,AND,39255.7164355516
583,ARE,ARG,86077295.1950753
584,ARE,ARM,580814626.906435
585,ARE,ATG,1222643.23269577
586,ARE,AUS,407858404.444137
587,ARE,AUT,111038479.51208
588,ARE,AZE,687607459.075356
589,ARE,BDI,16216109.2205774
590,ARE,BEL,1709771151.84563
591,ARE,BEN,148932573.783541
592,ARE,BFA,46934020.2861157
593,ARE,BGD,558906060.774244
594,ARE,BGR,29283639.9795296
595,ARE,BHR,2043639284.53524
596,ARE,BHS,595651.983934304
597,ARE,BIH,20691629.1224548
598,ARE,BLR,258894265.257393
599,ARE,BLZ,4802878.63547159
600,ARE,BMU,66088.7996684465
601,ARE,BOL,4353416.91156793
602,ARE,BRA,548445031.22119
603,ARE,BRB,581524.785678457
604,ARE,BRN,357129482.473493
605,ARE,BTN,2054156.47601063
606,ARE,BWA,77072545.5145505
607,ARE,CAF,10747694.7763505
608,ARE,CAN,413867694.527485
609,ARE,CHE,4846026263.51502
610,ARE,CHL,47676517.2322421
611,ARE,CHN,17181316434.2357
612,ARE,CIV,172858706.682165
613,ARE,CMR,140221981.047337
614,ARE,COG,127656731.982584
615,ARE,COL,38395076.4227617
616,ARE,COM,41420802.7408568
617,ARE,CPV,32533570.7940673
618,ARE,CRI,8099879.83014935
619,ARE,CUB,15286707.9385787
620,ARE,CYP,65893741.1293431
621,ARE,CZE,154346930.514359
622,ARE,DEU,2620733898.04223
623,ARE,DJI,618987416.6436
624,ARE,DMA,787267.644581695
625,ARE,DNK,40805552.9180963
626,ARE,DOM,14160722.3125097
627,ARE,DZA,420774624.060973
628,ARE,ECU,17458264.1477683
629,ARE,EGY,1976670707.95881
630,ARE,ERI,52398014.8910772
631,ARE,ESP,462310578.169715
632,ARE,EST,18150429.4687566
633,ARE,ETH,308027995.76084
634,ARE,FIN,15268153.5991792
635,ARE,FJI,5677594.80767298
636,ARE,FRA,1100223020.42729
637,ARE,FSM,117371.229366401
638,ARE,GAB,87887078.6974802
639,ARE,GBR,1325942100.52997
640,ARE,GEO,221951874.680785
641,ARE,GHA,288307501.981995
642,ARE,GIN,124479437.195631
643,ARE,GMB,22099178.611529
644,ARE,GNQ,13517559.2429713
645,ARE,GRC,177973803.753419
646,ARE,GRD,1515453.51633069
647,ARE,GRL,134042.920228125
648,ARE,GTM,8261402.2102494
649,ARE,GUY,10035555.6331799
650,ARE,HKG,6358167306.74846
651,ARE,HND,4337719.29721676
652,ARE,HRV,25658863.0775537
653,ARE,HTI,5598053.70200143
654,ARE,HUN,105732892.6799
655,ARE,IDN,1027905964.43667
656,ARE,IND,16408334517.0963
657,ARE,IRL,252624756.852209
658,ARE,IRN,2532444890.13873
659,ARE,IRQ,9922076713.46376
660,ARE,ISL,590464.457020647
661,ARE,ISR,721690850.774395
662,ARE,ITA,1017194508.5611
663,ARE,JAM,4132864.59515269
664,ARE,JOR,1499686692.23661
665,ARE,JPN,16159695144.2675
666,ARE,KAZ,1609310292.97238
667,ARE,KEN,1283551161.12619
668,ARE,KGZ,755689800.909652
669,ARE,KHM,32690887.9124803
670,ARE,KIR,59119.10349979
671,ARE,KNA,975287.080335262
672,ARE,KOR,7178080077.51897
673,ARE,KWT,4326038611.58152
674,ARE,LAO,5070324.5790174
675,ARE,LBN,746996841.320539
676,ARE,LBR,38245595.2289934
677,ARE,LBY,802515570.650547
678,ARE,LCA,97846.3079204032
679,ARE,LKA,681374804.384655
680,ARE,LSO,2517993.79097155
681,ARE,LTU,51759144.5313701
682,ARE,LUX,47263885.9534922
683,ARE,LVA,34127245.2643573
684,ARE,MAC,11694586.5500073
685,ARE,MAR,568927448.773039
686,ARE,MDA,16774567.97192
687,ARE,MDG,105383228.749244
688,ARE,MDV,450986428.676461
689,ARE,MEX,308925691.654333
690,ARE,MKD,55074737.3598367
691,ARE,MLI,84144272.8874537
692,ARE,MLT,25010569.4773626
693,ARE,MMR,41233857.610012
694,ARE,MNE,26688382.4721195
695,ARE,MNG,5473356.65407943
696,ARE,MOZ,454899675.609171
697,ARE,MRT,388321271.761437
698,ARE,MSR,53538.5260838711
699,ARE,MUS,304100059.421959
700,ARE,MWI,169930448.542129
701,ARE,MYS,2433510517.46406
702,ARE,NAM,136336872.789961
703,ARE,NCL,1486162.8663242
704,ARE,NER,71888799.3264979
705,ARE,NGA,618887372.861059
706,ARE,NIC,3251890.27353788
707,ARE,NLD,1665075213.20942
708,ARE,NOR,113253205.518091
709,ARE,NPL,116160826.045118
710,ARE,NZL,49311536.9712493
711,ARE,OMN,4770653717.50464
712,ARE,PAK,2107339448.13382
713,ARE,PAN,36569772.1153985
714,ARE,PER,23868332.7946907
715,ARE,PHL,698959201.686637
716,ARE,PNG,4262412.39718555
717,ARE,POL,248101656.827317
718,ARE,PRT,69920973.2842195
719,ARE,PRY,81870024.3065511
720,ARE,PSE,59770015.1271259
721,ARE,PYF,471222.217714285
722,ARE,QAT,3447325996.46974
723,ARE,ROU,63013429.8256225
724,ARE,RUS,1963533702.88471
725,ARE,RWA,69670810.1304777
726,ARE,SAU,12878491706.8399
727,ARE,SDN,376514142.674065
728,ARE,SEN,316602745.754288
729,ARE,SGP,5347591407.5163
730,ARE,SLB,850377.327290752
731,ARE,SLE,44103337.5226697
732,ARE,SLV,7173289.38972731
733,ARE,SMR,45924.5503917173
734,ARE,SOM,666589008.829167
735,ARE,SRB,29077037.9789847
736,ARE,STP,416928.824884585
737,ARE,SUR,21972366.7143774
738,ARE,SVK,11815342.5811042
739,ARE,SVN,61444440.0188782
740,ARE,SWE,48174428.1228764
741,ARE,SWZ,7495893.39725858
742,ARE,SYC,220942930.023789
743,ARE,SYR,200270366.314521
744,ARE,TCD,134411987.513525
745,ARE,TGO,82324726.9367825
746,ARE,THA,6882851828.62805
747,ARE,TJK,112221212.283345
748,ARE,TKM,440702603.501384
749,ARE,TLS,1530231.43712381
750,ARE,TON,131884.910542597
751,ARE,TTO,6742933.8245924
752,ARE,TUN,86457574.3612008
753,ARE,TUR,8183517328.72626
754,ARE,TZA,619717956.5389
755,ARE,UGA,625605909.20936
756,ARE,UKR,71548192.2691939
757,ARE,URY,10230025.6608226
758,ARE,USA,5920247501.08807
759,ARE,UZB,639961490.077972
760,ARE,VCT,67408.3700627303
761,ARE,VEN,55348889.3460602
762,ARE,VNM,467235907.090154
763,ARE,VUT,208629.679613804
764,ARE,YEM,756891935.351151
765,ARE,ZAF,1746827450.00349
766,ARE,ZMB,362929078.87607
767,ARE,ZWE,117429412.28221
768,ARG,ABW,1069001.0334589
769,ARG,AGO,52977049.4814343
770,ARG,ALB,4513465.18160429
771,ARG,AND,14610.2608206509
772,ARG,ARE,155709888.64376
773,ARG,ARG,15100984.0593377
774,ARG,ARM,17231814.624895
775,ARG,ATG,320732.212593498
776,ARG,AUS,236479300.27789
777,ARG,AUT,41406037.833719
778,ARG,AZE,24367203.9575005
779,ARG,BEL,132622822.052508
780,ARG,BEN,1765426.89947403
781,ARG,BFA,3566639.48413298
782,ARG,BGD,199737382.369418
783,ARG,BGR,9111591.24777275
784,ARG,BHR,8411617.22661564
785,ARG,BHS,26503305.4992599
786,ARG,BIH,12181383.3126859
787,ARG,BLR,1481957.25322386
788,ARG,BLZ,1504452.05391837
789,ARG,BMU,94889.0712452278
790,ARG,BOL,474443022.212601
791,ARG,BRA,5428226278.893
792,ARG,BRB,359364.655190312
793,ARG,BRN,11544600.7027377
794,ARG,BWA,48775.083747987
795,ARG,CAF,1135856.69075845
796,ARG,CAN,440300476.039268
797,ARG,CHE,551608200.355843
798,ARG,CHL,2503865203.84521
799,ARG,CHN,2906993447.95894
800,ARG,CIV,34489648.7728298
