reporterISO,partnerISO,primaryValue
AFG,CRI,26287.921925087037
AFG,CYP,64.32066458312589
AFG,CZE,416438.5064965521
AFG,DEU,20612125.997983363
AFG,DNK,3493188.320446444
AFG,DOM,279383.7691629735
AFG,DZA,68407.34763287645
AFG,EGY,2541643.659895282
AFG,ESP,1345048.1049828427
AFG,ETH,6061.529034741532
AFG,FIN,5084670.545628918
AFG,FRA,1313111.0091619592
AFG,GAB,15968.552552139241
AFG,GBR,1716777.553591134
AFG,GEO,4689.440617854291
AFG,GRC,15641.857287127386
AFG,GTM,30320.23080477764
AFG,HKG,350684.8836024557
AFG,HRV,86533.83925189015
AFG,HUN,2652.398539510346
AFG,IDN,84352.90455277776
AFG,IND,95255681.58338393
AFG,IRL,17296.826660651946
AFG,IRN,21040461.74529494
AFG,IRQ,5783146.5460272245
AFG,ISR,147208.1189428242
AFG,ITA,506223.523258247
AFG,JAM,1627.2465039895972
AFG,JOR,1270768.118877216
AFG,JPN,292134.5120420346
AFG,KAZ,817380.3745260149
AFG,KEN,148975.94256940784
AFG,KGZ,951041.36792829
AFG,KHM,198.26679082839834
AFG,KIR,309.0044298529553
AFG,KNA,2397.7682797173525
AFG,KOR,425601.21725129057
AFG,KWT,27539.19093610104
AFG,LAO,459.5280469701674
AFG,LBN,36874.3075959077
AFG,LCA,169.09040689378455
AFG,LKA,736200.4017261264
AFG,LTU,182687.92800658432
AFG,LUX,4507.088218262955
AFG,LVA,351051.57770054304
AFG,MAR,1450.1989014772814
AFG,MEX,238823.95379641617
AFG,MKD,5617.925988602585
AFG,MLI,1187.6114460657573
AFG,MLT,108865.04565566263
AFG,MMR,58611.4629297824
AFG,MNE,1778.433220741687
AFG,MOZ,119089.37892584014
AFG,MUS,74280.42109898724
AFG,MWI,1678.858864070294
AFG,MYS,37697.877342425665
AFG,NAM,570.2656859947243
AFG,NCL,2547.628797199687
AFG,NER,270.54465103005526
AFG,NGA,66578586.47604682
AFG,NLD,6239317.319546007
AFG,NOR,239046.75527373503
AFG,NPL,2464.7413428399886
AFG,NZL,34442.310113037965
AFG,PAK,100355450.24459937
AFG,PER,16024.041392685433
AFG,PHL,102379.93122655983
AFG,POL,452509.13733498816
AFG,PRT,1393.8354325126866
AFG,PSE,13592.876099857469
AFG,PYF,399.185980196307
AFG,ROU,115298.43831324497
AFG,RUS,19618095.78789201
AFG,RWA,8.683289718721994
AFG,SAU,1038566.5411343222
AFG,SDN,1049001.7400883907
AFG,SEN,51020.233325939575
AFG,SGP,330945.73234522046
AFG,SLV,8758.06746454714
AFG,SRB,26480.220819201535
AFG,SVK,12686.038942889023
AFG,SVN,15323.569462386145
AFG,SWE,2134092.6778049944
AFG,SYC,73188.74425569703
AFG,SYR,1090778.3432849485
AFG,THA,38879.52089177752
AFG,TJK,4803370.418521149
AFG,TKM,5716107.836040735
AFG,TTO,486.71513200014846
AFG,TUN,77373.78089569118
AFG,TUR,23059100.819472127
AFG,TZA,906.4572008776606
AFG,UKR,312155.47931789357
AFG,URY,880.5963151174348
AFG,USA,58004145.888589256
AFG,UZB,264102.6380772195
AFG,VEN,199673.2251539737
AFG,YEM,88936.91232868652
AFG,ZAF,376488.3681427885
AFG,ZWE,5001.077553257711
AGO,ARE,242857059.05876824
