Index,Source,Target,Weight
374,ALB,IRN,15580.4763885808
375,ALB,IRQ,1005986.066198
376,ALB,ISL,42067.1717541918
377,ALB,ISR,64631.2692283214
378,ALB,ITA,723873587.80673
379,ALB,JOR,505746.06480655
380,ALB,JPN,2927771.65063308
381,ALB,KAZ,433655.447865735
382,ALB,KEN,63333.4686708217
383,ALB,KNA,211840.322760862
384,ALB,KOR,1423338.57437407
385,ALB,KWT,1043662.92808211
386,ALB,LBN,3153026.77730391
387,ALB,LKA,53998.1207700065
388,ALB,LTU,65860.3727999809
389,ALB,LUX,1845402.55082901
390,ALB,LVA,121513.518453857
391,ALB,MAC,407673.360484865
392,ALB,MAR,530219.93848704
393,ALB,MDA,3899586.69112435
394,ALB,MDG,695.116748448812
395,ALB,MEX,897994.976931924
396,ALB,MKD,28839227.6530363
397,ALB,MLI,1215.36417449137
398,ALB,MLT,86541709.1574318
399,ALB,MNE,24790346.3823843
400,ALB,MOZ,86243.3409736809
401,ALB,MUS,79041.0344832071
402,ALB,MYS,442227.686748841
403,ALB,NCL,49169.2951403151
404,ALB,NER,3059.87824430351
405,ALB,NGA,59244.8530635596
406,ALB,NIC,27133.5919822738
407,ALB,NLD,12443757.7032405
408,ALB,NOR,2087901.76589552
409,ALB,NZL,106525.08356627
410,ALB,PAK,41302.9177867184
411,ALB,PAN,1255.43741623154
412,ALB,PER,160578.454459614
413,ALB,POL,5916456.34613588
414,ALB,PRT,78663.2010610854
415,ALB,PYF,60086.3911401034
416,ALB,QAT,1704960.15040174
417,ALB,ROU,4788975.65315513
418,ALB,RUS,12857823.0606441
419,ALB,SAU,2589736.10983335
420,ALB,SDN,251.888948081112
421,ALB,SGP,284213.370757187
422,ALB,SLV,10873.650880993
423,ALB,SRB,110895351.663204
424,ALB,SVK,5046512.8840138
425,ALB,SVN,1519655.18337146
426,ALB,SWE,757678.984110874
427,ALB,SWZ,65041.1612438352
428,ALB,SYR,12889.2719682869
429,ALB,TGO,71235.8432449988
430,ALB,THA,330596.229708112
431,ALB,TTO,34055.761324089
432,ALB,TUN,1238599.78500209
433,ALB,TUR,57442341.47584
434,ALB,UKR,760925.598509412
435,ALB,URY,82032.2157416703
436,ALB,USA,40225733.5919206
437,ALB,YEM,3533.88744660161
438,ALB,ZAF,391976.282412318
439,AND,AGO,67834.8386680076
440,AND,ALB,2312.27470877318
441,AND,AND,192806.833024735
442,AND,ARE,9652434.28089861
443,AND,ARG,113244.679808714
444,AND,ARM,48.1199486816045
445,AND,AUS,55084.2241234658
446,AND,AUT,53230.4113441453
447,AND,AZE,43433.8227208002
448,AND,BEL,590226.053764339
449,AND,BEN,1513.05111313268
450,AND,BFA,2290.19091772505
451,AND,BGR,21870.2579171426
452,AND,BHR,127656.746412626
453,AND,BIH,3705.62991120236
454,AND,BLR,307.796845057479
455,AND,BMU,69.8419356043084
456,AND,BOL,2174.41989481256
457,AND,BRA,96667.5361000649
458,AND,BRB,4662.23543902859
459,AND,BWA,49091.3984831211
460,AND,CAN,55128.1861870795
461,AND,CHE,2312432.72100021
462,AND,CHL,154772.41134397
463,AND,CHN,360266.163067975
464,AND,CIV,3929.5775052427
465,AND,CMR,25686.3754805714
466,AND,COG,1974.16646366343
467,AND,COL,90923.8956089335
468,AND,COM,152766.10843033
469,AND,CPV,17498.084051327
470,AND,CRI,279830.302121892
471,AND,CZE,471186.901129821
472,AND,DEU,749996.106711004
473,AND,DNK,11422.4344624788
474,AND,DOM,2692.01332730215
475,AND,DZA,17620.2043931558
476,AND,EGY,18980.3863935976
477,AND,ESP,32074474.8964322
478,AND,EST,19673.6883966705
479,AND,ETH,446399.543638795
480,AND,FIN,728361.509796463
481,AND,FRA,9763731.98565561
482,AND,FRO,66.794651807409
483,AND,GAB,534.409309673534
484,AND,GBR,529346.156335242
485,AND,GEO,13533.1287433263
486,AND,GHA,396763.832030542
487,AND,GIN,130704.602684407
488,AND,GMB,17420.0104993944
489,AND,GRC,9127.13935870579
490,AND,GTM,90943.9322298036
491,AND,GUY,82497.6378207383
492,AND,HKG,1678471.67177687
493,AND,HRV,1987.63279031278
494,AND,IDN,10863978.9178616
495,AND,IND,8101.66453009978
496,AND,IRL,79370.792037213
497,AND,IRN,75741.2417479293
498,AND,ISR,336042.755735484
499,AND,ITA,1004972.29733578
500,AND,JPN,11206.6211640368
501,AND,KAZ,4869.48165086138
502,AND,KOR,50281.0413611641
503,AND,LBN,15535.7483535751
504,AND,LKA,32373.454577243
505,AND,LUX,41328.1066815265
506,AND,LVA,287.878154013083
507,AND,MAR,54512.129364785
508,AND,MDA,68032.3425022984
509,AND,MDG,249.785102889753
510,AND,MEX,398183.759227094
511,AND,MKD,1763.79511144979
512,AND,MLT,483.448168152551
513,AND,MNE,27596.7241618139
514,AND,MOZ,29110.3477498286
515,AND,MRT,2159881.89518411
516,AND,MWI,4549.64966635956
517,AND,MYS,335579.623555944
518,AND,NAM,6599.49043972514
519,AND,NCL,12021.2151377842
520,AND,NER,148.843469320657
521,AND,NGA,449977.279226509
522,AND,NIC,886.191117339914
523,AND,NLD,945695.576312964
524,AND,NOR,3002886.64722324
525,AND,NZL,1867.8183773087
526,AND,PAK,20.609095752091
527,AND,PER,7363.6241874733
528,AND,POL,67344.2276941314
529,AND,PRT,88749.8363732967
530,AND,PYF,651.088277748879
531,AND,ROU,7724.93025975156
532,AND,RUS,142129.162746123
533,AND,RWA,11858.5080442461
534,AND,SAU,5645.97341388732
535,AND,SDN,90862.331660123
536,AND,SEN,26146.2949310737
537,AND,SGP,763740.843352289
538,AND,SLV,41678.5815290373
539,AND,SRB,54116.623070581
540,AND,SVK,96465.3024782989
541,AND,SVN,12583.5703812976
542,AND,SWE,34896.677120436
543,AND,SWZ,44841.8092362636
544,AND,SYC,7160.92972342731
545,AND,THA,321589.482389566
546,AND,TUN,4252.53520260025
547,AND,TUR,158426.004433348
548,AND,TZA,164910733.695852
549,AND,UKR,3151.47422542392
550,AND,URY,27081.0634045259
551,AND,USA,715889.572017156
552,AND,VCT,1834.87531022387
553,AND,VNM,34.1572863095628
554,AND,YEM,25577.032778109
555,AND,ZAF,22137.6374630558
556,AND,ZMB,160359.90988351
557,AND,ZWE,28392.7504852384
558,ARE,ABW,134120.133239054
559,ARE,AFG,1047151685.57455
560,ARE,AGO,780888490.339448
561,ARE,AIA,8644.84529991536
562,ARE,ALB,5633692.60829687
563,ARE,AND,103682.700551612
564,ARE,ARG,17076594.1183353
565,ARE,ARM,58608348.2891777
566,ARE,ATG,45667.4662871057
567,ARE,AUS,1455883326.60293
568,ARE,AUT,136756904.564148
569,ARE,AZE,177531624.549948
570,ARE,BDI,16185799.3068378
571,ARE,BEL,2521873562.15538
572,ARE,BEN,70536410.072578
573,ARE,BFA,13449398.7067685
574,ARE,BGD,365690595.594552
575,ARE,BGR,38190391.8898915
576,ARE,BHR,939977349.486309
577,ARE,BHS,238332.793253082
578,ARE,BIH,3545070.74342153
579,ARE,BLR,5352525.65174724
580,ARE,BLZ,826483.704571696
581,ARE,BMU,158191.707638391
582,ARE,BOL,1818996.71124326
583,ARE,BRA,300831955.35007
584,ARE,BRB,134879.661998852
585,ARE,BRN,3914213.9968344
586,ARE,BTN,118478.928142516
587,ARE,BWA,7503692.7371862
588,ARE,CAF,5985888.42521812
589,ARE,CAN,62385044.9711833
590,ARE,CHE,2662715437.79655
591,ARE,CHL,35458949.2056755
592,ARE,CHN,9024125726.15055
593,ARE,CIV,58439322.4497444
594,ARE,CMR,65602066.0850242
595,ARE,COG,89130896.2644257
596,ARE,COK,28806.8965616004
597,ARE,COL,10100837.8415588
598,ARE,COM,27423135.3403467
599,ARE,CPV,236883.257655633
600,ARE,CRI,3128613.01348603
601,ARE,CUB,936170.327044291
602,ARE,CYP,12779331.1772713
603,ARE,CZE,45114274.0765536
604,ARE,DEU,610736244.977481
605,ARE,DJI,132596127.344473
606,ARE,DMA,18175.6241034737
607,ARE,DNK,80624532.0654195
608,ARE,DOM,4158438.0964671
609,ARE,DZA,275056057.167418
610,ARE,ECU,25772321.1346065
611,ARE,EGY,1004389660.17965
612,ARE,ERI,53199175.2792288
613,ARE,ESP,155997042.457331
614,ARE,EST,7538948.62741075
615,ARE,ETH,340800247.342488
616,ARE,FIN,67936964.4927764
617,ARE,FJI,1487380.19447392
618,ARE,FRA,811059735.373681
619,ARE,FRO,569.913629380449
620,ARE,GAB,127207385.757544
621,ARE,GBR,1433969206.50816
622,ARE,GEO,113987373.645089
623,ARE,GHA,390751409.840501
624,ARE,GIN,46965028.8204265
625,ARE,GMB,12290838.2797395
626,ARE,GNQ,15896492.4805018
627,ARE,GRC,41018234.6150218
628,ARE,GRD,167337.420944643
629,ARE,GRL,6313.75105187122
630,ARE,GTM,2706230.16852181
631,ARE,GUY,1017717.22147999
632,ARE,HKG,2570233111.69244
633,ARE,HND,2965892.55208695
634,ARE,HRV,6568012.90833824
635,ARE,HTI,1574292.68988768
636,ARE,HUN,19336039.2764161
637,ARE,IDN,1004311247.42261
638,ARE,IND,15621618534.2391
639,ARE,IRL,14312101.8317488
640,ARE,IRN,6572942336.66488
641,ARE,IRQ,3818306517.50832
642,ARE,ISL,290123.972975179
643,ARE,ITA,477088785.127835
644,ARE,JAM,2087051.11573628
645,ARE,JOR,625491179.153681
646,ARE,JPN,23812348685.2993
647,ARE,KAZ,96134495.5801242
648,ARE,KEN,355971548.940711
649,ARE,KGZ,88597689.9895352
650,ARE,KHM,12005996.6538653
651,ARE,KIR,3397542.43438669
652,ARE,KNA,52340.525473917
653,ARE,KOR,9271839822.15312
654,ARE,KWT,1690282768.59634
655,ARE,LAO,252645.75987512
656,ARE,LBN,440196661.452465
657,ARE,LBR,27365550.2757305
658,ARE,LBY,503114509.604662
659,ARE,LCA,43137.2475283797
660,ARE,LKA,1005223110.60356
661,ARE,LSO,1882224.87773934
662,ARE,LTU,9659240.53094652
663,ARE,LUX,20792891.4051242
664,ARE,LVA,13355371.6898801
665,ARE,MAC,222478.40251781
666,ARE,MAR,246220447.780618
667,ARE,MDA,1317209.4871405
668,ARE,MDG,328501940.999678
669,ARE,MDV,270687532.481483
670,ARE,MEX,94217571.4500971
671,ARE,MKD,1252837.80779237
672,ARE,MLI,28808889.3340702
673,ARE,MLT,10347261.3719415
674,ARE,MMR,65487036.3626988
675,ARE,MNE,140527.699184689
676,ARE,MNG,6576794.27057831
677,ARE,MOZ,273976090.397201
678,ARE,MRT,386380632.975408
679,ARE,MSR,60591.3139860296
680,ARE,MUS,60079020.5259976
681,ARE,MWI,85866815.6755562
682,ARE,MYS,2721924329.26235
683,ARE,NAM,31033025.6119339
684,ARE,NCL,124208.730198325
685,ARE,NER,33982080.1841542
686,ARE,NGA,430732827.916565
687,ARE,NIC,1999514.17731568
688,ARE,NLD,701055688.689263
689,ARE,NOR,175460432.335477
690,ARE,NPL,239188966.649984
691,ARE,NZL,421182032.776639
692,ARE,OMN,4963920149.09296
693,ARE,PAK,4051507689.80735
694,ARE,PAN,5374443.42507959
695,ARE,PER,8461699.70813999
696,ARE,PHL,499431594.726227
697,ARE,PNG,914124.517987157
698,ARE,POL,92381045.1223136
699,ARE,PRT,12542744.1455984
700,ARE,PRY,1613131.16456219
701,ARE,PSE,18653164.330844
702,ARE,PYF,911020.497922127
703,ARE,QAT,1530100189.9463
704,ARE,ROU,52194359.4696194
705,ARE,RUS,385765974.973161
706,ARE,RWA,122808058.959827
707,ARE,SAU,4696800040.07175
708,ARE,SDN,582694988.306115
709,ARE,SEN,168647164.167429
710,ARE,SGP,9115381477.23299
711,ARE,SLB,295130.137011443
712,ARE,SLE,92740635.4873705
713,ARE,SLV,5691216.79650659
714,ARE,SOM,247123544.267851
715,ARE,SRB,5175773.07646838
716,ARE,STP,846994.58767798
717,ARE,SUR,1549057.95129102
718,ARE,SVK,4409029.94069264
719,ARE,SVN,2033189.07167325
720,ARE,SWE,45167902.5022045
721,ARE,SWZ,676899.752158091
722,ARE,SYC,566946645.537814
723,ARE,SYR,120883602.284877
724,ARE,TCD,53272931.233616
725,ARE,TGO,21446919.2978841
726,ARE,THA,7281016849.72577
727,ARE,TJK,21258444.2918404
728,ARE,TKM,243362521.735154
729,ARE,TON,68276.3759500487
730,ARE,TTO,3810002.40219612
731,ARE,TUN,97655102.3003308
732,ARE,TUR,1995239558.32203
733,ARE,TZA,672771960.377228
734,ARE,UGA,229723348.082445
735,ARE,UKR,38134074.6733745
736,ARE,URY,9982270.85132266
737,ARE,USA,1682661467.73973
738,ARE,UZB,101505845.704158
739,ARE,VCT,27507.7426734796
740,ARE,VEN,4859148.81700142
741,ARE,VNM,266818100.332293
742,ARE,VUT,127095.628859807
743,ARE,YEM,333833638.710548
744,ARE,ZAF,830158162.354839
745,ARE,ZMB,155525900.916248
746,ARE,ZWE,59598211.8906825
747,ARG,ABW,803655.381315778
748,ARG,AFG,703304.284211212
749,ARG,AGO,116208748.656766
750,ARG,ALB,15459195.8674039
751,ARG,AND,8259.32811992745
752,ARG,ARE,150104912.163274
753,ARG,ARG,16176820.3989727
754,ARG,ARM,4287693.74747844
755,ARG,ATG,349786.732702601
756,ARG,AUS,405806054.655768
757,ARG,AUT,102906344.125656
758,ARG,AZE,6289666.4611105
759,ARG,BEL,171913664.73128
760,ARG,BEN,4928274.62087683
761,ARG,BFA,413217.214684351
762,ARG,BGD,205509155.414425
763,ARG,BGR,59948236.498148
764,ARG,BHR,6144693.49446706
765,ARG,BHS,103173285.901744
766,ARG,BIH,6127290.25805418
767,ARG,BLR,5336839.22743225
768,ARG,BLZ,1106410.18247376
769,ARG,BMU,275555.632177979
770,ARG,BOL,660083756.443224
771,ARG,BRA,8343398945.05778
772,ARG,BRB,1089629.79873251
773,ARG,BRN,3262279.60120992
774,ARG,BWA,41658.6170400023
775,ARG,CAF,125776.109177759
776,ARG,CAN,1008408536.59681
777,ARG,CHE,335966794.357107
778,ARG,CHL,1668645523.54295
779,ARG,CHN,3003743703.37641
780,ARG,CIV,20940698.043432
781,ARG,CMR,29684582.4196184
782,ARG,COD,11278549.2668081
783,ARG,COG,24067920.8016671
784,ARG,COL,577818149.590484
785,ARG,COM,3115841.62554544
786,ARG,CPV,2881638.87618941
787,ARG,CRI,36887028.5939634
788,ARG,CUB,156259049.467878
789,ARG,CYP,11235431.4341929
790,ARG,CZE,43522669.6775372
791,ARG,DEU,1232716434.45074
792,ARG,DJI,105722.359859201
793,ARG,DMA,110843.628557615
794,ARG,DNK,212814606.313044
795,ARG,DOM,81079200.3028672
796,ARG,DZA,1107166918.12861
797,ARG,ECU,293034478.783371
798,ARG,EGY,672724919.5437
799,ARG,ESP,969744362.135975
800,ARG,EST,7342850.79143007
801,ARG,ETH,1929852.82089825
