reporterISO,partnerISO,primaryValue
ABW,AGO,14699.137854578188
ABW,ARE,105697.19758063895
ABW,ATG,945.448546806469
ABW,AUT,1591.3680578260849
ABW,BEL,415667.11859246064
ABW,BEN,1805.0541285422014
ABW,BHS,4548.5012177206745
ABW,BMU,152.87103368761316
ABW,BOL,78.14061683493765
ABW,BRA,440.9741356373456
ABW,BRB,1428.7561994649998
ABW,BRN,446.2658252649938
ABW,CAN,2572296.7956204205
ABW,CHE,18240375.018692233
ABW,CHL,1970.4311887164897
ABW,CHN,92090.09865893234
ABW,COL,51333668.601199254
ABW,CRI,2846429.8369531617
ABW,CUW,18612984.39256548
ABW,CZE,6783.946102644925
ABW,DEU,106709.68889520016
ABW,DMA,2042.3617137906253
ABW,DNK,60255.88182451527
ABW,DOM,31426920.18750111
ABW,ECU,77255114.31212972
ABW,ESP,315632.2352893007
ABW,FRA,11321357.702802591
ABW,GBR,26937.052066785804
ABW,GHA,295.15868811993
ABW,GRD,1244.3078898726676
ABW,GTM,338.66813616948144
ABW,GUY,259326.89375458186
ABW,HKG,88979.7610889036
ABW,IDN,126287.34889485141
ABW,IND,23749.10304888489
ABW,IRL,14915.733766623998
ABW,ISR,129940.37863447118
ABW,ITA,24933.85355996389
ABW,JAM,262798.24215031904
ABW,JOR,4607861.040101575
ABW,KAZ,2057.291334126763
ABW,KNA,29184.8442275079
ABW,KOR,352608.2105452492
ABW,KWT,673615.626565212
ABW,LBN,4718.423251319598
ABW,LKA,4214.5368056646585
ABW,LTU,7690.000960001124
ABW,LUX,59.97248244667901
ABW,MEX,941055.2684844927
ABW,MNE,5.2916896276481475
ABW,MOZ,5315.208248215473
ABW,MYS,47221670.04138056
ABW,NCL,150.51917163088063
ABW,NGA,4613.177424280819
ABW,NLD,4585337.561750384
ABW,NZL,9266.054280079283
ABW,PAK,147.579344059965
ABW,PAN,8798161.907271605
ABW,PER,26458013.196631275
ABW,PHL,50348.66291052957
ABW,POL,438.03430806643
ABW,PSE,130691.21059608304
ABW,PYF,27.634379166606994
ABW,RWA,48.78408667728827
ABW,SAU,2624994.968725626
ABW,SDN,36942720.27336598
ABW,SGP,27815463.069911133
ABW,SLV,4382163.833472071
ABW,SUR,6296251.05131956
ABW,SVK,118483.29203254699
ABW,SVN,65564.62245207473
ABW,SWE,993.0325958693096
ABW,SYC,855.0882426902634
ABW,TGO,1666.157859195693
ABW,THA,160311.73726960062
ABW,TTO,12770149.14584069
ABW,TUR,2726.9840547813455
ABW,TZA,8734.815678704543
ABW,USA,24993136.946827944
ABW,VCT,137157.3001898985
ABW,VEN,12162694.60804714
ABW,YEM,5232322.749681077
ABW,ZAF,11462.736362549982
ABW,ZMB,46.52923893039598
AFG,AGO,61655.8277137853
AFG,ALB,2793.424157884039
AFG,AND,5385.783512779416
AFG,ARE,22218319.17165968
AFG,ARG,259586.7745118508
AFG,ARM,3284.37536222695
AFG,ATG,119.94496489335802
AFG,AUS,603470.7527576508
AFG,AUT,116821.8937541886
AFG,AZE,85284.39783226265
AFG,BDI,39.98165496445267
AFG,BEL,33943.47432458388
AFG,BEN,41582.68505957333
AFG,BFA,11540.276078629424
AFG,BGD,392421.11940713134
AFG,BGR,2244.852333151181
AFG,BHR,61098.43640633969
AFG,BIH,35193.263816945284
AFG,BLR,689507.1584825537
AFG,BMU,7618.269167270783
AFG,BOL,7322.787098118053
AFG,BRA,148053.8322299108
AFG,BRB,20377.12082504465
AFG,BRN,5048.859870290516
AFG,CAN,1154765.4457866908
AFG,CHE,2394303.7323618913
AFG,CHL,98465.86499045901
AFG,CHN,11922190.254298102
AFG,CIV,8.467879335265401
AFG,CMR,5179.38821443917
AFG,COG,12294.358901569196
AFG,COL,95998.89339722178
AFG,CRI,14771.457612822713
AFG,CZE,51079.5040446592
AFG,DEU,9678544.181200407
AFG,DNK,426391.4149545757
AFG,DOM,89817.61194661456
AFG,DZA,106.42175806714609
AFG,ECU,10394.64232524351
AFG,EGY,613366.800326867
AFG,ESP,4550422.670794094
AFG,EST,155.22289574434566
AFG,ETH,13407.855047915375
AFG,FIN,10224967.237160545
AFG,FRA,4907169.000855095
AFG,GAB,1067.5666322402478
AFG,GBR,2706488.164922436
AFG,GEO,608996.4526599438
AFG,GHA,433.9185494671481
AFG,GRC,9151.68322826038
AFG,GRL,2690.924129796494
AFG,GTM,16950.457808385385
AFG,HKG,334986.8840851809
AFG,HRV,6604.028655304888
AFG,HUN,6960.923722414047
AFG,IDN,9358.059123738658
AFG,IND,125352226.19840503
AFG,IRL,81366.92413501836
AFG,IRN,25124900.018556383
AFG,ISR,81139.2409572716
AFG,ITA,3883680.3793166135
AFG,JOR,1662246.7125953466
AFG,JPN,316846.38407608884
AFG,KAZ,1738983.8557479293
AFG,KEN,33437.598791594464
AFG,KGZ,650825.4952699599
AFG,KNA,711.4382721615843
AFG,KOR,83599.87663412798
AFG,KWT,89859.35749812156
AFG,LBN,423642.0882102554
AFG,LKA,35931.16053724511
AFG,LTU,5403.991040857125
AFG,LUX,676.1603413105967
AFG,LVA,3715793.882327792
AFG,MAR,43017.320914180156
AFG,MDG,73.08587730950529
AFG,MEX,1145822.4903159654
AFG,MKD,3023.9066394438246
AFG,MMR,39534.21320815931
AFG,MNE,503.8864456549403
AFG,MNG,2003.7864723360985
AFG,MOZ,607838.7485625172
AFG,MRT,314.5615500879732
AFG,MUS,312.7976535454238
AFG,MWI,1633.5451760204974
AFG,MYS,710958.4923020109
AFG,NCL,4108.703013111695
AFG,NER,426.86296329695057
AFG,NGA,93049.07041256502
AFG,NIC,174.62575771238886
AFG,NLD,953661.5501469222
AFG,NOR,104534.97673213242
AFG,NPL,142698.64232673086
