Index,Source,Target
213,KSDF,KLAX
214,KLAX,KJFK
215,KORD,KPDX
216,KLAX,KMSP
217,EHAM,SBKP
218,KORD,KSEA
219,KSFO,RKSI
220,KSFO,KORD
221,CYVR,CYYZ
222,KSDF,KPDX
223,VABB,EGLL
224,KLGA,KDEN
225,CYVR,CYUL
226,KAPC,K7S9
227,KDFW,KSFO
228,KSFO,KEWR
229,KLAS,KEWR
230,KCLT,KLAX
231,VABB,VHHH
232,OTHH,VGZR
233,KLAX,EBLG
234,CYVR,CYYZ
235,KCLT,KSFO
236,KDTW,KSAN
237,KATL,KSFO
238,KSEA,EHAM
239,KSFO,KATL
240,KAUS,KOAK
241,KSEA,KATL
242,KATL,KLAX
243,PANC,RKSI
244,KLAX,KATL
245,KSAN,KSGS
246,VHHH,PANC
247,EDDK,KSDF
248,KEWR,EDDF
249,KLGA,KDFW
250,KLAS,KORD
251,KSDF,KSAN
252,EGLL,OTHH
253,KBWI,KSAN
254,KCLT,KPHX
255,KMSP,KSFO
256,VIDP,EGLL
257,KSFO,KSGS
258,KTEB,KDAL
259,KSTL,KSEA
260,KTPA,KDEN
261,KATL,KPHX
262,KEWR,KSEA
263,PANC,VHHH
264,YBCS,YBBN
265,KLAX,EHAM
266,EGLL,OMDB
267,CYYZ,EDDF
268,EGLL,SBGR
269,KSMF,KSGS
270,KLAX,KBOS
271,CYYZ,EHAM
272,KSDF,PANC
273,KORD,EKCH
274,KLAX,KORD
275,OTHH,YSSY
276,KBNA,KSAN
277,KAUS,KSFO
278,VABB,EGLL
279,KLAX,KJFK
280,KPHX,KDTW
281,KPHX,KDCA
282,KBOS,KSFO
283,KSDF,KONT
284,KPHX,KMSP
285,OMDB,LFPG
286,KORD,EHAM
287,KMSP,KPDX
288,KLAX,RJTT
289,KSEA,KIAD
290,CYOW,CYYC
291,CYYZ,LSZH
292,KMDW,KPHX
293,KPHX,KBOS
294,KMSP,KSEA
295,KATL,KPDX
296,VABB,LFPG
297,KLAS,35MN
298,KPHX,KPHL
299,NK43,KFLL
300,KSEA,KDCA
301,KDAL,KLAS
302,KLAS,KBWI
303,KJFK,KSFO
304,LFPG,OTHH
305,KSEA,KJFK
306,KLAX,EDDF
307,KATL,KLAX
308,KCLT,EDDM
309,CYYC,EHAM
310,VABB,VIDP
311,KATL,CYYC
312,KLAX,KIAD
313,KORD,ELLX
314,PANC,KLCK
315,KFLL,KSEA
316,VHHH,PANC
317,KLAX,RKSI
318,YMMB,YSBK
319,LEMD,UUEE
320,OMDB,EHAM
321,KBOS,KMIA
322,KTPA,KDEN
323,CYUL,CYYC
324,KSAT,KSEA
325,KHOU,KLAS
326,KPHX,KMIA
327,OTHH,YMML
328,KDFW,KPDX
329,KCMH,KDEN
330,KSEA,KDFW
331,KPHL,KDFW
332,KLAS,KMSP
333,KORD,EDDF
334,VABB,EDDF
335,KATL,KLAS
336,KBOS,KSEA
337,VHHH,EGLL
338,KSEA,KJFK
339,KLAS,KJFK
340,KMDW,KDAL
341,KIAD,EKCH
342,KORD,LOWW
343,KEWR,KLAX
344,KCLT,KPHX
345,KOAK,KTEB
346,KLAS,KCMH
347,KLAX,KDTW
348,KDCA,KSEA
349,KLAS,KMDW
350,CYYC,CYYZ
351,KTPA,KLAS
352,KDTW,KLAS
353,KLAS,KATL
354,KBWI,KDAL
355,ELLX,OMDW
356,KATL,KPHX
357,VHHH,RKSI
358,KDCA,KLAX
359,KBOS,LFPG
360,KJFK,LIRF
361,KAUS,KSJC
362,KSAN,KBOS
363,KTPA,KSEA
364,KORD,EDDF
365,KTYS,KDEN
366,SBGR,LPPT
367,KSFO,KEWR
368,VIDP,EHAM
369,RKSI,EDDP
370,CYVR,RKSI
371,KSDF,PANC
372,PANC,KSEA
373,EGLL,VHHH
374,KPHL,KMIA
375,KIAD,KSEA
376,KEWR,KLAX
377,OTHH,YMML
378,KCLE,KLAS
379,VHHH,PANC
380,KAUS,KSJC
381,KEWR,KVNY
382,KBOS,UT13
383,KSFO,KIAD
384,PANC,KSEA
385,KBWI,02XS
386,KDFW,KSMF
387,SPJC,EHAM
388,KPHL,KLAS
389,EDDP,LEMD
390,KPDX,KJFK
391,YPAD,YMML
392,VIDP,EDDF
393,KSAN,KORD
394,KSEA,KBOS
395,KFLL,KLAX
396,KDTW,KSEA
397,VABB,OMAA
398,EGLL,SBGR
399,OMDB,VHHH
400,KDCA,KDFW
401,KJFK,ELLX
402,KSFO,EGLL
403,KSEA,PANC
404,KLGA,KDFW
405,KJFK,PANC
406,KTEB,KSRQ
407,KLAX,KBOS
408,LFPG,RJBB
409,OTHH,RKSI
410,KRDU,KSEA
411,PANC,RKSI
412,KOPF,KTEB
413,KEWR,LOWW
414,KDCA,KSFO
415,KORD,KPHX
416,KLAS,KATL
417,KSAN,KDAL
418,YSCH,YSBK
419,LEMG,EGGW
420,KBNA,KDEN
421,KEWR,KSFO
422,KIAD,LOWW
423,VABB,OTHH
424,KJFK,KSEA
425,KDTW,KDFW
426,KPHX,KATL
427,KSTL,KSAN
428,CYYZ,CYVR
429,KBWI,KSEA
430,SBGL,LPPT
431,KFAT,KDFW
432,OMAA,RPLL
433,KEWR,EKCH
434,CYVR,VHHH
435,KIAD,KSAT
436,KJFK,KLAX
437,KBOS,EDDF
438,KORD,EGLL
439,KDFW,EDDF
440,KFLL,KDFW
441,KDFW,KSMF
442,LFPG,SBGL
443,KLAX,KORD
444,KIAD,EDDF
445,OTHH,WMKK
446,KATL,KLAS
447,KIAD,02XS
448,KPHX,KATL
449,KATL,KSMF
450,KSMF,KDFW
451,KJFK,KSEA
452,KBWI,KMCI
453,KORL,KDFW
454,KCMH,KSEA
455,KORD,EIDW
456,KLGA,KMSP
457,KJFK,EHAM
458,LOWW,LLBG
459,OTHH,WSSS
460,KLAX,KDTW
461,RJBB,PANC
462,KDFW,KRDU
463,EFHK,OTHH
464,KSNA,KDFW
465,KIAD,KDFW
466,OTHH,VIDP
467,RKSI,WSSS
468,KSFO,KDFW
469,KATL,KSEA
470,LTFJ,OTHH
471,KDAL,KSNA
472,KORD,KMIA
473,KPHX,KBWI
474,KIND,KDEN
475,KMCI,KLAS
476,KSDF,KPHX
477,LEMD,SBGR
478,KJFK,KSFO
479,KPHX,KMDW
480,KIAD,KMSP
481,KDAL,KLAS
482,KIAD,KDEN
483,KJFK,KSFO
484,KDFW,KPHL
485,KIAD,KSEA
486,KIND,KSEA
487,KORL,KDEN
488,KDFW,KSEA
489,KJFK,LEMD
490,KSTL,KSMF
491,KLAX,KSEA
492,KIAD,KSFO
493,KSMF,KLAX
494,KORD,EGLL
495,KATL,KDEN
496,KBOS,KLAS
497,LEMD,KJFK
498,KORL,KSTL
499,KDFW,KFAT
500,KDAL,KPHX
501,KDFW,KPHL
502,KDEN,KPDX
503,OMDB,VHHH
504,KBOS,KMSP
505,KAUS,KPHX
506,SBGR,EHAM
507,KMIA,KDFW
508,KBFI,KLAS
509,KORD,KDFW
510,KATL,LFPG
511,KFLL,KEWR
512,KDFW,EGLL
513,MROC,KMIA
514,CYYZ,CYYC
515,KHOU,KMIA
516,KORD,LFPG
517,SBKP,SBCO
518,KDFW,LEMD
519,KMKE,KLAS
520,KDFW,KPDX
521,KATL,KMSP
522,OMDB,EDDF
523,CYYZ,CYYC
524,KHOU,KFXE
525,KDEN,KATL
526,KMDW,KDAL
527,KJFK,KLAX
528,KLAS,KDTW
529,KDFW,KDCA
530,KSDF,PANC
531,KSTL,KDEN
532,KPHX,KDFW
533,OTHH,RPLC
534,KFLL,KEWR
535,KDEN,KMDW
536,UUDD,ULMM
537,PANC,KSEA
538,KCLT,KTUL
539,KMIA,KLGA
540,KIAD,KSAN
541,KDFW,KSAN
542,VHHH,PANC
543,KLAS,KDFW
544,KDEN,KRDU
545,KRSW,KBWI
546,KEWR,EDDF
547,KBOS,KATL
548,KCLT,KLAS
549,KIAD,EDDM
550,KSAT,KLAS
551,KATL,EHAM
552,KIAD,KRSW
553,KLAX,KEWR
554,CYUL,EDDF
555,KABQ,KSFO
556,KAPA,KSFO
557,KIAD,KMCI
558,KDAL,KSFO
559,KHPN,KOPF
560,KDEN,KBWI
561,KCLT,KPDX
562,PANC,KSDF
563,VHHH,OMDB
564,KTEB,CYYZ
565,KDFW,KLAS
566,KDAL,KSDL
567,KJFK,RKSI
568,KSAN,KDFW
569,KDEN,KSEA
570,KLAS,KBNA
571,KLAX,EDDF
572,KSEA,KPHX
573,KATL,KDFW
574,PANC,KSEA
575,KDFW,KLAX
576,ZGSZ,WSSS
577,KMDW,KTPA
578,KIAD,EBBR
579,KATL,KLAS
580,LEAL,EGGP
581,KDEN,KPDX
582,KPHL,KTPA
583,KFLL,KBNA
584,KIAD,KLAX
585,KSEA,KATL
586,ZGSZ,ZUCK
587,EGGW,UUWW
588,KSTL,KEWR
589,KBJC,KSGF
590,KJFK,KSFO
591,KORL,KSEA
592,KATL,KJFK
593,KATL,KDFW
594,KPDX,KSAN
595,KAJO,KCNO
596,PANC,VHHH
597,KIAD,LSZH
598,VIDP,KORD
599,KBOS,KSFO
600,VOBL,EDDF
601,KSEA,KLAX
602,KLAX,KSEA
603,VHHH,VECC
604,KBNA,KFLL
605,KRFD,KTPA
606,KFLL,KBKL
607,KEWR,EHAM
608,KMIA,KPHL
609,KTPA,KDTW
610,TXKF,KJFK
611,PANC,VHHH
612,WSSS,RPLL
613,KMCI,KLAS
614,NZHN,NZCH
615,KONT,KMSP
616,KPHL,KORD
617,KORD,KSFO
618,KEWR,KDEN
619,KDFW,KONT
620,KSEA,KBOS
621,KLGA,KSTL
622,KDEN,KOAK
623,KDFW,KLGA
624,KSAN,KMDW
625,KCLT,KOMA
626,KDFW,9CA0
627,KCVG,KDFW
628,KSTL,KDEN
629,OTHH,EGLL
630,ZGSZ,ZUCK
631,KATL,KEWR
632,KBNA,KLAS
633,PANC,KSDF
634,KBUR,KPDX
635,KSNA,KBFI
636,VIDP,CYYZ
637,KOMA,KDFW
638,KDAL,KATL
639,KISP,KEWR
640,KSEA,KSFO
641,KDEN,KBUR
642,KLAX,RCTP
643,KORD,KLAS
644,KSEA,KLAX
645,KATL,KORD
646,EDDK,OMDB
647,KBOS,KLAX
648,KSFO,KPHX
649,KDEN,KMSP
650,RKSI,EDDF
651,KHPN,KDPA
652,KTPA,KDEN
653,KDEN,KDCA
654,KSFO,LFPG
655,OPMT,OMDB
656,PANC,KSDF
657,KORD,KLGA
658,KSFO,EDDF
659,VIDP,VOBL
660,UUWW,UUYY
661,KPHL,KLAX
662,KBNA,KDFW
663,KVPS,KDFW
664,KMDW,KBOS
665,KSEA,KBUR
666,KBOS,KSEA
667,KLAX,LFPG
668,VECC,OTHH
669,KCLT,KSEA
670,KJFK,EGLL
671,KSTL,KLAS
672,KRDU,KMSP
673,KATL,KDAL
674,KMDW,KLAS
675,KORL,KMDW
676,KTPA,KBWI
677,KSTS,KSEA
678,KHOU,KATL
679,CYYZ,EDDF
680,KCLT,KMIA
681,RJTT,VHHH
682,KATL,KEWR
683,KLAS,KDAL
684,RCTP,RJBB
685,KCLT,KLAX
686,KBNA,KSAT
687,KJFK,EIDW
688,KSEA,KBNA
689,KIAD,KSEA
690,KMDW,KATL
691,KCLT,KBOS
692,KCLT,KSAN
693,KEWR,LPPT
694,RKSI,KLAX
695,KORD,PANC
696,KBNA,02XS
697,KSEA,KBOS
698,KJFK,EGLL
699,KDFW,KSFO
700,KEWR,KLAS
701,KORD,RKSI
702,KSBA,KAPA
703,KDEN,KDFW
704,KRDU,KBOS
705,KPHL,KATL
706,WMKK,WBKK
707,KORF,KMIA
708,KJFK,KLAX
709,KDEN,KSJC
710,KCLT,02XS
711,YBBN,VHHH
712,KFLL,KJFK
713,KPHL,KMSP
714,KPHX,KSFO
715,KATL,KSFO
716,KJFK,KATL
717,CYYZ,KLAX
718,RCTP,YSSY
719,KSTL,KDFW
720,KSEA,KLAS
721,NZCH,WSSS
722,PANC,KORD
723,KBNA,KSEA
724,KCLT,KSMF
725,KATL,KBUF
726,KDEN,KSEA
727,KMDW,KALB
728,KATL,KJFK
729,KLGA,KATL
730,OMDB,YMML
731,KIAD,KATL
732,KBNA,KTPA
733,CYYZ,CYVR
734,KSEA,KU42
735,KDFW,KDEN
736,KORL,KBNA
737,KAUS,KLAS
738,VABB,OTHH
739,KCLT,KSRQ
740,KDEN,KSAT
741,KMDW,KPHX
742,KDFW,KORD
743,KIAD,KDEN
744,KATL,KMCI
745,KSEA,PANC
746,KPHL,KSTL
747,ZGSZ,ZUCK
748,OMDB,EGLL
749,KTPA,KCMH
750,KMSP,KDEN
751,VOBL,VIDP
752,KBOS,EIDW
753,KAUS,KDEN
754,KSEA,KBWI
755,KDFW,LFPG
756,KMIA,KORD
757,KPNS,KDFW
758,KMSP,KIAD
759,NTAA,KLAX
760,SSJC,SBGR
761,NZPM,NZCH
762,KMDW,KCLT
763,KHOU,KDEN
764,CYVR,EHAM
765,KBOI,KSEA
766,KJFK,EFHK
767,KIAD,EGLL
768,KCGZ,KCHD
769,KCLT,KPHX
770,PANC,VHHH
771,KDFW,KPHX
772,SBBR,SBGR
773,RJTT,RJFF
774,KLAX,KATL
775,KJFK,EHAM
776,KOMA,KPHX
777,NZCH,NZHN
778,KAUS,KEWR
779,ZUCK,ZGSZ
780,KCLT,KABE
781,VHHH,VIDP
782,KMSP,KLAX
783,KPHL,EGLL
784,KDEN,KBNA
785,KSEA,KIAD
786,KHOU,KECP
787,KMSP,PANC
788,KPDX,KSFO
789,KCOS,KDFW
790,KMIA,KDEN
791,KMSP,KSAT
792,KEWR,KSFO
793,KLAX,KORD
794,UUEE,UWLL
795,KSDL,KSNA
796,KMCI,KATL
797,KDAL,KMCI
798,KBNA,KSGS
799,NZRO,NZCH
800,KMSP,KDEN
801,KMDW,KATL
802,KLAS,KSAT
803,KORD,KTYS
804,KCLT,KROC
805,KMIA,KEWR
806,KPDX,KPHX
807,KEWR,LFPG
808,KLAX,RCTP
809,KCVG,KMSP
810,KDTW,KSTL
811,CYYZ,LFPG
812,UUWW,UWWW
813,KSEA,KPHX
814,KDTW,UT13
815,KMSP,KATL
816,OTHH,LFPG
817,PANC,KSDF
818,KCOS,KSAT
819,KOMA,KATL
820,KORL,KPHL
821,KOSU,KPWK
822,VHHH,PANC
823,KSEA,KSMF
824,KATL,KCMH
825,EGSS,LTFJ
826,KMCI,KDFW
827,KPHL,KRSW
828,VIDP,VECC
829,KHOU,KPHX
830,KMSP,02XS
831,KLAS,KSFO
832,KSNA,KSEA
833,KMDW,KRSW
834,KTPA,KJFK
835,KDFW,KLAS
836,KORD,KORF
837,LPPT,SBGL
838,KSAT,KATL
839,KBOI,KPDX
840,KDTW,KSEA
841,YMES,YSLT
842,KDEN,KLAS
843,KATL,02XS
844,KPHX,KDAL
845,UUDD,ULLI
846,OTHH,RPLL
847,KSEA,KMSP
848,KLAX,KFLL
849,KORD,KLGA
850,EGSS,LTFJ
851,VHHH,RCTP
852,KHIO,KSJC
853,KPHL,EHAM
854,SBGL,SBCO
855,KAUS,KMDW
856,KDTW,KPHX
857,KTPA,KDAL
858,KSEA,PANC
859,KHOU,KSTL
860,KAUS,KATL
861,KDTW,KATL
862,KORD,KJFK
863,KATL,KRSW
864,YSSY,YSWG
865,YBBN,YPAD
866,KLAX,KSTS
867,KEWR,KCMH
868,KORF,KATL
869,LPPT,SBGR
870,KSAN,KSFO
871,KBOI,KOAK
872,KMSP,KEWR
873,KAPA,KSNA
874,KFLL,KDTW
875,PANC,KSDF
876,KORD,KATL
877,KLAX,KJFK
878,VHHH,OMDB
879,NZWN,NZCH
880,KLGA,KORD
881,RCTP,VHHH
882,RPLL,VHHH
883,KORD,KBNA
884,EDDP,EGGW
885,KLAS,KMDW
886,OTHH,EDDF
887,KORL,KLGA
888,OMDB,VHHH
889,KMSP,UT13
890,KCMH,KMSP
891,KORD,KALB
892,KPHL,KRDU
893,KATL,KSTL
894,KATL,KRDU
895,KPHX,KSJC
896,SSJC,SBKP
897,KDTW,KMCI
898,RKSI,VHHH
899,20AZ,KFFZ
900,KMCI,KPHX
901,KORD,KEWR
902,KMSP,KSNA
903,KSDF,KMCI
904,KPDX,KONT
905,KATL,KBNA
906,KMDW,UT13
907,KATL,KFLL
908,KSNA,KAPA
909,KPHL,KBNA
910,KORD,KBWI
911,KDTW,KSFO
912,KLAS,KTEB
913,RJFF,RJTT
914,KBOS,KRDU
915,KDAL,KOAK
916,KEWR,KSTL
917,KDEN,KLAS
918,KSMF,KSEA
919,KRDG,KLUK
920,KMSP,KBOI
921,KDEN,KOMA
922,KORD,KIAD
923,KSAN,KSMF
924,KDTW,KLAX
925,KPHL,KLAS
926,KMDW,KSAN
927,KORD,KSTL
928,KCPS,7IS2
929,CYUL,KEWR
930,KORD,KROC
931,KJFK,LFPG
932,EGNX,EDDP
933,KPHX,KJFK
934,KMKE,KSEA
935,KDTW,EHAM
936,KEWR,KATL
937,KBNA,KSGS
938,KATL,KSAT
939,KSAC,KOAK
940,KORD,KBUF
941,KDFW,KATL
942,KSJC,KPHX
943,KSFO,EKCH
944,KPHX,KBUR
945,KLAX,KOAK
946,KSEA,KLAS
947,KBJC,KPUB
948,NZCH,NZRO
949,KEWR,KLAX
950,3NK5,KSYR
951,CYUL,CYYZ
952,YOLD,YPAD
953,KDEN,KPHX
954,KDTW,KGRB
955,KSKA,KSEA
956,OTHH,YPPH
957,KBOS,EHAM
958,KSMO,KAVX
959,KSFO,KLAX
960,PANC,KCVG
961,KLGA,KBNA
962,KTYS,KDFW
963,KPHX,KSAN
964,KDEN,KMDW
965,KATL,KCMH
966,CYOW,CYYZ
967,KMSP,KSMF
968,KEWR,KATL
969,SBGL,SBBR
970,KORD,07KY
971,KATL,KLGA
972,EDDV,EGNX
973,KORD,KMDT
974,KDTW,KMSP
975,KPGD,KTYS
976,VHHH,RCTP
977,KBWI,KTPA
978,OMDB,RJBB
979,KATL,KMCI
980,KMRY,KPHX
981,KCNO,KFAT
982,KMCI,KDEN
983,FAOR,FACT
984,KSDF,CYYZ
985,KATL,KMSN
986,KDTW,LFPG
987,KORD,OI45
988,KSEA,KMSP
989,KDAL,KPDK
990,KRDU,KSTL
991,KPNS,KTPA
992,CYUL,CYYC
993,PANC,KCVG
994,KDEN,KDTW
995,KDAL,KTPA
996,KABQ,KSEA
997,KEUL,ID00
998,UUDD,ULMM
999,KBNA,KPGD
1000,KATL,KBOS
1001,KORD,KRDU
1002,KEWR,EGLL
1003,KORD,KDCA
1004,KDTW,II81
1005,KLAX,KSFO
1006,KGLH,KDFW
1007,KMKE,KATL
1008,KCGZ,KCHD
1009,PANC,KSEA
1010,KLGB,KOAK
1011,KORD,KDEN
1012,KSEA,KSJC
1013,KDTW,KORD
1014,SBRJ,SBKP
1015,KATL,24FL
1016,VIDP,VAPO
1017,YPPH,YMML
1018,KORD,KBOS
1019,PANC,KSEA
1020,KATL,KLAX
1021,KSNA,KSFO
1022,KDTW,KTYS
1023,KHND,KSNA
1024,KTPA,KEWR
1025,KORD,KSYR
1026,KAUS,KSAN
1027,ZUCK,ZGSZ
1028,KMSP,KJFK
1029,KSFO,KVNY
1030,KORD,KPHL
1031,KATL,KPHL
1032,KDEN,KBNA
1033,KFAT,KPHX
1034,KSMF,KPHX
1035,KBWI,KRSW
1036,KJFK,EGLL
1037,KTPA,KATL
1038,KSJC,KPDX
1039,CYUL,CYVR
1040,KDCA,KATL
1041,KORD,KSFO
1042,RJTT,RJFF
1043,CZBB,CBQ2
1044,KORD,KMSP
1045,KHAF,KMCC
1046,KPHL,KORF
1047,RCTP,RPLL
1048,KPHX,KLAX
1049,KSBA,KSQL
1050,KJFK,LFPG
1051,KDAL,02XS
1052,KBUR,KPHX
1053,KBFI,KFHR
1054,YSSY,YPAD
1055,KLAS,KSAT
1056,KATL,KSAN
1057,KATL,SBGR
1058,KMSP,KSEA
1059,KLAS,KSNA
1060,KPSP,KSFO
1061,KATL,7PS7
1062,SBRJ,SBKP
1063,KORD,KDCA
1064,CYUL,LFPG
1065,EBLG,EDDN
1066,KDAL,KPMP
1067,KHOU,KLAX
1068,KDTW,KDFW
1069,KSJC,KSEA
1070,KOAK,KBUR
1071,KATL,KBWI
1072,KORD,KATL
1073,KEWR,KLAX
1074,EBBR,EDDP
1075,KMIA,EGLL
1076,KORD,KLAX
1077,KJFK,KSEA
1078,KORD,KCMH
1079,KCLT,KFTY
1080,KDEN,7PS7
1081,PANC,KBFI
1082,KPHX,KOMA
1083,KKLS,KHIO
1084,KSAC,KSQL
1085,YBBN,YPPH
1086,OMDB,VOBL
1087,KJFK,KMSP
1088,KHOU,KDFW
1089,LIMC,LEBL
1090,CYYZ,KLAX
1091,YBCS,YBBN
1092,KBWI,KATL
1093,KCVG,KATL
1094,KDAL,KSAN
1095,KBUR,KSDL
1096,KFLL,KMDW
1097,KSTL,KDAL
1098,VAPO,VOBL
1099,0WN1,WN45
1100,KONT,KSEA
1101,KJFK,KRDU
1102,RCTP,YSSY
1103,KSMF,KSAN
1104,KPOC,KCNO
1105,SSJC,SBSP
1106,YBBN,YPPH
1107,SBBR,SBSP
1108,KORD,CYYZ
1109,KDCA,KBOS
1110,NZCH,NZWN
1111,KMSP,KDEN
1112,YSCB,YBBN
1113,YPPH,YBBN
1114,KSTP,KMKC
1115,YBBN,YHBA
1116,KDFW,KTUL
1117,KBWI,KDTW
1118,KLGA,7PS7
1119,KSNA,KLAS
1120,KORD,KORF
1121,KSEA,KDAL
1122,KATL,KLGA
1123,EDDP,EDDK
1124,KMSP,KPHX
1125,KABQ,KPHX
1126,YSSY,YMML
1127,KSBP,KPHX
1128,KJFK,EGLL
1129,KVIS,KOAK
1130,KDFW,KIAD
1131,SKBO,KMIA
1132,KOMA,KSTL
1133,KDCA,KORF
1134,KOAK,KSNA
1135,CYUL,CYYZ
1136,KGPH,KMKC
1137,KDEN,KPHL
1138,RJFF,RJTT
1139,KORD,KTYS
1140,VIDP,VAPO
1141,KMSP,KSAN
1142,LFPG,LFLL
1143,YSSY,KLAX
1144,VHHH,EBLG
1145,KORD,EBBR
1146,KMCI,KDAL
1147,KSFO,KORD
1148,KATL,KSGF
1149,KSTS,KSAN
1150,KATL,EGLL
1151,KFAT,KLAX
1152,KCLE,KLAS
1153,KJFK,KDCA
1154,VMMC,RCTP
1155,KORL,KJFK
1156,CYUL,LFPG
1157,YHBA,YBBN
1158,KIAD,KHPN
1159,KSEA,27MT
1160,VHHH,OTHH
1161,1WA9,KBFI
1162,KBWI,KPVD
1163,KDFW,KEWR
1164,KORD,KPVD
1165,KPIE,KMIA
1166,KMZJ,KFFZ
1167,OMDB,OBBI
1168,KJYO,KLNS
1169,KBWI,KBUF
1170,KLNS,KFDK
1171,KPHX,KLAS
1172,KDFW,KECP
