Index,Source,Target
160,WSSS,EGLL
161,KJFK,RKSI
162,OTHH,RKSI
163,EGLL,KORD
164,WSSS,LEBL
165,EIDW,KORD
166,EGLL,KSFO
167,WSSS,EDDM
168,EDDF,KSFO
169,FACT,EDDF
170,RCTP,CYVR
171,EGLL,KIAD
172,EHAM,VTBS
173,WSSS,LFPG
174,FACT,OMDB
175,EGLL,KLAS
176,EIDW,KSEA
177,WSSS,EDDM
178,UAAA,WMKK
179,KLAX,PANC
180,EPWA,KORD
181,EDDF,KJFK
182,EPWA,CYYZ
183,EGLL,KJFK
184,EDDF,RKSI
185,LSZH,KEWR
186,SAEZ,LEMD
187,WSSS,KEWR
188,SBBR,SBGL
189,KATL,KLAX
190,LSZH,VCBI
191,VHHH,PANC
192,EGLL,KBOS
193,VHHH,EFHK
194,KORD,KJFK
195,VHHH,LSZH
196,WSSS,YSSY
197,VTBS,LTBW
198,EPWA,KEWR
199,EHAM,CYYZ
200,EIDW,KJFK
201,LSZH,VTBS
202,MDPC,SAEZ
203,VTBS,EDDF
204,KEWR,VABB
205,VHHH,EDDF
206,EGLL,KEWR
207,RCTP,EHAM
208,SAEZ,LIRF
209,VHHH,OMDB
210,FACT,EGLL
211,RKSI,UUEE
212,KIAD,RKSI
213,VHHH,KSFO
214,LEBL,KBOS
215,EGLL,KEWR
216,RKSI,EDDF
217,VTBS,LOWW
218,LIRF,KJFK
219,EFHK,VTBS
220,KJFK,OMDB
221,VTBS,YBBN
222,KJFK,RKSI
223,KMIA,KSEA
224,VTBS,YMML
225,SPJC,KJFK
226,VTBS,EDDF
227,KTEB,KOAK
228,SAEZ,EGLL
229,VTBS,LIRF
230,LPPR,KEWR
231,EGKK,KJFK
232,LFPG,KJFK
233,VTBS,LFPG
234,EGSS,VABB
235,PANC,RKSI
236,SAEZ,LFPG
237,SPJC,KLAX
238,EGLL,KIAD
239,WSSS,OMDB
240,OMDB,WMKK
241,WSSS,EGLL
242,LIRF,SAEZ
243,EGKK,KJFK
244,LEBL,KJFK
245,EGLL,CYUL
246,OTHH,YSSY
247,EDDF,KORD
248,VHHH,PANC
249,VHHH,EGCC
250,OTHH,YPAD
251,OBBI,RPLL
252,VHHH,OMDW
253,KSFO,VIDP
254,VAPO,VECC
255,OMSJ,WMKK
256,LFPG,KLAX
257,WSSS,LSZH
258,EGLL,CYYZ
259,KJFK,VIDP
260,LFPG,CYUL
261,RKSI,EDDP
262,EDDF,KATL
263,VTBS,EBBR
264,PANC,RKSI
265,KDFW,OMDB
266,WSSS,EHAM
267,LPPT,CYYZ
268,LLBG,SBGR
269,VTBS,LSZH
270,WMKK,OMDB
271,PANC,RJBB
272,KPHX,KJFK
273,VTBS,EGLL
274,KORD,VIDP
275,PANC,KSAN
276,KMIA,CYYZ
277,EPWA,KJFK
278,KJFK,KLAX
279,VTBS,EDDM
280,KJFK,EBLG
281,EDDF,UAAA
282,KEWR,KSFO
283,EGLL,KJFK
284,WSSS,LTBW
285,VTBS,ENGM
286,SBGR,LEMD
287,KLAX,RJAK
288,VTBS,EKCH
289,WSSS,OTHH
290,PANC,VHHH
291,LEMD,KJFK
292,WSSS,EGCC
293,WSSS,YSSY
294,KATL,KJFK
295,LFPG,OMDB
296,OMDW,LHBP
297,KORD,PANC
298,KAFW,KU42
299,EGLL,CYYZ
300,EDDM,FACT
301,UUEE,RKSI
302,OMDW,VHHH
303,WMKK,YSSY
304,OTHH,YMML
305,FACT,KEWR
306,EFHK,VIDP
307,LEMD,SAEZ
308,EGGW,VHHH
309,UUEE,VTBS
310,KHOU,KBWI
311,KEWR,LLBG
312,EGLL,CYVR
313,CYUL,KPHX
314,PANC,RJBB
315,KJFK,KLAX
316,WMKK,OTHH
317,WSSS,OMAA
318,VTBS,ESSA
319,KSJC,KDAL
320,WSSS,RJTT
321,KBWI,KOAK
322,KDFW,PANC
323,KJFK,KLAX
324,ENGM,KJFK
325,UUEE,VTBS
326,KTEB,KVNY
327,KSDF,KRIR
328,KJFK,LTBW
329,CYYZ,RKSI
330,LFPG,RJTK
331,OMDB,VTBS
332,KEWR,KLAX
333,SPJC,KIAD
334,EGLL,KJFK
335,LFPG,KJFK
336,SKBO,SAEZ
337,ELLX,KATL
338,VTBS,LOWW
339,EDDF,OMDW
340,CYYZ,RJTK
341,VIDP,KEWR
342,RKSI,LOWW
343,PANC,KORD
344,KIAD,KLAX
345,SKBO,SBGR
346,KJFK,UUEE
347,EGLL,KLAX
348,OMDB,YSSY
349,PANC,KORD
350,KIAH,PANC
351,RCTP,EDDF
352,VTBS,OMAA
353,KSFO,RKSI
354,KORD,PANC
355,SAEZ,CYYZ
356,VABB,KJFK
357,EDDF,VOBL
358,OMDW,LROP
359,EDDM,RJTK
360,EGLL,WMKK
361,KPHL,KOAK
362,VGTJ,OERK
363,WSSS,EDDT
364,VTBS,OTHH
365,EDDF,RKSI
366,EGLL,OMDB
367,EGPH,OMDB
368,VTBS,OMDB
369,PANC,KSEA
370,KSFO,KEWR
371,MROC,KORD
372,EGLL,VIDP
373,UAAA,VTBS
374,YSSY,OMDB
375,FAGM,EGLL
376,KPHL,KLGB
377,PANC,VHHH
378,KIAD,KSJC
379,KSFO,KLAX
380,UUEE,VCBI
381,VGTJ,OMDB
382,KLAX,RKSI
383,KEWR,KSFO
384,VCBI,YMML
385,PANC,VHHH
386,KTEB,KVNY
387,EDDF,OMDB
388,KBOS,KLAS
389,KORD,UUEE
390,CYVR,VHHH
391,KBOS,KSFO
392,KATL,PANC
393,MROC,CYUL
394,SBGR,LIRF
395,MROC,KSAT
396,KSFO,KTEB
397,SBGR,EGLL
398,YMML,OMDB
399,SBGL,LIRF
400,KBED,KOAK
401,KJFK,KLAS
402,KEWR,KSFO
403,MROC,KSAT
404,KORD,KSFO
405,RCTP,PANC
406,KEWR,KLAX
407,KJFK,KLAX
408,EGLL,KBOS
409,FACT,EGLL
410,OMDB,RPLL
411,KSDF,KMHR
412,KORD,ELLX
413,KSDF,KFAT
414,KLAX,RPLL
415,LTFJ,UAAA
416,KSEA,RKSI
417,KSFO,KEWR
418,YSSY,YPPH
419,OMDW,UKBB
420,KBWI,KSAN
421,KPHL,KPHX
422,SBGL,LFPG
423,SBGR,LFPG
424,SAEZ,EHAM
425,VIDP,CYYZ
426,KLAX,KMIA
427,ESSA,LEMG
428,PANC,RKSI
429,KJFK,SBGR
430,KBWI,KLAS
431,EDDF,KJFK
432,MDPC,CYUL
433,RJBB,KOAK
434,KBOS,KLAX
435,MROC,CYYZ
436,KMIA,KLAX
437,KSAN,KEWR
438,VIDP,LFPG
439,KSFO,KMIA
440,TBPB,CYYZ
441,EDDL,OMDB
442,KJFK,KSFO
443,VTBS,LOWW
444,KEWR,KDEN
445,EDDP,OMDW
446,LSGG,OMDB
447,KMIA,SPJC
448,KLAX,KJFK
449,LEBL,EGLL
450,KEWR,CYYC
451,FAGM,KATL
452,LPPR,OMDB
453,EDDF,VTBS
454,KLAX,KORD
455,KSDF,KOAK
456,OBBI,VTBS
457,KCMH,KLAS
458,KSWF,KHHR
459,RCTP,PANC
460,EHAM,SBKP
461,KDEN,KBWI
462,EGLL,KJFK
463,EHAM,LLBG
464,KORD,KSFO
465,VCBI,OTHH
466,KBOS,KSJC
467,LKPR,OMSJ
468,EDDF,RKSI
469,KDEN,KIAH
470,KSAN,KJFK
471,KONT,KRDU
472,KBNA,KPHX
473,FAGM,LLBG
474,KIAD,KSFO
475,EGLL,OTHH
476,KLAX,KJFK
477,EPWA,LFPG
478,SAEZ,SKMA
479,KATL,KSJC
480,KJFK,KBUR
481,KPHX,KBOS
482,KDAL,KPDX
483,UUDD,VTBS
484,KJFK,KU42
485,LFPG,OMAA
486,LFLL,OMDB
487,VABB,EGLL
488,EHAM,RCTP
489,KATL,KOAK
490,OTHH,VCBI
491,KSDF,KRIR
492,CYRO,CYYC
493,MDPC,CYYZ
494,KDCA,KHPN
495,KEWR,KSFO
496,KBNA,KLAX
497,LKPR,OTHH
498,KMSP,KSAN
499,KSFO,KJFK
500,KSDF,KBUR
501,KEWR,KLAX
502,KSFO,KJFK
503,KJFK,RKSI
504,CYYZ,CYYC
505,KSDF,KLAX
506,KSFO,KBOS
507,EGCC,OMAA
508,KMIA,KSFO
509,EDDH,OMDB
510,CYVR,RKSI
511,KSDF,KBFI
512,KPHX,KJFK
513,SBGR,LPPT
514,CYYZ,CYVR
515,KMDW,KOAK
516,KPHL,KSFO
517,KBOS,KSAN
518,KSFO,KEWR
519,VIDP,UUEE
520,LFPG,RKSI
521,VABB,EDDM
522,VIDP,KIAD
523,KJFK,KSEA
524,WSSS,VIDP
525,EDDK,KSDF
526,RCTP,EDDF
527,KSFO,KIAD
528,KSAN,KJFK
529,KJFK,KSFO
530,EGLL,KBOS
531,KLAX,KDCA
532,KBOS,KPHX
533,LFPG,VIDP
534,KEWR,KLAX
535,KPDX,KATL
536,EGLL,WBSB
537,EHAM,RKSI
538,VAJJ,VHHH
539,FAGM,EGLL
540,KEWR,LLBG
541,CYYZ,CYVR
542,KMIA,SPJC
543,KORD,KSFO
544,CYYZ,KLAX
545,KLAX,KIAD
546,KMIA,KTEB
547,KJFK,KLAX
548,KTEB,KVNY
549,KSAN,KBFI
550,EGSS,OMDB
551,KLAX,KBOS
552,CYYZ,TBPB
553,VOBL,VHHH
554,KMSP,KSFO
555,KJFK,KSFO
556,EHAM,WMKK
557,KMDW,KLAX
558,YSSY,YPPH
559,KORD,PANC
560,OMDW,VHHH
561,KMSN,KSFO
562,KSFO,KEWR
563,EGKK,FACT
564,KSEA,KEWR
565,OR81,KHIO
566,VABB,KEWR
567,YMML,YPPH
568,KORD,EDDF
569,KSEA,KJFK
570,KSDF,KSAN
571,KPHL,KSMF
572,CYYZ,CYUL
573,KVNY,KOPF
574,05IN,KPHX
575,ULLI,OMDB
576,KJFK,TJIG
577,LEMD,VIDP
578,EGLL,KJFK
579,MDPC,EBBR
580,CYYZ,MROC
581,KLAX,KATL
582,TJIG,KIAH
583,SBKP,GOBD
584,KLAX,KDCA
585,KHOU,KBWI
586,KSDF,KPHX
587,EDDF,VIDP
588,KPHX,KBWI
589,EDDM,LLBG
590,CYYZ,MDBG
591,VOBL,LFPG
592,KIAH,CYYC
593,SBGL,LPPT
594,KJFK,MROC
595,VHHH,KLAX
596,KATL,KSEA
597,KMKE,KSDL
598,KJFK,KSAN
599,LIMC,RKSI
600,KSJC,KHOU
601,EHAM,SAEZ
602,SPJC,KMIA
603,EGKK,OMDB
604,VIDP,EDDM
605,KEWR,MROC
606,EPWA,OTHH
607,EDDM,OMDB
608,KSFO,KMSP
609,KOMA,KSFO
610,VABB,LFPG
611,KSAN,KIAD
612,KSDF,KSFF
613,EGLL,VHHH
614,VTBS,VIDP
615,YMML,YPPH
616,KSFO,KJFK
617,KPHX,KDCA
618,EDDK,VHHH
619,LFPG,SBGR
620,KLAX,KPHL
621,KSDF,KRIR
622,EFHK,OTHH
623,KLAS,KHOU
624,UAAA,VCBI
625,EDDF,SBKP
626,KLAS,CYYZ
627,KBOS,KDFW
628,KSDF,PANC
629,EGLL,OTHH
630,EGKK,OTHH
631,KJFK,KPHX
632,KMSP,KPHX
633,LPPT,OMDB
634,KLGA,KDEN
635,KMSP,KSFO
636,YBCS,YBBN
637,KEWR,KLAS
638,EDDF,SBGR
639,KMCI,KSEA
640,KJFK,KSEA
641,KTPA,KSEA
642,KLAX,KORD
643,KDEN,KLGA
644,KSEA,KDAL
645,LFPG,VTBS
646,EHAM,VTBS
647,KORD,KPHX
648,CYYT,CYYZ
649,LEMD,OMDB
650,KDAL,KSEA
651,KSEA,PANC
652,VCBI,OMDB
653,KBWI,KPHX
654,KEWR,KSEA
655,CYUL,CYVR
656,EGLL,WSSS
657,KMDW,KSJC
658,KSEA,KATL
659,LSZH,OMDB
660,EGSS,KSDF
661,SKBO,KMIA
662,KATL,LFPG
663,YMML,WMKK
664,LFPG,OMDB
665,KLAX,SPJC
666,VTBS,OMDB
667,EDDF,WSSS
668,VAJJ,VTBS
669,EGCC,OMDB
670,VCBI,WMKK
671,KJFK,KSFO
672,SKBO,KMIA
673,KBOS,KSGS
674,YBCS,YBBN
675,KDFW,EDDF
676,LPPT,GOBD
677,KSFO,KBOS
678,KTEB,KVNY
679,KDFW,CYVR
680,LEBL,OTHH
681,SBKP,LPPT
682,KLGA,KDFW
683,KDFW,KLGA
684,EDDF,FACT
685,KFLL,KORD
686,KBOS,KSEA
687,KCVG,KPHX
688,KLAS,KDTW
689,EDDF,SBGL
690,YMML,NZAA
691,KLAX,KEWR
692,KLAX,RJBB
693,KORD,KPDX
694,PANC,KDFW
695,ELLX,SBKP
696,KAUS,KLAX
697,KSMF,KORD
698,KPDX,KJFK
699,KSFO,KSTL
700,KSAN,KORD
701,KOMA,KSEA
702,KBOS,KSGS
703,KATL,KLAX
704,EINN,KJFK
705,KSEA,KDFW
706,ESSA,OTHH
707,SKBO,KMIA
708,MDPC,CYYZ
709,KSFO,KBOS
710,KPHX,CYYZ
711,KBOS,KLAS
712,KTEB,KVNY
713,VABB,EHAM
714,LPPT,GBYD
715,KATL,EHAM
716,LTFJ,OTHH
717,EGBB,OMDB
718,UUDD,OMDB
719,KHVN,KPHL
720,KBOS,KSJC
721,EGLL,OMDB
722,KORD,KPHX
723,KATL,KSAN
724,KMDW,KLAS
725,LTFJ,EBLG
726,KFLL,KPHX
727,SBGR,KMIA
728,CYVR,KORD
729,KLAX,RCTP
730,KORD,KLAS
731,EGLL,SBGR
732,KMSP,EHAM
733,KSEA,PANC
734,KLAS,KBWI
735,EDDF,SBGR
736,KAUS,KEWR
737,SBGL,SAEZ
738,KEWR,KPHX
739,KAUS,KSFO
740,KSFO,KORD
741,TJIG,KJFK
742,KATL,KPDX
743,KORD,KSEA
744,KLAS,KATL
745,KTPA,KDEN
746,UUDD,OTHH
747,MDPC,SPJC
748,KSEA,KDCA
749,CYUL,SPJC
750,VIDP,UAAA
751,KLAX,KJFK
752,KBNA,KPHX
753,KSFO,KAUS
754,EDDF,VTBS
755,KMSP,CYXE
756,KIAD,KVNY
757,KDAL,KRIR
758,CYYZ,KSFO
759,KDEN,KPHX
760,KFLL,SPJC
761,KRDU,KU42
762,KLAX,KORD
763,LROP,OMDB
764,KEWR,KSEA
765,KSEA,KIAH
766,CYUL,KRSW
767,KMDW,KSAN
768,KSMF,KDFW
769,EDDF,OTHH
770,KMIA,KORD
771,KORD,KSFO
772,KDCA,KHHR
773,KFLL,KORD
774,KLAX,CYYZ
775,KSEA,LFPG
776,KLGA,KSGS
777,CYYT,CYMX
778,EDDF,SAEZ
779,LLBG,KEWR
780,KBOS,KSFO
781,KORD,KLAX
782,VTBD,RCTP
783,EGLL,VHHH
784,KATL,SPJC
785,CYYZ,CYYC
786,KIAH,SPJC
787,KAUS,KSFO
788,KTEB,KDAL
789,KSEA,KORD
790,KMSN,KLAX
791,KLAX,KCVG
792,LLBG,KJFK
793,KFLL,KLAX
794,KBWI,KSEA
795,KJFK,KLAX
796,VCBI,VIDP
797,KDCA,KDFW
798,MROC,SKBO
799,CYVR,RKSI
800,KBOS,KSFO
801,KIAD,KLAX
802,LIRF,OMAA
803,LTFJ,OTHH
804,LFPO,KEWR
805,PANC,KORD
806,KRSW,KORD
807,KMIA,SKBO
808,KPHX,KEWR
809,KMIA,EHAM
810,KJFK,KLAX
811,KBWI,KHOU
812,KBOS,KLAX
813,KSJC,KDFW
814,KAUS,KLAX
815,KATL,CYYC
816,KIAD,KSEA
817,KORD,KSNA
818,KDEN,KHOU
819,VABB,VIDP
820,KORD,KHHR
821,KSDF,KPDX
822,KOAK,KMDW
823,LOWW,OMDB
824,KVNY,KSUS
825,CYYC,CYYZ
826,LOWW,OTHH
827,KABE,KAFW
828,LFPG,OTHH
829,EDDF,VHHH
830,CYYZ,KSEA
831,KPHX,CYVR
832,SBGR,LEBL
833,CYVR,VHHH
834,KDFW,KPHL
835,KDFW,KSAN
836,EGLL,VHHH
837,SAEZ,EDDF
838,SBBR,LPPT
839,KORD,KLAS
840,MDPC,KJFK
841,LEMD,LROP
842,KDCA,KPHX
843,KAUS,KPDX
844,CYYZ,LLBG
845,KIAH,KLAX
846,KAUS,KIAD
847,KLAS,KBNA
848,LEMD,SBGR
849,KLAX,KJFK
850,KTPA,KLAS
851,KMCI,KLAX
852,EHAM,LTBW
853,KIAH,KLGA
854,LSZH,UUEE
855,LKPR,OMDB
856,CYVR,KSGS
857,OMDB,LFPG
858,KMIA,KLGA
859,KLAX,KDTW
860,KJFK,EDDF
861,MROC,KLAX
862,KIAH,KLAS
863,LSZH,FACT
864,WSSS,VOBL
865,KMIA,SBKP
866,EGLL,OMDB
867,LIRF,SBGR
868,KPDX,KMSP
869,KORD,KDEN
870,KOPF,KPTK
871,KATL,KLAS
872,LTBA,OMDW
873,KRDU,KSEA
874,YPPH,YMML
875,LOWW,UDYZ
876,KDCA,KSFO
877,KJFK,KSAN
878,KDEN,KORD
879,WSSS,VHHH
880,LROP,OTHH
881,KDFW,KEWR
882,DAAG,LTBW
883,KIAH,KBOI
884,KSEA,KEWR
885,KPDX,KTUS
886,KATL,KLAS
887,EHAM,OMDB
888,KCLE,KLAS
889,KSAN,KSGS
890,KMDW,KHHR
891,KMSP,KRSW
892,VCBI,OMDB
893,KJFK,KSFO
894,KIAD,KLAX
895,EGLL,OMAD
896,SPJC,SKMA
897,KORD,CYVR
898,KBOS,KRSW
899,VECC,OTHH
900,VABB,EGLL
901,KRDU,KDAL
902,VTBS,RPLL
903,LTFJ,LFLL
904,KLAX,KDFW
905,KJFK,EHAM
906,KBWI,02PR
907,EGLL,OMSJ
908,KDAL,KU42
909,KDCA,KSEA
910,KSFO,KDTW
911,KBOS,KLAX
912,EFHK,OMDB
913,KTEB,1FD4
914,VHHH,VIDP
915,VIDP,VOMM
916,KRSW,KMDW
917,KHOU,KBWI
918,VIDP,OMSJ
919,KDAL,KHHR
920,KSAN,KORD
921,EGCC,OTHH
922,KRDU,KLAX
923,LEMD,OTHH
924,KATL,KSMF
925,KIAH,KDEN
926,VABB,EGLL
927,KSAN,KPAE
928,KJFK,KMSP
929,EGLL,VCBI
930,KSFO,NTAA
931,KIAD,KSEA
932,KBUF,KFLL
933,KLAX,KATL
934,KMIA,KDFW
935,KDFW,KDCA
936,KSFO,KJFK
937,CYUL,CYYZ
938,MDPC,SPJC
939,KJFK,KLAX
940,EDDM,SBGR
941,KEWR,KSFO
942,KDAL,KSAN
943,VIDP,KSFO
944,KIAD,KSFO
945,OMSJ,VABB
946,KPHX,KMDW
947,KLGA,KHOU
948,KTEB,KOPF
949,EGLL,VIDP
950,KIAH,KLAX
951,EIDW,OMDB
952,KDEN,KDCA
953,KEWR,KLAX
954,SAEZ,SBGL
955,KLAX,KORD
956,CYYC,CYYZ
957,KSTL,KDEN
958,KBOS,KLGB
959,PANC,KCVG
960,KTPA,KTEB
961,KIAD,KPHX
962,TXKF,CYYZ
963,CYYC,KSFO
964,CYYZ,MROC
965,KLAX,KJFK
966,EGLL,WMKK
967,KDFW,LFPG
968,KIAH,KSFO
969,KJFK,KLAX
970,EGLL,SBGR
971,KPHL,KIAH
972,CYUL,KSFO
973,MDPC,SKMA
974,LTFJ,OMDB
975,KEWR,KSJC
976,KBOS,EDDF
977,KIAD,KIAH
978,KPAE,KSNA
979,KIAH,EHAM
980,EGLL,OMDB
981,KIAD,KSEA
982,LIRF,SBGL
983,KJFK,LFPG
984,KEWR,KMIA
985,KIAD,LSGG
986,KPHX,KATL
987,KLAS,KDCA
988,PANC,VHHH
989,KSYR,KTPA
990,KSFO,EDDM
991,KAPF,CYYZ
992,KTPA,KPHL
993,LTFJ,OMSJ
994,KMSP,KSEA
995,KSEA,EGLL
996,KATL,KSEA
997,SKBO,KIAD
998,EHAM,UUEE
999,EPWA,UDYZ
1000,EGLL,FACT
1001,KIAH,KSAN
1002,KEWR,KSAN
1003,KJFK,KPHX
1004,MROC,SPJC
1005,KPDX,EHAM
1006,YPPH,YMML
1007,KDCA,KLAX
1008,KFLL,KBOS
1009,EDDM,UUEE
1010,VTBS,VOBL
1011,KEWR,SKMA
1012,KDEN,KPDX
1013,KSEA,KSAN
1014,KPHX,KSEA
1015,KORD,KRSW
1016,KSNA,KEWR
1017,KPTK,KOPF
1018,EGLL,OBBI
1019,KSTL,KDEN
1020,KSFO,KORD
1021,KSAT,KPHX
1022,KDFW,EGLL
1023,CYYZ,CYVR
1024,KLAX,KFLL
1025,KSAN,KDFW
1026,KDFW,LEMD
1027,KPHX,KSEA
1028,KMDW,KPHX
1029,KLAS,KPHL
1030,KSAT,KMDW
1031,KMIA,LFPG
1032,KMCI,KPHX
1033,LFPG,LTBW
1034,KFLL,KHOU
1035,KMSP,KLAS
1036,VIDP,VHHH
1037,KIAD,KSAN
1038,KSFO,KIAH
1039,EGLL,VTBS
1040,KATL,KLAX
1041,KSAN,KATL
1042,PANC,KMIA
1043,KMCI,KRSW
1044,KDFW,KLGA
1045,VIDP,KJFK
1046,KDEN,KLAX
1047,KEWR,KIAH
1048,KFLL,KISP
1049,KPIE,KGRR
1050,SAEZ,KJFK
1051,KLGA,KIAH
1052,VIDP,EGLL
1053,VAPO,VOBL
1054,KSFO,KFLL
1055,KPHX,35MN
1056,KDEN,KIAD
1057,LSZH,SBGR
1058,PANC,KCVG
1059,EGLL,VIDP
1060,KFLL,KSAN
1061,KDEN,KLAX
1062,KIAH,KCLE
1063,KDAL,KDCA
1064,KIAD,KIAH
1065,KTPA,KMDW
1066,KMIA,KJFK
1067,KPDX,KPHX
1068,EKCH,OTHH
1069,KDFW,KHHR
1070,VOMM,OTHH
1071,KSAN,KATL
1072,KIAD,KLAS
1073,KJFK,KLGB
1074,KPHL,KSTL
1075,KRSW,KDTW
1076,KMIA,SPJC
1077,KEWR,35MN
1078,OMDB,EHAM
1079,CYYC,KSGS
1080,KIAD,KSMF
1081,YPPH,YSSY
1082,EGLL,UUDD
1083,KLAS,KBOS
1084,KATL,KMSP
1085,KIAH,SKBO
1086,KLGA,KMIA
1087,KDEN,KSJC
1088,VABB,EDDF
1089,CYYZ,LSZH
1090,KBOS,KIAH
1091,KCMH,KPHX
1092,KIAD,LSZH
1093,OMAA,VABB
1094,SKBO,EHAM
1095,KJFK,SAEZ
1096,KPHX,35MN
1097,YSSY,YPPH
1098,MDPC,KORD
1099,KMIA,EDDF
1100,OMDB,EDDF
1101,KFLL,KPHL
1102,KXNA,KLGA
1103,KDCA,KXNA
1104,KDEN,KSNA
1105,SBGL,SAEZ
1106,OMDB,YPAD
1107,KLAS,KMDW
1108,KSAT,KIAD
1109,KATL,EBBR
1110,YBCG,YMML
1111,KSEA,EHAM
1112,KEWR,KU42
1113,KFLL,KTEB
1114,KIAH,KEWR
1115,KSFO,KDFW
1116,KLAX,KAUS
1117,KLAS,CYYZ
1118,KPHX,KPDX
1119,EGLL,SKMA
1120,WSSS,VOMM
1121,KDEN,KPDX
1122,KDFW,KJFK
1123,OERK,VABB
1124,KDCA,KMIA
1125,SBGR,LEMD
1126,VIDP,EGLL
1127,KDEN,KSBP
1128,KFNT,KPGD
1129,MDPC,EGCC
1130,KAUS,KLGB
1131,KDFW,KLGA
1132,KFLL,SPJC
1133,KDEN,KBOS
1134,KMIA,SAEZ
1135,6FD7,KSRQ
1136,KDFW,KPHX
1137,SPJC,SKBO
1138,KTEB,KAPA
1139,KATL,EDDF
1140,KSEA,KLAX
1141,EGKK,SAEZ
1142,OMDB,EHAM
1143,SBGR,SAEZ
1144,KMCI,KBOS
1145,EGLL,RPLL
1146,KEWR,KFLL
1147,KTPA,KDFW
1148,KDFW,KSEA
1149,KBOI,KDFW
1150,ESSA,EBLG
1151,OMDB,VECC
1152,KIAH,KDTW
1153,KIAD,KSAT
1154,KIAD,KDFW
1155,CYVR,EDDF
1156,KLAS,KEWR
1157,KMKE,KLAS
1158,KJFK,LFPG
1159,KEWR,KPDX
1160,KLGA,KDFW
1161,CYUL,KIAH
