Index,Source,Target
954,KDFW,KLAX
955,KEWR,KDTW
956,RPLC,ZGSZ
957,KDFW,KATL
958,KBOS,KMSP
959,KBWI,KATL
960,OTHH,ESSA
961,KLAS,XS89
962,KIAD,EDDF
963,LEMD,SBGR
964,KDEN,KSNA
965,KAJO,KRAL
966,PANC,KSDF
967,OMDB,EHAM
968,KDFW,KSTL
969,KTPA,KSEA
970,RJTT,RJOA
971,KCMH,KPHL
972,KATL,EHAM
973,LIMC,EDDP
974,KBOS,KMIA
975,KJFK,KSFO
976,SPST,SPJC
977,EGSS,EDDP
978,KDEN,KPHX
979,YBBN,YPAD
980,KVNY,KOPF
981,KSTL,KHOU
982,OTHH,EKCH
983,KLAS,KSEA
984,KTPA,KATL
985,KBOS,KDCA
986,KMSP,KDEN
987,KPHX,KAUS
988,KIAD,KDEN
989,KATL,KROC
990,KFLL,KBNA
991,KMDW,KDAL
992,KMSP,KORD
993,KBOS,KLAX
994,YBBN,YMML
995,CYVR,KSFO
996,KLVK,63CN
997,KIAD,KSEA
998,KCLT,KEWR
999,SBGR,SBBR
1000,LFPG,EDDP
1001,EGNX,EDDP
1002,KTUL,KATL
1003,KCLE,KDFW
1004,KJFK,KFLL
1005,KCMH,KATL
1006,KONT,KPDX
1007,KLAS,KSJC
1008,KIAD,KRSW
1009,KTPA,KHOU
1010,KPHX,KDAL
1011,MROC,KMIA
1012,LLBG,LTBW
1013,SBBR,SBRJ
1014,KBOS,KLAX
1015,KSMF,KSAN
1016,KRDU,KEWR
1017,KDFW,LFPG
1018,KLAX,KSEA
1019,KMDW,KLAS
1020,YBBN,YPAD
1021,KDFW,KTUS
1022,VIDP,VOBL
1023,NZAA,NZCH
1024,KIAD,EDDM
1025,KSAN,KSEA
1026,YWLM,YSCB
1027,KFLL,CYUL
1028,KSTL,KDEN
1029,KORF,KATL
1030,KRDU,KBOS
1031,KCLT,KDFW
1032,CYUL,CYYZ
1033,KBOI,KLAX
1034,KF70,KMYF
1035,KMSP,KDTW
1036,YBBN,YSCB
1037,KLAX,OTHH
1038,KIAD,KSFO
1039,ULMM,UUEE
1040,KSEA,KLAX
1041,KDFW,KPDX
1042,KSTL,KPHL
1043,KLAS,KPDX
1044,KDFW,SKMA
1045,SBBR,SBSP
1046,KCLT,KCMH
1047,KATL,KMDW
1048,KRDU,KORD
