Index,Source,Target
302,KLAS,KJFK
303,KSAN,KORD
304,KDFW,EDDF
305,KLAX,KEWR
306,KJFK,KSMF
307,KCLT,KPHX
308,FACT,EHAM
309,KSAN,KMSP
310,KMIA,SKBO
311,KSNA,KORD
312,KVNY,KTEB
313,KMSP,KSAN
314,KSEA,KDCA
315,EDDP,OBBI
316,KATL,KSFO
317,OTHH,VGZR
318,CYYZ,EHAM
319,VHHH,OMDB
320,KEWR,KLAX
321,KIAD,KSEA
322,EGLL,WSSS
323,KMSP,KPDX
324,KAUS,KSFO
325,KSJC,KDFW
326,CYUL,CYYC
327,CYOW,CYYC
328,KMSP,KRSW
329,VECC,OMDB
330,KATL,KLAX
331,KPDX,KATL
332,KPHL,KDFW
333,KSDF,KBFI
334,KSFO,EDDF
335,KATL,KLAS
336,KDAL,KSNA
337,VABB,LSZH
338,KMIA,EDDF
339,OMDB,EHAM
340,KAUS,KLAX
341,KBOS,KSEA
342,KORD,KPDX
343,LLBG,KJFK
344,VIDP,KORD
345,EDDK,KSDF
346,KATL,KPDX
347,VHHH,YSSY
348,KSFO,KEWR
349,KMSP,KFLL
350,KJFK,KLAX
351,KIAH,LFPG
352,NZAA,YSSY
353,KATL,KSLC
354,KLAX,EHAM
355,KSEA,KORD
356,KMSP,KRSW
357,CYUL,LSZH
358,KLAX,KBOS
359,KATL,KDEN
360,KLAX,KMSP
361,KDCA,KDFW
362,KLAS,KIAD
363,KSEA,KDFW
364,KAUS,KLAX
365,KPSP,KMSP
366,YMML,YPPH
367,SBKP,LPPT
368,UUDD,OMDB
369,SBGR,LSZH
370,KEWR,LLBG
371,KATL,KSAN
372,KLGA,KMIA
373,PANC,KLAX
374,ZGSZ,PANC
375,KLAX,KFLL
376,KPWK,KAPF
377,KPSP,KBFI
378,KRDU,KDFW
379,WMKK,VIDP
380,KJFK,EIDW
381,KLAX,KORD
382,KSEA,PANC
383,KDCA,KSEA
384,KORD,KSFO
385,KMSP,KPSP
386,KPDK,KADS
387,KPHX,KATL
388,KMSP,KSFO
389,KVNY,KPTK
390,KSAT,KBWI
391,NZAA,YBCG
392,VIDP,KEWR
393,KJFK,LIRF
394,VHHH,PANC
395,KLAX,KFLL
396,EGLL,OMDB
397,MMUN,KDEN
398,KSEA,EDDF
399,KLAX,KOMA
400,KRSW,KMSP
401,KMSP,KMIA
402,KLAS,KMDW
403,KBOS,KSEA
404,PANC,KATL
405,KJFK,EBBR
406,KPHX,KMIA
407,KLAX,KJFK
408,KLAS,KBWI
409,KEWR,KFLL
410,KDAL,KSEA
411,KIAH,EGLL
412,KDFW,KLAX
413,KLAS,KEWR
414,KTUS,KATL
415,KAUS,KLAX
416,KORD,EDDF
417,UAAA,LTBA
418,KFLL,KPHX
419,KDEN,KRSW
420,KLAS,KSTL
421,KMCI,KRSW
422,KLGA,KFLL
423,EGLL,VHHH
424,YSSY,YPPH
425,KJFK,KLAX
426,KMIA,KTEB
427,KPHX,KORD
428,KSAN,KIAD
429,KMSP,KPHX
430,WSSS,VHHH
431,KPHX,KSEA
432,VABB,EDDF
433,UUEE,UNEE
434,SKBO,KMIA
435,KDAL,KSNA
436,NZAA,YBBN
437,KBWI,KDAL
438,KDEN,KRSW
439,KORD,LOWW
440,KBWI,KSEA
441,CYVR,RKSI
442,KJFK,KLAX
443,KLAS,KCLT
444,KCLT,KDFW
445,KORD,EDDF
446,KMCI,KMCO
447,LFPG,OTHH
448,KSFO,KATL
449,KBOS,LFPG
450,KIAD,KPHX
451,KPHX,KCMH
452,KRDU,KSEA
453,KFLL,KDFW
454,KSDF,KMHR
455,KCLT,KSEA
456,KSDF,KOAK
457,KMSP,KPHX
458,PANC,KDFW
459,KSFO,KDFW
460,KPHL,KMIA
461,KDFW,KSEA
462,KCLT,KPDX
463,KJFK,EHAM
464,VABB,LFPG
465,KPDX,KORD
466,SBGR,EDDF
467,KSFO,RCTP
468,KBNA,KDEN
469,KMSP,KPHX
470,KBOS,KLAX
471,KSAN,KBOS
472,PANC,KSEA
473,RCTP,PANC
474,CYYZ,CYVR
475,KDFW,KLGA
476,KAUS,KSEA
477,KJFK,KFLL
478,KDEN,KBWI
479,KLAX,KBOS
480,KPHL,KDEN
481,KBNA,KSAN
482,VOMM,OTHH
483,YSSY,NZAA
484,KSEA,KTUS
485,KIAD,EDDM
486,MMUN,KJFK
487,KORD,EIDW
488,KSDF,KONT
489,KLAX,KMDW
490,KJFK,KSEA
491,KPAE,KPSP
492,KDCA,KMIA
493,KMIA,KDEN
494,KBWI,KLAS
495,KSEA,RKSI
496,KLAX,KSEA
497,OMDB,EDDF
498,PANC,RKSI
499,VIDP,KSFO
500,KPSP,KBFI
501,KSFO,KBOS
502,KLAX,KBWI
503,KEWR,KMIA
504,KMIA,KBOS
505,KLAS,KMSP
506,KLAX,KDFW
507,KTEB,KVNY
508,KSAN,KBFI
509,OTHH,VIDP
510,KEWR,EKCH
511,KFLL,KDEN
512,KSDF,KBFI
513,KMSP,KLAS
514,KPHL,KMCO
515,KAUS,KBOS
516,VIDP,EGLL
517,KMSP,KLAS
518,KRDU,KMSP
519,OMDB,LSZH
520,KEWR,KMSP
521,KLAX,KJFK
522,KCVG,KPGD
523,KDEN,KATL
524,KBOS,KRSW
525,KCLT,KMSP
526,MMUN,KDEN
527,KFLL,KBOS
528,KAUS,KSFO
529,KMDW,KPHX
530,VECC,OTHH
531,KPHX,KBNA
532,KMIA,KTEB
533,LEMD,LLBG
534,KDTW,LFPG
535,KMSP,EHAM
536,VIDP,LFPG
537,KDFW,LEMD
538,KJFK,LFPG
539,KFAT,KDFW
540,KRSW,KDEN
541,LLBG,KJFK
542,KLAS,KATL
543,KBUR,KDFW
544,KLAX,KDTW
545,KAUS,KOAK
546,KDFW,KDCA
547,KIAD,KSEA
548,KSEA,KPHX
549,KPSP,KPDX
550,KDFW,KMIA
551,KEWR,LOWW
552,KFLL,KJFK
553,KJFK,KSAN
554,KLGA,KMSP
555,KDFW,KSBP
556,YSSY,WSSS
557,VIDP,CYYZ
558,KFLL,KORD
559,KATL,EGLL
560,KEWR,EDDF
561,KLGA,KDAL
562,GMMN,GOBD
563,MMUN,KDFW
564,KIAD,02XS
565,KMDW,KLAS
566,KDEN,KSEA
567,KORD,KDEN
568,KDFW,CYVR
569,KLAS,KSEA
570,UKBB,OMDB
571,KJFK,KSFO
572,PANC,KMIA
573,KBOS,KBNA
574,MMUN,MMTJ
575,KJFK,LIMC
576,LEMD,SBGR
577,KDCA,02XS
578,KEWR,KFLL
579,KAUS,KLAS
580,KDEN,KPDX
581,KRSW,KBOS
582,KLAX,KAUS
583,SKBO,EHAM
584,KDEN,KBNA
585,ZGSZ,ZUCK
586,KSEA,KPHX
587,KFLL,KDTW
588,KIAD,EDDF
589,KBOS,KFLL
590,KATL,KSEA
591,KDFW,KMCO
592,KJFK,KPSP
593,OTHH,EGSS
594,KPHX,KMCO
595,KRDU,KDEN
596,KMIA,KBWI
597,TJSJ,KJFK
598,KATL,KMSP
599,KBOS,KMIA
600,KDAL,KSDL
601,KAUS,KBOS
602,VOMM,OMSJ
603,KRSW,KBWI
604,KSEA,KPHX
605,KDEN,KEWR
606,KATL,KPHX
607,KLGA,KATL
608,KDFW,KLAS
609,LFPG,SBGL
610,KBFI,PANC
611,KJFK,PANC
612,KSNA,KDFW
613,KSRQ,KTEB
614,KLAX,RJAK
615,KSEA,KABQ
616,KRSW,KMSP
617,UUDD,ULMM
618,KBOS,KSAN
619,KJFK,SBGR
620,KMDW,KSFO
621,KPHX,KPHL
622,PANC,KMIA
623,VGZR,OTHH
624,KONT,KDFW
625,KDEN,KMIA
626,KLGA,KSTL
627,KMIA,SPJC
628,KMDT,KPGD
629,KBNA,KLAS
630,KMSN,KDFW
631,KLAS,KDFW
632,KDCA,KLAX
633,KBOS,KMDW
634,KIAD,KSRQ
635,KIAD,OMDB
636,KDEN,KLGA
637,KEWR,KLAX
638,KDEN,KPDX
639,KFLL,KSAN
640,KMDW,KMCO
641,KAUS,KJFK
642,KORD,EGLL
643,KLAX,KPDX
644,KRSW,KBKL
645,KJFK,KMIA
646,YMML,NZAA
647,YPPH,YSSY
648,KIAD,KFLL
649,KATL,KSAT
650,KPHX,MMUN
651,KSDF,PANC
652,KPSP,KDFW
653,KGPI,KMSP
654,KDCA,KMSP
655,KSTL,KLAS
656,KATL,EDDF
657,KIAD,KMCI
658,KIAD,LOWW
659,VIDP,OTHH
660,KJFK,KLAX
661,KSNA,KSEA
662,LYBE,LGAV
663,KSEA,KLAX
664,KBOS,KMIA
665,KATL,KDFW
666,KDEN,KATL
667,KTYS,KDFW
668,KCMH,KSEA
669,KAUS,KBOS
670,KDFW,KRSW
671,OTHH,WSSS
672,KDEN,KSFO
673,MMUN,KEWR
674,KPDX,KMSP
675,YSSY,OTHH
676,KJFK,KFLL
677,KPDK,KADS
678,KPSP,KBFI
679,KEWR,KSLC
680,KLAX,KMCO
681,KTEB,KFLL
682,KIAD,KDFW
683,KFLL,KLAX
684,KACY,KFLL
685,PANC,KBFI
686,CYYZ,EDDF
687,KDEN,KLAX
688,KIAH,SKBO
689,KMDW,KLAS
690,KDAL,KMCO
691,KLAX,EDDF
692,KJFK,KATL
693,KMIA,KIAD
694,KFLL,KJFK
695,KDEN,KIAD
696,KSEA,KLAX
697,KPHL,KMIA
698,KPHX,KIAD
699,KIAD,EBBR
700,KMIA,KPHL
701,CYYZ,CYVR
702,KATL,EHAM
703,KDEN,KMCO
704,KJFK,KPHX
705,KCVG,KPGD
706,KSEA,PANC
707,KDFW,KTUS
708,KPHX,KMSP
709,SBGR,EHAM
710,VOMM,OTHH
711,KMIA,LEBL
712,KDFW,KSRQ
713,KMCI,KDCA
714,KDTW,EHAM
715,KLAS,KOMA
716,NZCH,YSSY
717,KMSP,KDCA
718,KDFW,9CA0
719,YMML,YBBN
720,KCMH,KDEN
721,KFLL,KDAL
722,KDFW,KBOS
723,KSTL,KDEN
724,KMDW,KSEA
725,KRSW,KDCA
726,OTHH,VABB
727,KEWR,KMCO
728,NZAA,NZNV
729,KDFW,KEWR
730,KBNA,KDFW
731,KATL,KBUR
732,KRDU,KSEA
733,KPHX,KBOI
734,KPHL,KMCO
735,KATL,KOMA
736,KLGA,KMDW
737,KDFW,KDEN
738,KEWR,KLAS
739,VOBL,OTHH
740,KBNA,KBOS
741,KPHX,KDAL
742,YPAD,YPPH
743,OMDB,VHHH
744,KJFK,EGLL
745,KOAK,KBOI
746,KONT,KDEN
747,KDFW,KPHL
748,EBLG,ESSA
749,KIAH,KCMH
750,YMML,YPPH
751,KDEN,EDDF
752,KSAN,KDFW
753,KPHX,KORD
754,KLAS,KATW
755,KBNA,KPHX
756,KDAL,KLAX
757,KDTW,KMCO
758,YMML,YBBN
759,KGRR,KATL
760,KPDX,KSNA
761,KSEA,KSAN
762,KDEN,KTYS
763,WSSS,YSSY
764,KDFW,LFPG
765,KAUS,KORD
766,KEWR,KMCO
767,KIAD,EDDF
768,KFLL,KSEA
769,KHOU,KMDW
770,YSSY,NZWN
771,KRSW,KDTW
772,KIAH,KMIA
773,KSAN,KSEA
774,CYYZ,CYYC
775,KDFW,KCMH
776,KATL,KSRQ
777,KVPS,KDCA
778,KDEN,KBOS
779,KPHX,02XS
780,YMML,YBCG
781,KTEB,KOPF
782,KBNA,KMCO
783,LTFJ,OMSJ
784,KBWI,KMSP
785,KVGT,KAPC
786,KORD,KMIA
787,KATL,KDFW
788,KPHX,KPDX
789,KHSV,KDFW
790,KSDF,CYMX
791,KCLT,KMIA
792,KIAD,KSAN
793,KPDK,KTEB
794,LPPT,LPMA
795,KBOS,KMSP
796,YMEN,YSDU
797,KIAD,KLAX
798,KMIA,KATL
799,KIAD,KSAT
800,KJFK,EHAM
801,KPHX,KSBA
802,OMDB,VABB
803,KDFW,KSAN
804,KORD,KSEA
805,KAUS,KATL
806,KPDK,KOPF
807,KMSP,KDEN
808,KATL,KMIA
809,KBWI,KATL
810,YBBN,YMML
811,KSTL,KDFW
812,KLAS,KMSP
813,KBNA,KSJC
814,KPHX,KMCO
815,KMIA,EHBK
816,KIAD,KHSV
817,OMDB,YSSY
818,KATL,KEWR
819,KDFW,KFLL
820,KBUF,KATL
821,KORD,EGLL
822,KBOS,KMCO
823,KDFW,KMDT
824,KDFW,KSFO
825,YSSY,YPAD
826,KDTW,KSEA
827,KSEA,KLAS
828,KIAD,KPWK
829,KPHX,KMDW
830,KIAD,KMIA
831,KJFK,KFLL
832,KFLL,KDAL
833,KEWR,KDFW
834,KORD,KSNA
835,KBOS,KORD
836,KOMA,KDFW
837,KDAL,KMDW
838,KPHX,KATL
839,KLAS,KMDW
840,KIAD,KSMF
841,PANC,KORD
842,KLGA,KMIA
843,KRDU,KPHX
844,KIAH,KMCO
845,KBNA,KSEA
846,KORD,KBWI
847,YPPH,WSSS
848,KCLT,KSMF
849,KAUS,KATL
850,KPDX,KSAN
851,KPHX,KSEA
852,CYYZ,LFPG
853,KATL,LFPG
854,KATL,KSEA
855,KDFW,KPDX
856,KFLL,KATL
857,KRSW,KORD
858,KIAD,KLAS
859,KORD,KLAX
860,VOMM,OMDB
861,KABE,KORD
862,KDFW,KATL
863,LEAL,EGGW
864,KOPF,KPDK
865,OMDB,WSSS
866,KCLT,KORD
867,KJFK,KSFO
868,EHAM,UUEE
869,KIAD,KRSW
870,YBBN,YSCB
871,KOAK,KSEA
872,KLGA,KDFW
873,KDEN,KSNA
874,KPVD,KORD
875,LIMC,SBGR
876,KSEA,KOAK
877,KIND,KSEA
878,KIAD,KLAX
879,KJFK,KMIA
880,KDFW,KATL
881,KEWR,KSAN
882,KBLI,KLAS
883,YBBN,YMML
884,KAUS,KDEN
885,KMDW,KRSW
886,KOKC,KDEN
887,KDFW,KMKE
888,NZCH,YMML
889,KJFK,KSEA
890,KSFO,KSEA
891,KTEB,KOPF
892,KATL,KMCI
893,KATL,KMIA
894,KEWR,KORD
895,KCLT,KLAX
896,KIAD,EGLL
897,KLAS,KSEA
898,LPPT,SBGR
899,KPNS,KDFW
900,KORD,KPHX
901,KMIA,KJFK
902,KPHL,KBNA
903,KORD,KBOS
904,KRSW,67KY
905,KLGA,KORD
906,KHOU,KPHX
907,KLAX,RCTP
908,KORD,KDCA
909,KLAX,KDFW
910,NZCH,YBBN
911,KDFW,KABQ
912,KIAH,KATL
913,KBNA,KFLL
914,KPHX,KSFO
915,KEWR,KLAX
916,KMIA,KEWR
917,KOAK,KRNT
918,KJFK,LFPG
919,KATL,KSLC
920,KSEA,KDAL
921,KORD,KPHX
922,KAUS,KSJC
923,KCOS,KORD
924,VABB,OTHH
925,KOPF,KTEB
926,KLAX,KJFK
927,KDFW,KLAX
928,LEMD,SPJC
929,OTHH,VGZR
930,KBWI,KMDW
931,KCLT,KPHX
932,KSAT,KDEN
933,KORD,KSAN
934,RCTP,KLAX
935,KORD,KATL
936,RJTT,RJFF
937,KIAD,KSFO
938,KLAS,KMCI
939,KFAT,KPDX
940,KBOI,KSFO
941,KDEN,KPHX
942,KSDF,KDFW
943,KDFW,KMCO
944,VOMM,WSSS
945,KLAX,RKSI
946,KATL,KLAX
947,KSEA,KSBP
948,KEWR,KFLL
949,KBWI,KORD
950,KHND,KMYF
951,KMIA,SKBO
952,KABQ,KORD
953,KORD,KSFO
954,KSFO,KPHX
955,KJFK,KLAS
956,KCLT,KTUL
957,KSEA,KSNA
958,KMDW,KSRQ
959,KPHX,KBNA
960,KDEN,KDCA
961,KJFK,KPDX
962,UKBB,OMDB
963,OTHH,LIMC
964,KCRQ,KPHX
965,KSJC,KPDX
966,KSLC,KSFO
967,KATL,KDEN
968,LPPT,SBGL
969,RJTT,RJFF
970,KLAS,KSEA
971,KATL,KPHL
972,VIDP,VECC
973,KFLL,KCLE
974,KLAX,KATL
975,KPHX,KSTL
976,KBOI,KPHX
977,KCLT,KDFW
978,KEWR,KSEA
979,PANC,KSEA
980,EGNX,EDDP
981,KSAN,KSEA
982,KCLE,KATL
983,KLAS,KSFO
984,KATL,KHOU
985,UUWW,UUYY
986,MMUN,MMTJ
987,KDFW,KLAS
988,KIAD,KMSP
989,KCMH,KPHX
990,KBOS,KRDU
991,KSLC,KSAN
992,KDAL,KSJC
993,KEWR,KFLL
994,KPHX,KDFW
995,KATL,KDFW
996,CYYC,CYYJ
997,KPDX,KSFO
998,KLAS,KRFD
999,PANC,RKSI
1000,KORD,KDFW
1001,KDEN,KSEA
1002,KDCA,KMDW
1003,KDFW,SPJC
1004,KSEA,CL36
1005,KIAD,KMDW
1006,KAVP,KCLT
1007,YSSY,YMML
1008,KSDL,KAPA
1009,KORD,KDFW
1010,KEWR,KSEA
1011,KRSW,KORD
1012,KPHX,KFLL
1013,KBOS,KFLL
1014,KECP,KDFW
1015,KLAX,LFPG
1016,KPDX,KPHX
1017,KFLL,KJFK
1018,KOAK,KLAS
1019,KPHX,KMKE
1020,VABB,OTHH
1021,KDEN,KORD
1022,KRDU,KMDW
1023,KLAS,KBOS
1024,KMIA,KBOS
1025,KSEA,KBOS
1026,KATL,KEWR
1027,KDEN,KMDW
1028,KSTL,KATL
1029,KLAX,CYVR
1030,KFAY,KATL
1031,KEWR,KMIA
1032,KLAS,KMCO
1033,KDTW,KPHX
1034,KVPS,KDFW
1035,GOBD,EBBR
1036,OMDB,EHAM
1037,KSEA,KBOI
1038,YBBN,YSTW
1039,KGRR,KMSP
1040,KPHL,KCLT
1041,KLAS,KMSP
1042,KSTS,KPHX
1043,UUWW,OMDB
1044,KCLT,KRSW
1045,KSEA,KBOS
1046,KEWR,KSTL
1047,KDCA,KBNA
1048,KDFW,KDEN
1049,KOMA,KATL
1050,KACY,KRSW
1051,KDEN,KFLL
1052,KBWI,KCLT
1053,UAAA,OMDB
1054,KCLT,KECP
1055,KOAK,KSNA
1056,KATL,KMCO
1057,KBWI,KMIA
1058,KEWR,LFPG
1059,KCLT,CYUL
1060,KMCI,KMSP
1061,KMDT,KORD
1062,KDFW,KPHX
1063,KSEA,PANC
1064,KCLT,KMCI
1065,OMDB,VOMM
1066,KROC,KATL
1067,OTHH,EDDF
1068,KIAD,KMSP
1069,KDEN,KDFW
1070,KPHX,KSEA
1071,KSFO,KPSP
1072,KBOS,EHAM
1073,LEBL,LIRF
1074,KATL,EDDF
1075,KDFW,KLGA
1076,KCLT,KBWI
1077,KALB,KATL
1078,KRSW,KATL
1079,KRDU,KFLL
1080,VHHH,YSSY
1081,KPDK,KOPF
1082,KBNA,KLGA
1083,KJFK,EGLL
1084,KEWR,KSFO
1085,PANC,RKSI
1086,KDFW,KLAX
1087,KECP,KDCA
1088,TJSJ,KJFK
1089,KCLT,KMCO
1090,KBWI,KSDF
1091,KSEA,KPSP
1092,KSYR,KATL
1093,KBNA,KPHL
1094,VOBL,OMDB
1095,VIDP,OMDB
1096,KABQ,KDFW
1097,KSDF,KEWR
1098,NZWN,NZNV
1099,KLAS,KSFO
1100,KSDL,KVNY
1101,KMIA,KDCA
1102,KORD,KBUF
1103,KSNA,KSJC
1104,KPHX,KOKC
1105,KATL,KPHL
1106,KCLT,KSFO
1107,VABB,OMDB
1108,NZCH,NZOI
1109,KSTL,KMSP
1110,KMIA,KLGA
1111,YSSY,YMAY
1112,RCTP,VHHH
1113,KSEA,KSTL
1114,TJSJ,KEWR
1115,KLGA,KMCI
1116,KIAD,LFPG
1117,OMDB,KJFK
1118,KBOI,KSEA
1119,KLAS,KDTW
1120,KPHX,02XS
1121,KSEA,KLAS
1122,KRSW,KCMH
1123,KALB,KORD
1124,KLGA,KATL
1125,27CL,KPHX
1126,KCLT,EGLL
1127,KBNA,KDAL
1128,LPPR,LIME
1129,KCOS,KLAS
1130,KBOS,KCLT
1131,KBVS,WN51
1132,KTUL,KORD
1133,KCLT,KSAN
1134,YSSY,YPPH
1135,KPHX,KORD
1136,KOAK,KSDL
1137,KLAX,KORD
1138,YPPH,YMML
1139,YBMC,YMML
1140,KDEN,KOAK
1141,VECC,VOMM
1142,KCLT,KDTW
1143,KDEN,KMSP
1144,YMML,YSSY
1145,KMSN,KATL
1146,KORD,KMSP
1147,KDFW,KLAS
1148,KYKM,KBFI
1149,MMUN,KEWR
1150,KLAS,KOAK
1151,KDAL,KABQ
1152,KLAX,RCTP
1153,KDEN,KMIA
1154,KSGF,KDFW
1155,KPHX,KVNY
1156,KPSP,KOAK
1157,SBVT,SBKP
1158,NZWN,NZCH
1159,KSRQ,KJFK
1160,YBBN,YPPH
1161,KCLT,KBNA
1162,OTHH,VIDP
1163,KAPF,KROC
1164,KBNA,KORD
1165,SPST,SPJC
1166,KDTW,KSAN
1167,KORD,KTYS
1168,KATL,KCMH
