Index,Source,Target
345,NZAA,YBBN
346,UUEE,VHHH
347,KLAS,KSEA
348,KCLT,KSEA
349,KMIA,KPHL
350,KATL,KORD
351,ZGSZ,ZUCK
352,KMSP,KATL
353,KSTL,KLAS
354,KLGA,KATL
355,KJFK,KATL
356,KMCI,KLAS
357,KPHX,KAUS
358,PANC,KSDF
359,KEWR,EHAM
360,OTHH,VHHH
361,KPHL,KATL
362,KIAH,KU42
363,KAUS,KPHX
364,PANC,KSDF
365,VHHH,OMDB
366,KFLL,KBWI
367,EDDP,EGNX
368,KIAD,EGLL
369,KCLT,KBOS
370,KAUS,KLAS
371,KIAH,KLAS
372,OMDB,VTBS
373,KPDX,KSFO
374,KORD,EDDF
375,KBNA,KDFW
376,KSEA,PANC
377,KIAH,KMIA
378,KCLT,KSMF
379,KSEA,KDFW
380,YSBK,YSCH
381,KDFW,KSEA
382,KCMH,KPWK
383,KDCA,KDAL
384,KIAG,KPGD
385,KLAX,KPHL
386,KCVG,RKSI
387,WSSS,RPLL
388,KSYR,KORD
389,KMKE,KPHX
390,KEWR,KSFO
391,CYHM,CYYC
392,KORD,KORF
393,KMIA,KDCA
394,KLAX,EGLL
395,KORD,KIAH
396,SBBR,SBGR
397,VHHH,VTBS
398,KDEN,KPDX
399,KBUF,KORD
400,KPHL,EGLL
401,KMSP,KDFW
402,KSCK,KIAH
403,KEWR,KLAX
404,KORD,KBOI
405,PANC,VHHH
406,KLAS,KCMH
407,KLAX,KDFW
408,KDEN,KLAX
409,KDFW,KMCI
410,ZGSZ,ZUCK
411,KLAS,KPDX
412,KSTL,KHOU
413,VHHH,PANC
414,KORD,KABE
415,RCTP,PANC
416,KEWR,KATL
417,KMSP,KSAT
418,KSEA,PANC
419,KBWI,KHOU
420,OR28,KMMV
421,RPLC,RCTP
422,KSRQ,KFXE
423,KSAT,KPHX
424,KORD,KMDT
425,KSTL,KATL
426,SAEZ,SBKP
427,KPHX,KSEA
428,KLAS,KORD
429,KORD,KATL
430,KORD,KIAH
431,KORD,KEWR
432,KORD,KLGA
433,KORD,KSAN
434,KSRQ,KAPA
435,PANC,KSDF
436,KORD,KROC
437,KORD,EHAM
438,KTEB,KOAK
439,KONT,KABQ
440,KSMF,KSAN
441,YSSY,YBBN
442,VHHH,EBLG
443,KFLL,KBOS
444,KORD,EHAM
445,KMSP,KSAN
446,KBFI,KVNY
447,YSBK,YSCB
448,KORD,VA95
449,KPDX,KSMF
450,KORD,KSYR
451,KLAX,KBWI
452,KORD,KBWI
453,KMSP,KMDW
454,KJFK,EHAM
455,KCLT,KPDX
456,KPHX,KBOS
457,RCTP,VTBS
458,EGNX,EDDP
459,EDDP,EGGW
460,YBBN,YMML
461,KORD,KBNA
462,RJFF,RJTT
463,KOAK,KSEA
464,KLAX,KSMF
465,KPHL,KTYS
466,KPHX,KSAT
467,KJFK,RCTP
468,KORD,KRDU
469,KLAS,KATL
470,KSMF,KBUR
471,RCTP,VHHH
472,KBWI,KPHX
473,KORD,KATL
474,KHEF,KDAL
475,KORD,KALB
476,KLAX,RCTP
477,PANC,KSDF
478,OTHH,RKSI
479,LIPO,LIED
480,KORD,KOMA
481,KFFZ,KE63
482,KHIO,KSJC
483,KBOS,KCLT
484,SBGR,SBVT
485,KRDG,KLUK
486,KLAX,KSEA
487,PANC,KORD
488,OTHH,EPWA
489,KPDX,KLAS
490,KPHX,KSMF
491,KDTW,KBOS
492,KORD,KIAD
493,YSSY,YBBN
494,KDEN,KPHX
495,CYVR,CYYC
496,KORD,PANC
497,KBOS,KPHL
498,MROC,KMIA
499,KCLT,KMCI
500,KPHX,KBUR
501,KPVD,KCLT
502,KSFO,EHAM
503,KDCA,KMIA
504,KBWI,KDFW
505,KSFO,KPHX
506,WSSS,YSSY
507,KORD,KTYS
508,KORD,KDCA
509,KSFO,KDFW
510,RJFF,RJTT
511,SBGR,KMIA
512,ZGSZ,ZUCK
513,RJBB,PANC
514,KBOS,EGLL
515,KORD,7PS7
516,PANC,KSDF
517,KSEA,KSNA
518,KFFZ,KMYF
519,KORD,KDFW
520,KBNA,KFLL
521,KORD,KDEN
522,RCTP,PANC
523,KLAS,KBWI
524,EBBR,EDDP
525,KDCA,KDFW
526,EDDP,EGNX
527,KMIA,EGLL
528,VHHH,UUEE
529,KSEA,KTUS
530,PANC,VHHH
531,KORD,KBOS
532,KORD,KPHL
533,KSEA,KONT
534,KORD,KMSP
535,KBNA,KDEN
536,KMSP,KDFW
537,KDEN,KBWI
538,PANC,KLAX
539,KDTW,EHAM
540,KLAS,KLAX
541,KBOI,KSEA
542,KSEA,KU42
543,KPHX,KLGB
544,OMDB,WSSS
545,KORD,KSFO
546,KLGB,KCRQ
547,KCLT,OA14
548,KLAS,KDFW
549,KSNS,KVIS
550,KBNA,KHOU
551,KSEA,KPHX
552,NZAA,YSSY
553,KHEF,KCJR
554,EDDP,EDDK
555,KSEA,KBUR
556,KAUS,KDFW
557,OTHH,YPPH
558,KBWI,KFLL
559,KORD,KMCI
560,PANC,RJBB
561,KJFK,RPLL
562,KSDL,KHND
563,CYYZ,EGLL
564,KCRQ,KLGB
565,VHHH,RPLL
566,KLAS,KFLL
567,PANC,KCVG
568,KORD,KPHX
569,LIMC,EGMC
570,KORD,EDDF
571,KLVK,KO27
572,KMCI,KPHX
573,KLAX,RKSI
574,CYYZ,EGLL
575,CYYC,CYYZ
576,PANC,KSDF
577,ZGSZ,ZUCK
578,KORD,KBOS
579,KSFO,KLAS
580,KSEA,KOAK
581,CYYZ,CYUL
582,EDDP,EGGW
583,KDFW,KABQ
584,KPHX,KOLS
585,KDEN,KAUS
586,KSBA,KCMA
587,KSNA,KCMA
588,KCLT,KPHX
589,EGNX,EDDP
590,PANC,VHHH
591,KVIS,KOAK
592,KPMD,KMYF
593,KRDU,KDFW
594,KSBP,KPHX
595,KCMA,KLAX
596,PANC,RCTP
597,OTHH,VHHH
598,KSAC,KTCY
599,KTPA,KMIA
600,RCTP,WMKK
601,RJBB,RJFF
602,KSJC,KBUR
603,KDFW,KMIA
604,KOAK,KBUR
605,KMIA,7PS7
606,PANC,KLAX
607,KDEN,KU42
608,KMSP,KCMH
609,KBNA,KPHX
610,KSEE,KMYF
611,KABQ,KU42
612,KAUS,KDAL
613,YSSY,YMML
614,KDAL,KPHX
615,KJFK,LFPG
616,KTOA,KEMT
617,KLGB,KSMF
618,KVGT,KU08
619,KMIA,KSAT
620,VGTJ,OTHH
621,KORD,KSTL
622,KATL,K9A4
623,KSBD,KSDF
624,KHWD,KLVK
625,RPLL,VHHH
626,KDFW,KTUL
627,KBWI,KBNA
628,KSDL,KAPA
629,KBFI,KPDX
630,KORD,KDTW
631,KMKE,KORD
632,82PA,KDFW
633,PANC,KSEA
634,KORD,KBNA
635,KMDW,KFLL
636,WSSS,RCTP
637,KPHX,KSEE
638,KORD,KDFW
639,KDFW,KXNA
640,RKSI,PANC
641,KCMH,KCLT
642,KMDW,KHOU
643,KLGB,KSEE
644,KSEA,KFAT
645,KEWR,EDDF
646,KORD,KLAX
647,KSBP,KONT
648,KLAX,KSJC
649,KIAD,KCLT
650,ESSA,EFHK
651,KBDN,K6K5
652,KFFZ,KAVQ
653,KDFW,KSTL
654,PANC,KSEA
655,KCGZ,KFFZ
656,KSAN,KPDX
657,KATL,KU42
658,VOMM,OTHH
659,KMYF,37CA
660,KSAT,KDAL
661,EGSS,EIDW
662,KPHX,KBWI
663,KMIA,KRDU
664,KSBD,KCRQ
665,KISM,KDFW
666,KONT,KPHX
667,KDFW,KSDF
668,KORD,PA76
669,KMIA,KLAX
670,KABQ,KPHX
671,KCLT,KOMA
672,KSEA,KORD
673,KPSP,KFFZ
674,RKSI,KJFK
675,KORD,34MI
676,KVIS,KSBP
677,KSNA,KPHX
678,KDFW,KPHX
679,YPED,YCVG
680,KDVT,KSEE
681,CZBB,CBQ2
682,KATL,KIAH
683,KLAX,KPHX
684,KHOU,KLAS
685,CYYC,KSDF
686,KORD,KTYS
687,KLAX,KTUS
688,KATL,67KY
689,RCTP,RKSI
690,KSEA,KLAS
691,KORD,KORF
692,KFLL,KPHL
693,KLAS,KBNA
694,KLAX,KORD
695,KDFW,KCMI
696,KATL,KIAD
697,KMIA,KIAH
698,GOBD,EDDF
699,KATL,KRDU
700,KPHX,KSJC
701,KDFW,KBUF
702,YMML,YPPH
703,TA37,KTKI
704,EDDP,EBBR
705,KSDL,KABQ
706,KATL,KMIA
707,KORD,67KY
708,KSNA,KSDL
709,KDFW,KHOU
710,KPHX,KSTS
711,SAEZ,SKBO
712,PANC,KLCK
713,8NC6,KIGX
714,KORD,KABE
715,KSFO,EGLL
716,KSEA,KSMF
717,KCVG,KAKH
718,KSNA,KDFW
719,YOLD,YPAD
720,KBUY,KMMU
721,7OR7,KPDX
722,KMDW,KDAL
723,KPHX,KSEA
724,YPAD,YMEN
725,KONT,KPHX
726,EBBR,EDDP
727,KWVI,KRHV
728,KRSW,KMDW
729,KSAN,KOAK
730,KISP,KBWI
731,KSNA,KVNY
732,KORD,KMIA
733,KDEN,KCOS
734,KDAL,KLAX
735,KDEN,7PS7
736,RKSI,UUDD
737,KORD,KDAY
738,KFFZ,KAVQ
739,KCLT,KALB
740,KTOA,CA84
741,KDEN,KCMH
742,KVIS,KOAK
743,KSJC,KPDX
744,KLAS,KSEA
745,KRDU,NC48
746,KATL,7PS7
747,NZSL,NZWP
748,KORD,KBUF
749,KMDW,KMCI
750,KLGB,KTOA
751,KRSW,KBWI
752,KATL,KHSV
753,KSAN,KPHX
754,OTHH,EGLL
755,KDFW,KPDX
756,KMIA,KPHL
757,KDFW,KCMH
758,KSNA,KLAS
759,KCMA,KMYF
760,KCOE,ID23
761,KATL,KPHL
762,KIAH,KBOS
763,KSEA,KSFO
764,VHHH,VIDP
765,KPHL,KLAX
766,KPAN,KPHX
767,KRDU,KISO
768,KJFK,EGLL
769,1WA9,KBVS
770,CYOW,CYYZ
771,KSEA,PANC
772,KATL,KSRQ
773,KBWI,KMDW
774,KPSB,7PS7
775,KMIT,KPHX
776,KPHX,KATL
777,RJTT,RJBB
778,KSJC,UT13
779,KBNA,KAKH
780,CYVR,CYYZ
781,KDFW,KBMI
782,KCMA,KVNY
783,KSDL,KSEZ
784,KLAX,KSNA
785,KDEN,KRDU
786,KORD,KROC
787,7PS7,PS47
788,KFAM,KSTL
789,MMTJ,KSAN
790,YPPF,YCVG
791,YPPF,YLYK
792,KSEA,KSAN
793,KBLI,KSEA
794,KLAS,KOAK
795,KDFW,KSAN
796,KAUS,KPHX
797,KMIA,KMSP
798,YSSY,VHHH
799,KORD,EGLL
800,CYYZ,CYVR
801,KABQ,KPHX
802,KSEE,KMYF
803,LEMD,LEPA
804,YMML,YSSY
805,KATL,PN62
806,KBUR,KOAK
807,KWHP,KCMA
808,KATL,KHOU
809,KSFO,KLAX
810,FA37,KOPF
811,KSNA,KL35
812,YPPF,YLYK
813,KATL,KCMH
814,KDVT,KPAN
815,YMMB,YSBK
816,KRNM,KMYF
817,KEWR,EGLL
818,KCLT,KCMH
819,KLAS,KLAX
820,KLGB,KU42
821,KDFW,KLAX
822,KSEA,43OR
823,KMDW,KOAK
824,YFSK,YMEN
825,KLGB,KCRQ
826,KATL,KDCA
827,KCLT,KTYS
828,KBWI,KORD
829,RJOO,RJTT
830,PANC,KONT
831,KDFW,KCLE
832,KSBP,KONT
833,KIAH,KATL
834,KLZU,KPDK
835,KSEA,KU42
836,KATL,KPIM
837,KBLI,KBFI
838,KSFO,KLAX
839,KJFK,EGLL
840,KCLT,KSFO
841,YPPF,YCVG
842,KLAX,KU42
843,KMYF,KCRQ
844,KSKA,KSEA
845,KIAH,KDCA
846,KRNM,KCRQ
847,KSEA,KLAX
848,KHIO,WN24
849,KFLL,KBNA
850,KATL,KSFO
851,KSQL,KO69
852,KSTL,6IN6
853,KORD,4MI6
854,KMDW,KBWI
855,KDFW,KU42
856,KSAN,KDFW
857,CYYC,CYVR
858,KGEG,KSEA
859,PANC,KORD
860,KSTL,KTPA
861,KHWO,KOPF
862,OMDB,EGLL
863,EDDK,EGNX
864,KIWA,37AZ
865,KNEL,NJ20
866,YSSY,NZAA
867,KHHR,KL70
868,KBWI,KRDU
869,CYVR,VHHH
870,KATL,SC32
871,RJTT,RJOO
872,KFLL,KDCA
873,KDEN,KPHL
874,KPOC,KCCB
875,CYOW,CYHM
876,KJFK,KBUF
877,KSEA,KPSP
878,KSAT,KPHX
879,KDFW,KSJC
880,KLAS,KBUR
881,KLAX,KOAK
882,34XS,KDWH
883,KSFO,KSEA
884,NZKC,NZWP
885,KBWI,KORF
886,KIAH,KSAT
887,KDFW,KCOS
888,KSDF,KAKH
889,KBOI,KU42
890,RCTP,VHHH
891,KIAH,KMIA
892,KMMV,OR28
893,SBJD,SDCO
894,KDFW,KIAH
895,KBWI,KBOS
896,EDDK,EKCH
897,KSQL,KLVK
898,KATL,KDFW
899,KVIS,KOAK
900,YMMB,YMEN
901,KPWK,CYHM
902,1WA9,WN51
903,KIAH,KORD
904,50NE,KOMA
905,VABB,VOBL
906,KFFZ,88AZ
907,RKSI,RJBB
908,KDFW,KBUR
909,KPSP,KSMO
910,VHHH,OMDB
911,KSDL,KSNA
912,YMMB,YMNG
913,KSBA,KSMO
914,YWOL,YMEN
915,KSAC,KMOD
916,KPDX,KLAX
917,KBWI,KSDF
918,KIAH,KRSW
919,KSMF,KU42
920,CA92,KMHR
921,SBGR,KIAH
922,KDFW,KSAT
923,SBKP,SAEZ
924,KSDF,KDFW
925,KDTW,KSDF
926,KPHX,KBUR
927,KIAH,KTYS
928,KABQ,KDFW
929,KATL,KLAX
930,KIAH,KSFO
931,KBWI,KATL
932,KSQL,CL77
933,86TA,KTKI
934,KBLI,KSEA
935,KONT,KSFO
936,KHIO,KPDX
937,KLAS,KU42
938,EGSS,EGAA
939,6PA3,KMDT
940,KHWD,CA35
941,KORD,KXNA
942,RCTP,VTBS
943,KIAH,KXNA
944,YMMB,YMNG
945,KDTW,KCVG
946,KATL,KSAT
947,CYUL,CYYZ
948,KCLT,4VA1
949,KDTW,KTYS
950,KPDX,KSJC
951,KMIA,MROC
952,KIAD,EDDF
953,KEWR,LLBG
954,KPHL,KBOS
955,KDTW,KDCA
956,KSAT,78TA
957,KRFD,KSCK
958,KPIT,KDUJ
959,KATL,KMSP
960,KOAK,KSNA
961,RKSI,VHHH
962,CYYZ,CYYC
963,KORD,EDDF
964,YMEN,YKTN
965,ZGSZ,ZUCK
966,KIAH,KBNA
967,KPHL,KRSW
968,KATL,KDFW
969,KDTW,KCMH
970,KPHX,KLAX
971,CBQ2,CZBB
972,KSTL,KATL
973,KEMT,KVNY
974,WN21,KPWT
975,KIAH,KIAD
976,KMIA,KSEA
977,KDTW,KAKH
978,KPHX,KSFO
979,KCRQ,KSBA
980,KDFW,KONT
981,RCTP,YSSY
982,KDAL,KOAK
983,KLAS,KOMA
984,KCLT,KDFW
985,KSAT,KDFW
986,KLAX,KMDW
987,KDTW,KJFK
988,EGNX,EGPH
989,SKBO,EGLL
990,KPHX,KABQ
991,KCRQ,KSBA
992,KJFK,EGLL
993,EBLG,OTHH
994,YPPF,YLYK
995,KDTW,KRDU
996,NZWN,NZCH
997,KBUR,KFAT
998,KDEN,KFAT
999,KORD,LSZH
1000,KPHX,KOAK
1001,KSDM,CA75
1002,KIAH,KFLL
1003,EDWI,EDWG
1004,VT48,KSYR
1005,KGRI,KOMA
1006,KDVT,KTUS
1007,KVNC,KAPF
1008,KIAH,KEWR
1009,KCWA,KMKE
1010,YMML,YBBN
1011,KPHX,KSAN
1012,KDEN,KABQ
1013,KLGB,KWHP
1014,LTBA,EDDF
1015,KGYL,KMIC
1016,KMYF,04CL
1017,YSSY,VTBS
1018,PANC,VHHH
1019,RKSI,KATL
1020,KDEN,KIAD
1021,AZ27,KPRC
1022,KDTW,KORD
1023,KSTL,KDFW
1024,KU77,KU14
1025,RCTP,RJFF
1026,YFSK,YMEN
1027,KLAX,RKSI
1028,RJOO,RJTT
1029,KDAL,KORL
1030,KRDU,KTDF
1031,KCRQ,KIWA
1032,KSNA,KPDX
1033,KBWI,KCMH
1034,KSNA,KLGB
1035,KRYY,KJZP
1036,KPHX,KSAN
1037,KL71,KONT
1038,K1O2,KSMF
1039,64CL,KTOA
1040,KSEA,KGEG
1041,KCLT,KBOS
1042,KIAH,KLAX
1043,KDEN,KSNA
1044,KGRB,KMKE
1045,KDFW,KORF
1046,6OR8,KPDX
1047,RJOO,RJOM
1048,KMIA,KBOS
1049,KDEN,KTUS
1050,KDTW,KLGA
1051,KSEZ,KPHX
1052,KBWI,KPVD
1053,YGAD,YPJT
1054,KBOI,UT13
1055,KSFO,KLAX
1056,50NE,KOMA
1057,KDEN,KPUB
1058,KMCE,KMOD
1059,KFRG,KHWV
1060,KCLT,KRDU
1061,KU08,KVGT
1062,KIAH,KTUL
1063,KDAL,KTUL
1064,KSBP,KONT
1065,PANC,6AK3
1066,KO69,KOAK
1067,RCQC,RCNN
1068,YPAD,YOLD
1069,EDDP,EGNX
1070,KVNY,KHHR
1071,KDFW,KIAH
1072,KPHX,KAUS
1073,KDEN,KSJC
1074,EDDK,LFPG
1075,KDTW,II81
1076,KCCB,KPOC
1077,YSSY,KSFO
1078,KMDW,KCGF
1079,CYYC,CYYZ
1080,KDEN,KSMF
1081,RCTP,VHHH
1082,KDTW,KALB
1083,KSJC,KHIO
1084,KDEN,KLAX
1085,KPHX,KDFW
1086,EGNX,EGAA
1087,KCRQ,KLGB
1088,KSEA,KSJC
1089,KPHL,KSDF
1090,KMDW,KRSW
1091,KJFK,EGLL
1092,KSFO,KLAX
1093,KPAE,KAWO
1094,KPVU,KU14
1095,KDEN,KDFW
1096,KDEN,KEWR
1097,KPHX,05IN
1098,KDTW,KROC
1099,KCLT,KLAX
1100,OTHH,EGCC
1101,WMKK,WBKK
1102,CYYZ,EGLL
1103,KDEN,KSFO
1104,EDDP,EDDK
1105,KBNA,KDFW
1106,KSNA,KUDD
1107,KPHL,7PS7
1108,KDEN,KMCI
1109,EDDK,LIME
1110,ZGSZ,ZUCK
1111,VTBS,VHHH
1112,RKSI,EDDF
1113,KPHX,KBNA
1114,KLAX,KHOU
1115,KVNY,KTOA
1116,KIAH,KDFW
1117,KMIA,KSFO
1118,KBNA,KPHL
1119,KLAX,KPHL
1120,KDAL,KSTL
1121,KMDW,KGYY
1122,KMIA,KSTL
1123,YSLT,YMES
1124,CYYC,CYXE
1125,KMDW,KATL
1126,KALB,KPVD
1127,KCLT,KW41
1128,KDTW,KBOS
1129,EDDP,EKCH
1130,KAWO,KFHR
1131,KDEN,KCOS
1132,KIAH,KABQ
1133,LIMC,OTHH
1134,KSNA,KAPA
1135,KDEN,KSFF
1136,KSEA,KBOI
1137,KBWI,KSTL
1138,KLVK,KHWD
1139,KSFO,KSEA
1140,KSBP,KBUR
1141,KBNA,KRDU
1142,KTCY,KHWD
1143,KPWK,KOSU
1144,3TS9,KDTO
1145,KYKM,KGEG
1146,KDTW,KDAY
1147,CYYJ,CYVR
1148,KSTL,KBWI
1149,MO46,KSTL
1150,KLAX,KSFO
1151,KPHX,KSNA
1152,KSFO,KFAT
1153,KLAS,KMDW
1154,KDEN,KSBP
1155,7OR7,KPDX
1156,KSFO,KORD
1157,KSAN,KSMF
1158,KLAX,EGLL
1159,KCLT,67KY
1160,KDEN,KSEA
1161,KFLL,KMIA
1162,CYYC,KCVG
1163,RCQC,RCKH
1164,KPHX,KLAS
1165,LEMD,EGMC
1166,KSFO,KSAN
1167,KABQ,KGNT
1168,VHHH,VHSK
1169,YSSY,WSSS
1170,CYVR,CYYJ
1171,KFHU,KPHX
1172,KMSP,KRDU
