Index,Source,Target
121,OTHH,WMKK
122,RCTP,KLAX
123,CYYZ,RKSI
124,KIAD,KHPN
125,VHHH,EHAM
126,CYYZ,LTBW
127,RCTP,PANC
128,KATL,RKSI
129,PANC,VHHH
130,KDEN,KEWR
131,EGLL,KJFK
132,KAUS,KDCA
133,UUEE,VHHH
134,EDDF,RKSI
135,RKSI,PANC
136,OBBI,VHHH
137,EDDF,RKSI
138,KEWR,VIDP
139,KORD,RKSI
140,EGLL,KIAD
141,KJFK,RKSI
142,RKSI,EDDF
143,KDEN,KEWR
144,RCTP,KLAX
145,KDEN,KSFO
146,WSSS,EHAM
147,VHHH,EGLL
148,KDFW,RKSI
149,KEWR,KLAX
150,KORD,EHAM
151,RKSI,KSFO
152,WMKK,OMDB
153,OTHH,YMML
154,KLAX,KBWI
155,LFPG,CYUL
156,WSSS,YSSY
157,LPPT,SBGR
158,VHHH,PANC
159,SPJC,KLAX
160,EDDF,KORD
161,RKSI,CYVR
162,OTHH,WSSS
163,PANC,VHHH
164,OTHH,VHHH
165,PANC,RKSI
166,OTHH,YPAD
167,OBBI,RPLL
168,KSFO,VIDP
169,WSSS,LSZH
170,OMDB,LTBW
171,KATL,PANC
172,KDTW,RKSI
173,OTHH,YSSY
174,KLAX,LEMD
175,CYVR,RKSI
176,EGLL,CYYZ
177,KDFW,RKSI
178,K7S9,KLAS
179,RKSI,LTBW
180,EGLL,VIDP
181,KATL,KJFK
182,SPJC,LEMD
183,EHAM,OMDB
184,KSEA,KDTW
185,EGLL,OMDB
186,SPJC,KATL
187,VHHH,OMDB
188,RJBB,PANC
189,EGLL,RPLL
190,WSSS,OTHH
191,LFPG,RJTT
192,KSEA,RKSI
193,EGLL,KORD
194,KGKY,KDVT
195,VHHH,PANC
196,KJFK,RKSI
197,KSDF,PANC
198,EHAM,OMDB
199,EDDL,OMDB
200,CYYZ,VIDP
201,SBGR,LIMC
202,KLAX,EDDF
203,EDDF,WSSS
204,LFPG,RJTT
205,KORD,VIDP
206,KLAX,RCTP
207,KMIA,KPHX
208,KBOS,KSFO
209,VIDP,KEWR
210,KJFK,LTBW
211,RKSI,KLAX
212,EDDF,VOBL
213,WMKK,OTHH
214,ELLX,OMDW
215,KTEB,02XS
216,VHHH,LSZH
217,KSTL,KBWI
218,EGLL,KJFK
219,SBGR,KMIA
220,OMDB,VHHH
221,KFLL,KHPN
222,ELLX,KATL
223,EDDF,KJFK
224,KSFO,KBOS
225,KBWI,KOAK
226,SPJC,KMIA
227,KMIA,KDFW
228,ELLX,KATL
229,LLBG,EGGW
230,KSFO,RKSI
231,KORD,PANC
232,EDDF,VABB
233,KATL,KPDX
234,KISP,KFLL
235,EDDF,RKSI
236,VABB,KEWR
237,PANC,KORD
238,KSEA,RKSI
239,PANC,KSAN
240,KSFO,RKSI
241,KMIA,SPJC
242,KLAX,RKSI
243,EGLL,VHHH
244,KJFK,KLAX
245,PANC,KORD
246,KDEN,KLAX
247,EGLL,WMKK
248,KSFO,KPHL
249,KDAL,KLAS
250,KJFK,SKBO
251,ZGSZ,PANC
252,VGTJ,OERK
253,KPHL,KLAS
254,TBPB,CYYZ
255,WSSS,YSSY
256,KORD,ELLX
257,LFPG,KORD
258,KVNY,KDAL
259,KBOS,KPHX
260,KATL,RKSI
261,KTEB,KFLL
262,PANC,KLAX
263,RKSI,PANC
264,KLAX,MROC
265,SBGR,EGLL
266,KJFK,KPHX
267,EDDF,OMDW
268,ZGSZ,PANC
269,KEWR,KSFO
270,KTEB,KFLL
271,EDDF,OMDB
272,PANC,KSDF
273,SPJC,SBGR
274,KSFO,KIAD
275,LIMC,RKSI
276,UAAA,UKBB
277,LTFJ,UAAA
278,EGLL,OMDB
279,UUEE,VHHH
280,SBGL,LFPG
281,EDDF,VIDP
282,KSFO,KMIA
283,KLAX,KFLL
284,KSAN,KPHL
285,EGLL,OMDB
286,EGCC,LFPG
287,EDDF,KATL
288,OMSJ,WSSS
289,PANC,RKSI
290,LPPT,KEWR
291,SBGR,LFPG
292,PANC,KPHX
293,CYYZ,CYVR
294,KMIA,SKMA
295,EDDF,RKSI
296,KTEB,KVNY
297,RKSI,PANC
298,KNUQ,KTEB
299,KSDF,KBFI
300,KPHL,KPHX
301,KLAX,KPHL
302,EGLL,RKSI
303,LPPT,CYYZ
304,KPHL,KPHX
305,VHHH,PANC
306,KPHL,KLAX
307,CYVR,VHHH
308,EDDF,SBGR
309,KSFO,KATL
310,KSDF,EDDK
311,KIAD,KLAS
312,EGLL,WSSS
313,KBOS,02XS
314,KPHX,KSTL
315,OMDW,UMMS
316,KSDF,KOAK
317,KSTL,KSEA
318,VGTJ,OMDB
319,PANC,KDFW
320,KSDF,KMHR
321,VABB,VHHH
322,PANC,RKSI
323,KSEA,KRDU
324,KCLT,KLAX
325,CYVR,YSSY
326,FACT,OTHH
327,KPHL,KSFO
328,SKBO,KJFK
329,KSFO,VHHH
330,KORD,KSEA
331,KATL,SKMA
332,LPPT,KMIA
333,CYVR,RKSI
334,LTFJ,OMDB
335,LSGG,OMDB
336,EHAM,WSSS
337,RKSI,PANC
338,VIDP,VHHH
339,LFPG,RKSI
340,KJFK,KDFW
341,EDDF,OTHH
342,KSAN,KDTW
343,KSDF,KPDX
344,LFPG,WSSS
345,KATL,EDDF
346,KCLT,KPHX
347,KAUS,KSEA
348,KSFO,KDTW
349,PANC,KLAX
350,KLAX,KDTW
351,KEWR,KDEN
352,EPWA,RKSI
353,CYYZ,CYYC
354,VABB,KEWR
355,MROC,KEWR
356,KATL,KPHX
357,VGTJ,OMSJ
358,CYHM,CYYC
359,KCLT,KLAS
360,PANC,KSEA
361,KDFW,KSEA
362,YMML,OTHH
363,KATL,KLAS
364,PANC,RJBB
365,WSSS,VIDP
366,KLAX,KJFK
367,KPHL,KOAK
368,UUWW,UNEE
369,KRFD,KPDX
370,KMCI,KSEA
371,KSEA,KATL
372,KTEB,FA37
373,KPHX,KPHL
374,KSFO,KRDU
375,KLAX,KIAD
376,CYVR,CYYZ
377,UUDD,UNEE
378,KORD,KSAN
379,KSAN,KJFK
380,KSEA,KJFK
381,CYVR,CYYZ
382,UUDD,OMDB
383,EHAM,RKSI
384,EGLL,RKSI
385,KSMF,KMDW
386,KLAS,KCLT
387,KHPN,KAPA
388,KRDU,KPHX
389,KORD,MROC
390,SBGR,LTBW
391,KLAX,RJTT
392,KMDW,KLAX
393,KORD,KSFO
394,MROC,KDFW
395,OMDB,UUEE
396,KEWR,KDFW
397,EDDF,KORD
398,KSDF,KMHR
399,KORD,KLAX
400,RCTP,PANC
401,KEWR,MROC
402,OTHH,EGSS
403,KOPF,KLAX
404,KPHX,KBWI
405,KSNA,KORD
406,KBOS,KLAX
407,KSDF,KPHX
408,LFPG,VHHH
409,PANC,RKSI
410,EHAM,RKSI
411,KOMA,KSEA
412,KSTL,KSMF
413,EPWA,LPPT
414,KSDF,KBFI
415,EGLL,WSSS
416,EDDF,RKSI
417,KMKE,KPHX
418,KTEB,KWHP
419,KJFK,EGNX
420,EHAM,KORD
421,KTEB,KOPF
422,KONT,KPHL
423,KBNA,KLAX
424,EGCC,OMDB
425,KLAS,KSTL
426,KTEB,KVNY
427,KLAX,KORD
428,OMDB,UUDD
429,KBOS,KLAX
430,EGLL,OMAA
431,KMSP,KLAX
432,KEWR,02XS
433,MROC,KATL
434,KPHX,KMIA
435,TLPL,KJFK
436,EGLL,OMDB
437,LFPG,OMDB
438,VIDP,KORD
439,EDDF,SBGR
440,KATL,KSLC
441,KRFD,KPHX
442,KLAS,KMDW
443,EBLG,KJFK
444,KLAS,KATL
445,UUEE,RKSI
446,KFLL,KPHX
447,KLAX,KATL
448,KPHL,KPHX
449,VOMM,OMAA
450,KDEN,KFLL
451,KORD,KSEA
452,CYHM,CYYC
453,KSDF,KRIR
454,VHHH,LOWW
455,TBPB,KMIA
456,VABB,VIDP
457,OTHH,LIMC
458,TBPB,KMIA
459,KRFD,KRIR
460,LLBG,EBLG
461,TJSJ,KATL
462,KATL,KSFO
463,VABB,EGLL
464,KSAN,KORD
465,CYYC,KDFW
466,EGLL,OTHH
467,KDEN,KLAS
468,KSDF,KFAT
469,CYHM,CYYC
470,KPSP,KORD
471,KLAS,KJFK
472,KJFK,EDDF
473,VHHH,YSSY
474,OTHH,WSSS
475,KPHX,KBOS
476,KSDF,KBUR
477,TJSJ,KATL
478,KDFW,KSEA
479,SKBO,KFLL
480,EHAM,VHHH
481,KBOS,KLAX
482,KAUS,KSFO
483,KLAS,KDTW
484,KPHX,CYYC
485,KDTW,KSAN
486,KLAX,KBOS
487,FACT,LOWW
488,VOBL,OMAA
489,UAAA,EDDF
490,KTYS,KSRQ
491,KSDF,KPDX
492,KORL,KMSP
493,KSNA,KATL
494,LFPG,RJBB
495,KBNA,KPHX
496,OTHH,VOMM
497,KSEA,KDTW
498,PANC,RJBB
499,KLAX,KORD
500,KSDF,KSAN
501,VABB,EGLL
502,KPHX,KDTW
503,CYVR,CYYZ
504,KPDX,KPHL
505,VHHH,YSSY
506,VABB,EHAM
507,KORD,KPHX
508,KSFO,KBOS
509,KLAX,KJFK
510,KTEB,KOPF
511,LSZH,SBGR
512,KDFW,KSNA
513,KLAX,KDCA
514,SKBO,KMIA
515,VABB,EDDF
516,KBOS,EDDF
517,KDAL,KLAS
518,EGLL,VIDP
519,KEWR,KLAX
520,KSFO,KORD
521,EDDF,UUDD
522,MROC,CYUL
523,KORD,KSMF
524,KAUS,KSFO
525,VHHH,VIDP
526,KLAX,KEWR
527,LSZH,OMDB
528,KDAL,KSAN
529,KJFK,KSFO
530,KDEN,KSFO
531,KSFO,KEWR
532,KCLT,KDFW
533,KDFW,KSFO
534,KSDF,KOAK
535,KTEB,KOPF
536,KLUK,KBED
537,EGLL,VHHH
538,KFLL,KDEN
539,KDCA,KDEN
540,KHOU,KBUR
541,EHAM,RCTP
542,KLAS,KORD
543,KDTW,KSFO
544,KDEN,KSEA
545,KDEN,KIAD
546,VABB,LSZH
547,KSEA,KSTL
548,KRSW,KDEN
549,KSFO,KJFK
550,KORD,KPDX
551,KDEN,KSFO
552,LPPR,KEWR
553,OMDB,VHHH
554,RJTT,RCTP
555,KSAN,KBNA
556,KVNY,KTEB
557,KLAX,RJBB
558,KHOU,KBWI
559,KMKE,KFLL
560,ZGSZ,WSSS
561,VOBL,WSSS
562,88PA,KPHX
563,RCTP,PANC
564,KPHL,KOMA
565,KLAX,KBNA
566,TJSJ,KEWR
567,KIAD,KDEN
568,KPSP,CYYC
569,KCMH,KDFW
570,KMSN,KPHX
571,KBUF,KFLL
572,KDTW,KSEA
573,EGLL,OMDB
574,KATL,KLAX
575,ZGSZ,RJBB
576,KDTW,KPHX
577,KDFW,KSAN
578,KSFO,02XS
579,KPDX,KSTL
580,KLAS,KBKL
581,KMSP,KDTW
582,KONT,KATL
583,KLAX,KMDW
584,KSDF,KBOI
585,EBLG,KJFK
586,KPHL,KSMF
587,KDTW,KLAS
588,KDEN,KEWR
589,LTFJ,OTHH
590,EDDF,UUEE
591,KSDF,KLAS
592,KSAN,KSTL
593,VHHH,PANC
594,KMIA,KORD
595,KIND,KRIR
596,KSFO,KJFK
597,KVNY,KDAL
598,LFPG,OTHH
599,KLGA,KRSW
600,KMCI,KMIA
601,UKBB,OMDB
602,KFLL,KBOS
603,KLAS,KSAN
604,KDTW,KDFW
605,KORL,KDEN
606,ULLI,OMDB
607,KDFW,KSFO
608,KCLT,KLAS
609,KSLC,KORD
610,KPHX,KATL
611,KJFK,KSFO
612,KMCI,KPHX
613,KBOS,KATL
614,KFLL,CYUL
615,RKSI,OTHH
616,CYUL,CYVR
617,KEWR,KRSW
618,KLGA,KDFW
619,KJFK,KSMF
620,KRSW,KMSP
621,SPJC,KMIA
622,VHHH,UUEE
623,KSRQ,KORD
624,KFLL,KDFW
625,KBOS,KRSW
626,KPHX,KRDU
627,EDDF,KATL
628,KAUS,KBNA
629,KPSP,KATL
630,KRSW,KORD
631,WSSS,VOMM
632,KMSP,KSEA
633,KSDF,KRIR
634,VABB,OTHH
635,KLAX,KDAL
636,KPHX,KJFK
637,KDAL,KBNA
638,KCLT,KPHX
639,KMSP,KPHX
640,RKSI,PANC
641,KDEN,KMDW
642,KCLT,KSMF
643,KEWR,KSFO
644,UUEE,OMDB
645,KPHX,KBNA
646,KDFW,KLAX
647,EGLL,SBGR
648,KRDU,KDEN
649,KTYS,KDEN
650,KSTL,KPHX
651,KSMF,KSTL
652,KTEB,KOPF
653,CYVR,CYUL
654,KDTW,KLAS
655,KPSP,KSEA
656,KPHX,KSEA
657,KAUS,KLAX
658,KCLT,KLAX
659,KPSP,KMSP
660,KEWR,KRSW
661,KDFW,KBFI
662,KSDF,KRIR
663,KSFO,KMSP
664,RPLL,WSSS
665,KPHX,KORD
666,KSNA,KMSP
667,KSEA,KSNA
668,KSAN,KDFW
669,KFLL,SPJC
670,YMML,WMKK
671,KDFW,KBOS
672,KPSP,CYVR
673,KATL,EHAM
674,KVNY,KNUQ
675,KDFW,KLAS
676,KLAX,KJFK
677,KCRQ,KIWA
678,KPHX,KMDW
679,YSSY,VHHH
680,KPDX,KATL
681,VIDP,EGLL
682,KHPN,KMIA
683,KSDF,KDEN
684,WSSS,OMDB
685,KCLT,KPHL
686,KMSP,KLAX
687,KORL,KPHX
688,KDEN,KSEA
689,RKSI,EDDP
690,KJFK,KLAX
691,KIND,KLAX
692,KPHL,KFLL
693,KDEN,KPHL
694,KFLL,KORD
695,KSDF,PANC
696,SBGR,LFPG
697,EGLL,VHHH
698,KBOS,KFLL
699,KLGA,KDEN
700,KSAN,KJFK
701,CYVR,CYOW
702,RPLL,WMKK
703,RKSI,PANC
704,KLAS,KMSP
705,KSEA,KPHX
706,KBOS,KORD
707,KMSP,KPHX
708,KFLL,KLGA
709,LPPT,SBGR
710,KJFK,VHHH
711,KLAS,KBWI
712,KBOS,KMIA
713,KSDF,02XS
714,KPHX,KORD
715,KHPN,KOPF
716,KORL,KLAX
717,KLAS,KPDX
718,UUEE,EDDP
719,KJFK,KORD
720,VIDP,KIAD
721,ZGSZ,WMKK
722,KDTW,KDFW
723,KABQ,KSEA
724,VOBL,EDDF
725,SKBO,KMIA
726,KDFW,KPDX
727,OMDB,EDDF
728,KSEA,EHAM
729,KSFO,KATL
730,KLAX,YSSY
731,KAUS,KLAX
732,KJFK,LIMC
733,KMDW,KSAN
734,KMKE,KPHX
735,KPHX,KSEA
736,KPDX,KMSP
737,KAPA,KVNY
738,KMDW,KFLL
739,KSJC,KDFW
740,KORL,KORD
741,KPHX,KMSP
742,KPVD,KFLL
743,KSAN,KMDW
744,KLAX,KMSP
745,YBBN,YPPH
746,KDFW,EGLL
747,KMDW,KRSW
748,KPDX,KMDW
749,KJFK,RKSI
750,KFLL,KHPN
751,WSSS,YSSY
752,KDTW,KLAX
753,YMML,YBBN
754,KBOS,KRSW
755,KORD,KMIA
756,KBOI,KBFI
757,KATL,KLAS
758,KDTW,KRSW
759,ZGSZ,RKSI
760,KPHX,KMSP
761,NZAA,YSSY
762,KFLL,SPJC
763,KMSP,KSAN
764,KATL,KDFW
765,CYVR,EDDF
766,LLBG,KEWR
767,KMIA,KDTW
768,PANC,KLAX
769,CYYZ,CYYC
770,VOBL,OTHH
771,ELLX,KATL
772,KATL,KSEA
773,KDTW,KPHX
774,KOPF,KOAK
775,KMCC,KAUN
776,KEWR,OMDB
777,KATL,KRIR
778,KMSP,KFLL
779,KONT,KATL
780,KRSW,KMKE
781,KSEA,PANC
782,KPHL,KDFW
783,KSDF,KMIA
784,KSFO,KDFW
785,KFLL,KTEB
786,KTEB,KOPF
787,KRSW,KDTW
788,KPDX,KDFW
789,KMSP,KSEA
790,CYYZ,KRSW
791,KMDW,KLAS
792,KORD,RKSI
793,KFLL,KJFK
794,KEWR,KATL
795,SKBO,KMIA
796,KOMA,KPHX
797,KCLE,KLAS
798,KDEN,KDTW
799,KSAN,KMSP
800,KATL,KSLC
801,KTPA,KJFK
802,KMSP,KPHX
803,KBUF,KLAS
804,EGLL,OMDB
805,OMAA,RPLL
806,KAUS,KDTW
807,KBNA,KPHX
808,KFLL,KBWI
809,KIND,KSEA
810,KATL,KMCI
811,KIAD,KMSP
812,OMDB,LFPG
813,KSAN,KATL
814,KEWR,KFLL
815,KPHX,KSTL
816,KSDF,KRIR
817,KGRB,KATL
818,KSYR,KBNA
819,VECC,OTHH
820,LFPG,LTBW
821,KFLL,KDTW
822,KMCI,KABQ
823,KEWR,KPDX
824,YSSY,WSSS
825,KIAD,KSEA
826,KLCK,KSRQ
827,KMDW,KDAL
828,KPHL,KORD
829,KPHX,KDCA
830,KMSP,KLAS
831,OTHH,VIDP
832,NZAA,YSSY
833,KMCI,KPHX
834,KSTL,KLAX
835,KDFW,KHHR
836,KMSP,KMIA
837,KSAN,KSEA
838,KMIA,KDEN
839,KLAS,KMCI
840,KMSP,KPDX
841,KIAH,KPHX
842,KATL,KSAN
843,KFLL,KORD
844,CYOW,CYYC
845,KRSW,KSTL
846,VHHH,VECC
847,KLAS,KDFW
848,UUDD,ULMM
849,PANC,VHHH
850,OTHH,VABB
851,KLGA,KORD
852,KLAS,KLAX
853,KRSW,KDAL
854,KHOU,KLAX
855,KDCA,KSEA
856,EGLL,OMSJ
857,KATL,KPHX
858,LPPR,EGSS
859,EGGW,LROP
860,KSDF,KBOS
861,VOMM,OTHH
862,KDCA,KMIA
863,FACT,EHAM
864,KSAT,KSEA
865,KBWI,KDAL
866,KCLT,KSTL
867,SKBO,EHAM
868,KLAX,KFLL
869,KRDU,KSEA
870,KPHX,KBOS
871,KSDF,KLAX
872,KATL,KMSP
873,KPHX,KSFO
874,KHPN,KSRQ
875,KMCI,KPHL
876,KLAS,KSAT
877,EGGW,LIMC
878,KSDL,KAPA
879,KAUS,KSAN
880,KDFW,KRIR
881,KONT,KSEA
882,KDEN,KLGA
883,CYVR,RKSI
884,SBBR,LPPT
885,KLAS,02XS
886,LLBG,KJFK
887,KPVD,KCLT
888,KIAD,EKCH
889,KDEN,KBWI
890,TJSJ,KEWR
891,KSEA,KPHX
892,KMIA,KBWI
893,KJFK,KFLL
894,KPHX,KJFK
895,KSFO,EDDF
896,KLAX,KORD
897,KAUS,KFLL
898,KIAH,KEWR
899,KDCA,KRSW
900,KSDF,KBOS
901,RCTP,YSSY
902,KEWR,KORD
903,KFLL,KDFW
904,KMIA,SKMA
905,EGGW,EPGD
906,KLAX,RKSI
907,KLGA,KORD
908,KPHX,KBNA
909,YBCG,YMML
910,YSSY,YPAD
911,KMIA,EGLL
912,PANC,KORD
913,KDTW,KSEA
914,KEWR,KFLL
915,KPHX,KSTL
916,KDAL,KAPA
917,KSAN,KDAL
918,KLAX,EGLL
919,KIAD,OERK
920,KRSW,KPHL
921,CYVR,KLAX
922,KEWR,KLAX
923,KSEA,KATL
924,KPHX,KMDW
925,ZGSZ,ZUCK
926,KDFW,KDTW
927,KTEB,KOPF
928,KDTW,KFLL
929,KIAH,KLAS
930,KSAT,KPHX
931,KSEA,KPSP
932,KAUS,KPHX
933,KORD,KRSW
934,KPHX,02XS
935,LPPT,LPPD
936,KDFW,KPHX
937,KLAX,50OR
938,KBWI,KSEA
939,KHOU,KPHX
940,LIMC,EGSS
941,KCLT,KSEA
942,KTEB,KMIA
943,YSSY,YPPH
944,YMML,YBBN
945,KDEN,KSTL
946,KSDF,KABQ
947,CYVR,CYYZ
948,KSRQ,KTEB
949,KBNA,02XS
950,EDDP,KCVG
951,KTEB,KVNY
952,KFLL,KEWR
953,KMIA,KLGA
954,KONT,KDAL
955,KRSW,KDFW
956,KIND,KBOS
957,EGLL,FACT
958,KORD,ELLX
959,KORF,KORD
960,KJFK,KORL
961,KFLL,KDEN
962,KRDU,KORD
963,KIAH,KDTW
964,VIDP,KORD
965,KLAS,KATL
966,KLAX,CYVR
967,KSEA,KMSP
968,KAUS,KSJC
969,KSBP,KSEA
970,KMCI,KBWI
971,KSAN,KPDX
972,KEWR,KMSP
973,KDEN,KSEA
974,KFLL,KACY
975,KPWK,KAPF
976,KALB,KCLT
977,KCMH,KDAL
978,KMCI,KLAS
979,KPHX,KDAL
980,KEWR,KCLT
981,YBBN,YMML
982,KSDF,KDFW
983,LFPG,OMDB
984,KOPF,KTEB
985,YMML,OMDB
986,CYYZ,EDDF
987,KSMF,KATL
988,KFLL,KLGA
989,KTEB,KPDK
990,KORD,KDEN
991,KPHL,KMIA
992,KOAK,KPHX
993,KSYR,KORD
994,MROC,KFLL
995,KPUB,KSDL
996,KIAH,KDTW
997,KSNA,KSLC
998,KLAX,EHAM
999,KBOS,KSEA
1000,KSRQ,KORD
1001,TBPB,CYYZ
1002,KATL,KDEN
1003,KDEN,KSAN
1004,KMCI,KRSW
1005,NZWN,NZNV
1006,KECP,KDCA
1007,KDCA,KLAX
1008,KRSW,KBKL
1009,KSLC,KOAK
1010,VIDP,VOBL
1011,VOBL,OTHH
1012,KLGA,KCLT
1013,KROC,KORD
1014,PANC,RKSI
1015,KSMF,KPDX
1016,KDCA,KORD
1017,SBGL,LPPT
1018,KSEA,KLAS
1019,KRDU,KLAX
1020,KAUS,KATL
1021,KIND,KDEN
1022,KMDW,KPHX
1023,KISM,KLAX
1024,CYYZ,CYVR
1025,KEWR,KSAN
1026,KDEN,KSAN
1027,KFLL,KDCA
1028,KLGA,KATL
1029,KAUS,KLAX
1030,VIDP,EGLL
1031,KOMA,KPHX
1032,KBOS,KSEA
1033,KIAD,KMCI
1034,KDEN,KPSP
1035,KATL,KSMF
1036,KMSP,KDEN
1037,SBGR,LPPT
1038,OMDB,EHAM
1039,MROC,KFLL
1040,KATL,KLGA
1041,SKBO,KMIA
1042,KLGA,KDTW
1043,KDAL,KSFO
1044,LLBG,LKPR
1045,KSLC,KSAN
1046,KSAN,KBOS
1047,KDFW,KPHL
1048,WSSS,YMML
1049,KSLC,KSFO
1050,VHHH,OMDB
1051,EGLL,LIMC
1052,KBOS,CYYZ
1053,KORD,LOWW
1054,KDEN,KTUS
1055,WSSS,VHHH
1056,KPHX,KOAK
1057,KDAL,KVNY
1058,KMSP,KATL
1059,KSYR,KRSW
1060,KLGA,KATL
1061,OMDB,KIAD
1062,KPHX,KPDX
1063,VIDP,EDDF
1064,KIAH,KPHX
1065,KBFI,KVNY
1066,KCMH,KSTL
1067,KRDU,KBNA
1068,KMCI,KATL
1069,KLGA,KDFW
1070,KMSP,KLAS
1071,VHHH,EHAM
1072,KBOS,KMSP
1073,KEWR,EKCH
1074,KSEA,KSAN
1075,YMML,YBMC
1076,OTHH,EGCC
1077,KORD,KATL
1078,KATL,KLAS
1079,KIND,KLAX
1080,KDAL,KSDL
1081,KJFK,KSEA
1082,KDEN,KTUS
1083,KRSW,KDTW
1084,KIAD,KSRQ
1085,KABE,KBNA
1086,KLAX,KORD
1087,KIAH,KMSP
1088,KAUS,KMCI
1089,KHEF,VA71
1090,KOAK,KAPA
1091,KMDW,KATL
1092,KLAS,KATL
1093,KIND,KDEN
1094,VABB,OTHH
1095,YSSY,YBMC
1096,KORF,KATL
1097,KLAX,KSLC
1098,KMIA,EHAM
1099,KSAN,KDFW
1100,KSMF,KSEA
1101,KDFW,KIAD
1102,KSLC,KLAX
1103,KSEA,KRIR
1104,KDEN,KLAS
1105,SBGR,EDDF
1106,NZCH,NZHN
1107,KSTL,KPHX
1108,KLGA,KDAY
1109,VIDP,CYYZ
1110,KFLL,KBNA
1111,KJFK,LIMC
1112,KMKE,KLAS
1113,KIAD,KORD
1114,KRSW,KMSP
1115,OTHH,LFPG
1116,KSNA,KDFW
1117,KPSP,KDFW
1118,KPDX,KRIR
1119,KDCA,KMSP
1120,KSJC,KSEA
1121,UUEE,VHHH
1122,KATL,KFLL
1123,MROC,KLAX
1124,KBNA,KPHL
1125,KATL,KORD
1126,KISM,KDFW
1127,KOAK,KHWD
1128,YSSY,NZAA
1129,KDFW,EDDF
1130,KIAD,KDEN
1131,KIAH,KDCA
1132,KRSW,KDCA
1133,KJFK,KFLL
1134,NZRO,NZCH
1135,KSFO,KSNA
1136,KDFW,KLAS
1137,KORD,KDCA
1138,KPDX,KORD
1139,KATL,KSYR
1140,KSAF,KDFW
1141,SBBR,SBSP
1142,KJFK,SBGR
1143,KLAX,RCTP
1144,KBOI,KDFW
1145,KDFW,KPHX
1146,SBVT,SBGR
1147,KDAL,KECP
1148,KLAS,KSEA
1149,KDAY,KDFW
1150,KCOS,KDFW
1151,KDEN,KSTL
1152,ZGSZ,ZUCK
1153,KSMF,KDFW
1154,KSDF,KPHL
1155,CYUL,KPHL
1156,YSSY,YMML
1157,KCMA,KBOI
1158,KPHL,KDTW
1159,KSAN,KBWI
1160,KLAS,02XS
1161,SBVT,SBSP
1162,KDEN,KORD
1163,KIAH,KBOS
1164,PANC,RJBB
1165,KDAY,KPHL
1166,KIAD,EDDF
1167,LFPG,SBGR
1168,KDFW,KMSP
