Index,Source,Target
339,KSDF,KBFI
340,KORD,PANC
341,KDFW,KEWR
342,KSMF,KSTL
343,KMSP,KLAS
344,KLAS,KOAK
345,KMIA,KDFW
346,SAEZ,EHAM
347,KDFW,KFLL
348,KATL,KPDX
349,KBWI,60CO
350,KDCA,KHHR
351,KJFK,LIRF
352,KATL,KPHX
353,KRSW,KMDW
354,KSAN,KPDX
355,KDFW,KSNA
356,KLAX,CYVR
357,KSEA,KSAN
358,KEWR,EKCH
359,KATL,KSAN
360,KATL,EHAM
361,KLAX,RCTP
362,KMDW,KU42
363,PANC,PADK
364,KBOS,EHAM
365,KSEA,60CO
366,OTHH,WMKK
367,KIAD,KSAN
368,KMDW,KSFO
369,LFPG,VHHH
370,KSNA,KPDX
371,KDFW,KMIA
372,KLAS,KFLL
373,LEMG,LOWW
374,VIDP,KORD
375,LEMG,EKBI
376,OTHH,WSSS
377,VIDP,EHAM
378,KMIA,KCVG
379,KSTL,KLAS
380,KEWR,KSFO
381,KHOU,KMDW
382,KDFW,KRDU
383,KSNA,KDFW
384,KDEN,KLAX
385,KBNA,KSAN
386,KPHX,KHOU
387,KLAX,KVNY
388,KDAL,KSMF
389,KPHX,KPDX
390,KDFW,KSAN
391,KCMH,KHOU
392,KSAT,KBNA
393,KBOS,KSFO
394,KDFW,KBWI
395,KATL,KSFO
396,KDCA,60CO
397,CYYZ,CYVR
398,KIAD,EDDF
399,KATL,LFPG
400,KDFW,KSEA
401,KATL,KHHR
402,KORD,KSNA
403,KJFK,KLAX
404,KLGA,KORD
405,KDFW,KBUF
406,OTHH,RKSI
407,KATL,KLAS
408,KBWI,KFLL
409,VOBL,OTHH
410,KORD,EGLL
411,PANC,KORD
412,KLGA,KMCI
413,LPPT,LHBP
414,KSBP,KVGT
415,VIDP,CYYZ
416,KJFK,KORL
417,KCLT,KTUL
418,KATL,KLAS
419,KDFW,KLAX
420,KORD,PANC
421,KFLL,KMDW
422,KPHL,KDFW
423,KDEN,KSJC
424,KDAL,KSJC
425,KSEA,KBWI
426,KLGA,KMIA
427,KBOS,EIDW
428,KDFW,LFPG
429,KATL,KSEA
430,CYUL,EDDF
431,OMAA,VABB
432,KSDF,KONT
433,PANC,KSEA
434,KLAX,CYVR
435,KBOS,KSEA
436,KIAD,KDFW
437,KDEN,KSMF
438,KEWR,EDDF
439,KDFW,EGLL
440,KLGA,KMDW
441,KPHL,60CO
442,KBOS,KMDW
443,KAUS,KBNA
444,KCMH,60CO
445,KMIA,KTEB
446,KPHL,KFLL
447,KSAN,KSEA
448,KIAD,KFLL
449,KSNA,KSEA
450,KPHL,KPHX
451,KDFW,KONT
452,KDEN,KSAN
453,YMML,YBBN
454,KIAD,KLAX
455,KSAN,KSEA
456,KDEN,KATL
457,KORD,KDFW
458,KDFW,KPHX
459,UAAA,VHHH
460,KAUS,KSFO
461,VGTJ,OTHH
462,KONT,KDEN
463,KATL,KLGA
464,KBOS,KATL
465,KLAX,KPDX
466,KDFW,KBWI
467,PANC,KLAX
468,SKBO,LEMD
469,KORD,KPHX
470,KLAX,KORD
471,KHOU,KDEN
472,VHHH,RKSI
473,KBOS,KATL
474,KLAS,KSEA
475,KDFW,KCOS
476,KEWR,KBNA
477,KFLL,KHPN
478,KORD,EHAM
479,KMDW,KHOU
480,EDDB,LGAV
481,KPDX,KLAS
482,KATL,KLAX
483,KSEA,KMSP
484,KDFW,KDEN
485,KMDW,60CO
486,RKSI,EDDF
487,KATL,KU42
488,VIDP,OTHH
489,KORD,KBOS
490,KSEA,KLAS
491,KDFW,KDAY
492,KSFO,KSEA
493,KSMF,60CO
494,KDEN,KPDX
495,OMDB,EHAM
496,KDFW,LEMD
497,KBNA,KHOU
498,KPHX,KDCA
499,KATL,KJFK
500,KCVG,KPGD
501,KJFK,EGLL
502,KSEA,KDFW
503,KPDX,KLAX
504,KLAX,PANC
505,KSRQ,KLCK
506,KCLT,KSEA
507,KORD,EGLL
508,OTHH,EGLL
509,CYUL,CYVR
510,KMKE,60CO
511,KCLT,KLAS
512,KPHX,KSEA
513,KDFW,KSFO
514,KATL,60CO
515,KJFK,KLAX
516,KDTW,EHAM
517,KCLT,KBOS
518,KLAS,KPDX
519,KBOS,KSEA
520,KPHX,KSAT
521,EGLL,SBGR
522,KMCI,KLAS
523,KAPA,KTYS
524,KDAL,KMDW
525,KFLL,KCMH
526,RCTP,WMKK
527,KJFK,KSFO
528,KSEA,KPHX
529,KATL,EDDF
530,KORD,KSEA
531,SBGR,LFPG
532,KLAX,LFPG
533,VIDP,KJFK
534,KLAS,KMDW
535,KHOU,KSAN
536,KDFW,EDDF
537,KDFW,KPDX
538,KATL,KORD
539,KSEA,PANC
540,KORD,KLAS
541,UUWW,UUYY
542,KEWR,KATL
543,KSEA,KSAT
544,RPLL,WSSS
545,KORD,KATL
546,KDFW,KMSN
547,KONT,KMSP
548,KCMH,KMSP
549,KSAC,KSBP
550,SKBO,KMIA
551,KAPA,KOAK
552,KSFO,KJFK
553,KORD,KRDU
554,KATL,KAFW
555,KLAX,KDFW
556,KDFW,KBOS
557,KDEN,KRDU
558,KMIA,KCVG
559,KORD,KU42
560,KSDF,PANC
561,KAPF,KMDW
562,YBCS,YBBN
563,KPHL,KLAX
564,KMKE,KATL
565,KPHX,KSEA
566,PANC,RKSI
567,KSEA,PANC
568,KJFK,OMDB
569,KDTW,KPHX
570,KDFW,7PS7
571,KDEN,KSEA
572,KBUR,KTEB
573,KLAX,KATL
574,KSEA,KLAX
575,KDFW,KCTK
576,KDAL,KPHL
577,KDEN,KSEA
578,KPHX,KORD
579,KFLL,KMDW
580,KIAH,KLAS
581,KPHL,KBNA
582,KORD,KLGA
583,KDEN,KPHL
584,KORD,KLGA
585,KRDU,KMDW
586,KDEN,KDFW
587,KMSP,KATL
588,KCLT,60CO
589,KDFW,KU42
590,KORD,KLGA
591,KDEN,KPHX
592,KSEA,KSNA
593,EGNX,EDDP
594,KRDU,KBOS
595,KORD,EDDF
596,KROC,8FA4
597,KLAS,KSEA
598,KDFW,KSMF
599,VABB,OTHH
600,KPHX,KDFW
601,KCLT,KABE
602,KPDK,KMIA
603,KSFO,KPDX
604,KHOU,KTEB
605,KPHX,KSMF
606,KORD,KLAX
607,ZGSZ,ZUCK
608,KBWI,KORD
609,KDFW,KLAX
610,KCLT,KMSN
611,KSNA,60CO
612,KJFK,KMIA
613,KLAS,KBLV
614,KPHL,KMIA
615,KMDW,KU42
616,KDTW,KMCI
617,KEWR,EHAM
618,KPNS,KHOU
619,CYYZ,CYVR
620,KDFW,KDTW
621,KLAX,60CO
622,KBWI,KSTL
623,KPHL,KATL
624,KOMA,KLAS
625,KDCA,KRSW
626,KLGA,KATL
627,KMIA,KSDF
628,KORD,VA95
629,KLAX,RCTP
630,KORD,60CO
631,KJFK,EGLL
632,KDAL,KATL
633,KSFO,EDDF
634,KDFW,KIAD
635,KMDW,KFLL
636,KBNA,KPHX
637,VOBL,OMDB
638,KDEN,KSTL
639,KVNY,KTUS
640,KLAS,KSFO
641,KPHL,KSTL
642,KMCI,KDAL
643,RCTP,VHHH
644,KDAL,KMCI
645,KDCA,KBOS
646,KFLL,KEWR
647,KJFK,KHHR
648,KDAL,KPHX
649,KMCI,KLAX
650,KDEN,KLAS
651,KORD,KATL
652,WSSS,VHHH
653,CYMX,KCVG
654,KDTW,KSEA
655,KDFW,KATL
656,KGSO,KDTW
657,KDAL,KSDL
658,KORD,KEWR
659,ZGSZ,ZUCK
660,KLAX,KLAS
661,KORD,KATL
662,KIND,KBWI
663,KBWI,KLAX
664,KPDX,KONT
665,KPHL,KMIA
666,KSJC,KSAN
667,KAUS,KPDX
668,KFLL,KBOS
669,KSEA,KOAK
670,KSAN,KSFO
671,KMSP,60CO
672,KMDW,KDAL
673,KDEN,KBUR
674,KSTL,KDAL
675,LIMC,OTHH
676,KDFW,KT85
677,KATL,KFLL
678,KORD,KLGA
679,KDTW,KATL
680,KCMA,KMYF
681,VHHH,VIDP
682,KCVG,KLAS
683,OBBI,LFPG
684,YPAD,YOLD
685,RJFF,RJTK
686,YBBN,YMML
687,KSNA,KLAS
688,KDTW,KLAX
689,KDEN,KDAL
690,KDAL,KMKC
691,CYYZ,EHAM
692,VHHH,NZAA
693,KLAS,KDFW
694,KCLT,KDFW
695,KMSP,UT13
696,KORD,KMDT
697,KRHV,KHAF
698,KSEA,PANC
699,KORD,KLNK
700,KBOI,KLAS
701,KCLT,KSFO
702,KFLG,KLAS
703,GOBD,SBKP
704,KMIA,KATL
705,KMDW,KLAS
706,KUAO,67OR
707,EDDP,UUEE
708,KORD,KIAD
709,KSEA,KSAN
710,KCLT,KCMI
711,KSAT,60CO
712,KORD,KALB
713,KMSP,KSEA
714,YMML,YSSY
715,KPHX,KLAX
716,KPHL,KCVG
717,KDEN,KSEA
718,KSEA,PANC
719,RPLL,VHHH
720,KBOS,KPHL
721,KATL,KJFK
722,KCRQ,KLAS
723,YOLD,YPAD
724,KLAX,KSFO
725,KLGB,KLAS
726,YMML,WMKK
727,KMDW,KHPN
728,KDEN,KPHX
729,KSMF,KSEA
730,KMMU,KMIA
731,KSTL,KCLE
732,KSFO,KSEA
733,KPHL,46SC
734,KORD,KSFO
735,KPHX,KSJC
736,OMDB,EGLL
737,KBUR,KSMF
738,KLAX,KU42
739,KDCA,KMDW
740,KAUS,KMSP
741,EPKT,EDDK
742,KORD,KBOS
743,KABQ,KOAK
744,KLAS,KOAK
745,KORD,KDEN
746,KDAL,60CO
747,KDCA,KDAL
748,ZGSZ,WSSS
749,KRDU,KBNA
750,KOXR,KVNY
751,KSAT,KPHX
752,KORD,KORF
753,KORD,KPHX
754,YSLT,YMES
755,YSCB,YBBN
756,KLAS,KOAK
757,VIDP,VECC
758,YBBN,YBCS
759,KSTS,KBFI
760,KMCI,KMDW
761,KORD,KRDU
762,KBUR,KLAS
763,OMDB,VABB
764,KAUS,KPHX
765,KMIA,EHBK
766,YSLT,YMES
767,KMDW,KPHX
768,KSNA,KPHX
769,KORD,KOMA
770,KCLT,KDCA
771,KDPA,KBED
772,KRSW,KBWI
773,KPHX,KBOS
774,KMSP,KDFW
775,KDEN,KTUS
776,KSNA,KPDX
777,KTUL,60CO
778,EDDK,EGNX
779,KBNA,KHOU
780,KLGB,KOAK
781,KORD,KSYR
782,KDCA,KMIA
783,KPHX,KLAS
784,KCLT,KSMF
785,KDFW,PANC
786,KAUS,KSDL
787,KTCY,KSQL
788,KRSW,KEWR
789,KCLT,KSRQ
790,KMDW,KSTL
791,KSTL,KSAN
792,KBNA,KDAL
793,KPHX,KJFK
794,KONT,KSEA
795,KSEA,UT13
796,KTEB,KSRQ
797,VHHH,UUEE
798,KDEN,KIAD
799,KSJC,60CO
800,KORD,KDCA
801,KCLT,KBWI
802,23AZ,KFFZ
803,YBBN,YPAD
804,KPHX,KSAF
805,KLAS,KVNY
806,KLAX,KSEA
807,KSAN,KSJC
808,KDEN,KPHX
809,KOAK,KLAS
810,KCLT,KDAL
811,KORD,KABE
812,KBNA,KMDW
813,KPHX,KABQ
814,KORD,KSAN
815,KSAN,KSFO
816,KDEN,KHOU
817,KFAT,KSEA
818,RJFF,RJTT
819,CYYZ,KOPF
820,KBOI,KSEA
821,KORD,KSDF
822,RJTT,RJFF
823,KORD,KLAX
824,PANC,KSEA
825,KSTL,KBWI
826,YMML,YSSY
827,KIAD,KORD
828,KDAL,KHOU
829,KLAX,KEWR
830,KPHX,KMCI
831,KDTW,KMSP
832,WMKK,WBKK
833,KBNA,KBOS
834,VHHH,RPLL
835,KORD,KBOI
836,KMDW,KRSW
837,KSTL,KRDU
838,YSLT,YMES
839,KDEN,7PS7
840,YBBN,YSSY
841,KPAE,KBLI
842,KORD,KPHL
843,KSTL,KFLL
844,YSCH,YSBK
845,EDDP,EKCH
846,KORD,EDDF
847,KMDW,KMSP
848,KOMA,60CO
849,KAUS,KADS
850,NK43,KPGD
851,KCMH,KLAS
852,YSLT,YMES
853,KDEN,KSNA
854,KBUR,KLAS
855,PANC,KSDF
856,SKBO,KMIA
857,KSFO,KLAX
858,KMCI,60CO
859,KSTL,KATL
860,KPHX,KSBA
861,KMIA,SKMA
862,KDCA,KALB
863,KSAN,KPHX
864,ZGSZ,ZUCK
865,KORD,KROC
866,RCTP,WSSS
867,KMDW,KDAL
868,WMKK,WBKK
869,KORD,KDAY
870,KJFK,EHAM
871,KMDW,KBOS
872,KMSP,KLAX
873,KDEN,KMDW
874,KMKE,KLAS
875,KCMH,60CO
876,KORD,7PS7
877,KSEA,KHHR
878,KABQ,KPHX
879,CYYZ,EGLL
880,OMDB,VABB
881,CL36,KPAO
882,KORD,KBUF
883,KLAS,KPHX
884,EDDK,EGSS
885,SBCO,SBSP
886,KSJC,KFAT
887,KORD,CYYZ
888,NZTG,NZWN
889,ZGSZ,ZUCK
890,KBOI,KLAS
891,KPHX,KAUS
892,PANC,KORD
893,KBUY,KMMU
894,KSNA,KFAT
895,KBNA,KATL
896,KSFO,RCTP
897,KMCI,KPHX
898,OTHH,EDDF
899,KLAS,KONT
900,KBOS,KFLL
901,KORD,EDDM
902,KOAK,KSNA
903,KDEN,KCMH
904,EDDK,LFNR
905,KABQ,KDAL
906,NZCH,NZPM
907,SBBR,SBGR
908,KDFW,KSTL
909,KMDW,KDCA
910,KORD,KDFW
911,VIDP,VAPO
912,KBOS,KLGA
913,PANC,RCTP
914,VGTJ,OERK
915,KSLC,KVNY
916,KLAS,KMDW
917,EDDP,EKCH
918,OMDW,EHAM
919,KBWI,KMDW
920,KSNA,KSFO
921,YSSY,YMML
922,KONT,KOAK
923,KSEA,KLAS
924,KORD,KDTW
925,CYYZ,CYVR
926,CYVR,CYYJ
927,EDDK,LFLL
928,YBBN,YPPH
929,RCTP,WSSS
930,YSSY,YMML
931,KORD,KBWI
932,KDEN,KDFW
933,RJBB,PANC
934,3OR8,KSEA
935,KLAX,EDDF
936,KMVY,KTEB
937,KSEA,KTUS
938,CYUL,LFPG
939,LEBL,LEMD
940,KPSP,KSEA
941,KSFO,KLAS
942,KBED,KPHL
943,KORD,KORF
944,KDCA,KBOS
945,KSEE,KSBP
946,VOMM,OTHH
947,KPHX,KMKE
948,OBBI,EGLL
949,EGNX,EDDK
950,KCRQ,KVNY
951,KPHX,KMIA
952,KLAS,KATL
953,KDCA,KMCI
954,KLAX,KSMF
955,RCTP,WSSS
956,KLGB,KOAK
957,KORD,KLAS
958,KFFZ,KAVQ
959,KECP,KHOU
960,KBNA,KLGA
961,KFLL,KBWI
962,KSTL,KPPQ
963,CYVR,CYHM
964,KDEN,KLGA
965,KLAS,KSAN
966,KPDX,KSMF
967,KDFW,KTUL
968,KDCA,KCVG
969,KSFO,KBFI
970,KBNA,KMCI
971,NZPM,NZAA
972,KMSP,KMDW
973,KDFW,KTYS
974,KPHX,60CO
975,RKSI,KJFK
976,KUGN,KMDW
977,SBVT,SBGR
978,KDEN,KRDU
979,KSBP,KFAT
980,KEWR,KRDU
981,RJBB,RJFF
982,KLAS,KBOS
983,KDFW,1MU0
984,KORD,KSFO
985,LIEE,LIRF
986,KDTW,KCVG
987,YSSY,YPPH
988,KPHX,KMSP
989,KMMU,KMIA
990,KPHX,KSTL
991,KMSP,KPHX
992,KMKE,KORD
993,KORD,KTYS
994,KDAL,KHOU
995,NZNV,NZCH
996,YMML,YSSY
997,RKSI,PANC
998,KDTW,KATL
999,KORD,KSFO
1000,KDTW,KMDW
1001,EGMC,LEBL
1002,KAUS,KHOU
1003,KSNA,KLAS
1004,KSEE,KMYF
1005,YMMB,YSBK
1006,KPHX,KAUS
1007,KMIA,KCVG
1008,KDFW,KLGA
1009,KAWO,KPAE
1010,KLHM,KLVK
1011,KSEA,KLAS
1012,KLAS,KSJC
1013,KEWR,KATL
1014,KMIA,KDFW
1015,KDCA,VT26
1016,PANC,RKSI
1017,KJFK,KATL
1018,KDFW,OTHH
1019,KLAS,KFLL
1020,VECC,VOBL
1021,KPDX,KSEA
1022,KSNA,KSDL
1023,KSAN,KLAS
1024,KEWR,KLAX
1025,KDFW,KMCI
1026,RJTT,RJFF
1027,KLVK,KPAO
1028,NZAA,NZWN
1029,KDCA,KCMH
1030,KPHX,KOMA
1031,KDFW,KOMA
1032,KHYA,KBOS
1033,KSAN,KPHX
1034,1GE7,KPDK
1035,KMDW,KFLL
1036,KLAX,KPHX
1037,KCMA,KFUL
1038,KMLE,NE18
1039,KDAL,KLGA
1040,KDFW,KCMI
1041,NZCH,NZAA
1042,KMIA,SBGR
1043,CYUL,EBBR
1044,KSTL,KDAL
1045,KMCI,60CO
1046,KHOU,KFTW
1047,KSEA,KSMF
1048,KSDF,KORD
1049,RJTT,RJOA
1050,VECC,VGTJ
1051,WSSS,VABB
1052,KLAS,KBLI
1053,KSJC,KBUR
1054,KSEA,KOMA
1055,KMIA,KLAX
1056,KBWI,KDAL
1057,KJFK,LFPG
1058,KPHX,KLAS
1059,KLAX,KTUS
1060,KGEG,KSEA
1061,KATL,KDAL
1062,80WA,KPAE
1063,KEWR,KFLL
1064,YSLT,YMES
1065,KSGF,KSUS
1066,KSAN,KOAK
1067,KSEA,KFAT
1068,KDFW,KRDU
1069,KMIA,KPHL
1070,EDDP,LZIB
1071,KBFI,KORS
1072,KBWI,KLNS
1073,KFUL,KLGB
1074,KPGD,KMDT
1075,KDCA,KATL
1076,KAVX,KLGB
1077,KLAS,KHOU
1078,KDFW,KHOU
1079,KAUS,KDFW
1080,RCTP,PANC
1081,KOAK,60CO
1082,KEWR,LFPG
1083,KSEA,KDAL
1084,KCLT,60CO
1085,KRVS,K2K9
1086,KBNA,KECP
1087,KFLL,KBNA
1088,SPJC,KMIA
1089,KATL,KFLL
1090,EBLG,LLBG
1091,KMIA,KJFK
1092,KJFK,KSEA
1093,KBOS,KJFK
1094,YMMB,YMEN
1095,KSJC,KSNA
1096,KLAX,EGLL
1097,KBUR,KOAK
1098,WMKK,YSSY
1099,LIMC,RKSI
1100,KDFW,KSNA
1101,KSEA,KORD
1102,KSAN,KSJC
1103,KDFW,KCVG
1104,YMMB,YSBK
1105,KPHX,KLAX
1106,EDDK,KEWR
1107,KDFW,KABQ
1108,KPDX,KLAS
1109,KSNA,KLGB
1110,KATL,EGLL
1111,YSLT,YMES
1112,KSDM,KSNA
1113,KSJC,KLGB
1114,KORD,OTHH
1115,KATL,KCMH
1116,SBCO,SBSP
1117,KMIA,KORD
1118,EDDK,LIME
1119,KSEA,KPDX
1120,KDFW,KECP
1121,KEWR,KSFO
1122,KATL,KHOU
1123,KLAS,KCRQ
1124,KDEN,KPHX
1125,KPHX,KBUR
1126,KLAX,KPHX
1127,KMIA,KMSP
1128,KSNA,KSMX
1129,NZHN,NZCH
1130,KDFW,KSDF
1131,KBNA,KPDK
1132,YMMB,YOLA
1133,KSAT,KPHX
1134,RCTP,VHHH
1135,KJFK,KHPN
1136,YPPF,YGAW
1137,KLAX,KVNY
1138,KSEA,KMCI
1139,KMIA,7PS7
1140,VABB,LSZH
1141,KBOS,KMSS
1142,KLAS,KPHX
1143,KCLT,KDFW
1144,KDFW,KSEA
1145,KATL,KORD
1146,KSAN,KU42
1147,OTHH,EGSS
1148,KRSW,KATL
1149,SBGR,KORD
1150,KMIA,KCMH
1151,1GA9,KD73
1152,KBWI,KATL
1153,NZAA,NZPM
1154,KAPA,KU42
1155,YSSY,NZAA
1156,RJFF,RJTT
1157,KPHX,KDFW
1158,KDFW,KSAN
1159,KSBA,KSNA
1160,KATL,KORF
1161,RCTP,PANC
1162,KSNA,KSMF
1163,KDFW,KSAF
1164,KBNA,KMKE
1165,KSEA,KSJC
1166,KAWO,KFHR
1167,KAUS,KLAS
1168,KMIA,EGLL
1169,KSAN,KBOI
1170,OTHH,EGLL
1171,NZAA,NZCH
1172,EDDK,LTFJ
1173,KDFW,KCLE
