Index,Source,Target
830,KLAX,KSEA
831,KMKE,KLAS
832,KSLC,KLAX
833,OTHH,SBGR
834,KATL,KDEN
835,KRSW,KBOS
836,KDEN,KPHX
837,KBNA,KMKE
838,KDFW,KLGA
839,KORD,EIDW
840,KATL,KFLL
841,KPIT,KATL
842,UUEE,VHHH
843,KPDX,KOAK
844,KIAD,KDEN
845,KBNA,KDAL
846,KSNA,KSEA
847,KVNY,KTEB
848,KDFW,KTUS
849,KRSW,KCVG
850,OTHH,EGCC
851,KBWI,02XS
852,KHOU,KDEN
853,PANC,KSEA
854,EDDP,LIMC
855,KEWR,KMSP
856,KSTL,KDFW
857,KTPA,KPHL
858,KDFW,KMCI
859,KHND,KSNA
860,KSUS,KAPF
861,VAJJ,OMDB
862,VIDP,OMAA
863,SBBR,SBGR
864,KIAD,KORD
865,KDEN,KLAS
866,KATL,KLAS
867,KVPS,KDFW
868,KDFW,KDCA
869,KPHL,KCLT
870,NZRO,NZCH
871,OTHH,EKCH
872,KDEN,KATL
873,KORD,KDEN
874,KVNY,KDAL
875,EKCH,EDDK
876,KDFW,KBNA
877,KATL,KDFW
878,KATL,KFLL
879,OTHH,EGLL
880,KPDX,KLAS
881,KORD,KEWR
882,SBVT,SBSP
883,KSTS,KSNA
884,VIDP,VECC
885,KBNA,KDTW
886,MROC,KMIA
887,CYHM,KSDF
888,SBBR,SBGR
889,KSDF,KDFW
890,KATL,KDFW
891,LFPG,SBGR
892,KSFO,KSNA
893,KORD,KHHR
894,KATL,KMIA
895,KIAD,KSDF
896,KDAL,KBWI
897,KTEB,KTYS
898,KTUL,KATL
899,KDFW,KTYS
900,KSAN,CYYC
901,KATL,KDEN
902,KORD,KLGA
903,MROC,KFLL
904,KBNA,KDEN
905,KSFO,KSAN
906,KIAD,KSRQ
907,KJFK,KMSP
908,VIDP,LFPG
909,KRSW,KCMH
910,KDFW,KOMA
911,KBWI,KMSP
912,KSAT,KDEN
913,KPHL,KMSP
914,KIND,KMSP
915,KDFW,KIAD
916,KMCI,KATL
917,KBNA,02XS
918,KBMI,KDFW
919,KBWI,KRSW
920,KATL,KDTW
921,KORD,KLAS
922,CYVR,KSFO
923,OTHH,LTFJ
924,KDFW,KMIA
925,VHHH,VIDP
926,KCLT,KMDW
927,SBBR,SBSP
928,KBNA,KMCI
929,KBWI,KDAL
930,KORD,KBUF
931,KLAS,KSEA
932,KSAN,KSEA
933,KATL,KSLC
934,KDCA,KDEN
935,UUWW,ULMM
936,NZCH,NZRO
937,KMKE,KATL
938,KSTL,KDEN
939,KPDK,KOPF
940,KIND,KDEN
941,KRDU,KMSP
942,KDTW,KATL
943,KTPA,KMSP
944,KSLC,KSDL
945,KATL,KORD
946,KORD,KSFO
947,KMCI,KDFW
948,KCLT,KORD
949,KABQ,KDFW
950,KLGA,KATL
951,EGLL,EDDP
952,KORD,KALB
953,KATL,KMCI
954,KDAY,KATL
955,OTHH,LTFJ
956,KIAD,KDTW
957,KDAL,KSFO
958,KMIA,KATL
959,KDEN,KPDX
960,KBNA,KDCA
961,KDEN,KOAK
962,KIND,KDEN
963,OMDB,RCTP
964,KIAD,KSFO
965,KLGA,KCLT
966,KATL,KDAL
967,KLAS,KSTL
968,KATL,KMCO
969,RCTP,VTBS
970,KDFW,KCMH
971,KJFK,EHAM
972,KORD,KOMA
973,YBBN,YPAD
974,KMDW,KSAN
975,OTHH,EDDF
976,LIMC,EDDP
977,KBOI,KPHX
978,KATL,KEWR
979,KMIA,SPJC
980,KDFW,KDEN
981,KLAS,KSEA
982,KGLH,KDFW
983,KDAL,KPSP
984,OTHH,ESSA
985,KCLT,KDFW
986,EDDK,LEMD
987,KPDX,KPSP
988,KIAD,KDAY
989,KIAD,KMSP
990,KORD,02XS
991,YPPH,YPAD
992,KDFW,KSLC
993,YBBN,YSCB
994,KLAS,KBWI
995,KSJC,KSNA
996,KFLL,7PS7
997,KIAH,KLAS
998,VIDP,OMDB
999,NZAA,NZCH
1000,KMCI,KPHX
1001,KJFK,EIDW
1002,KDFW,KBOS
1003,KDFW,9CA0
1004,KPSP,KSEA
1005,EDDP,LIMC
1006,CYVR,CYYC
1007,YCBG,YMML
1008,YPPH,YPAD
1009,YSSY,NZAA
1010,KATL,KBOS
1011,KPHX,KSFO
1012,KLAS,KIWA
1013,KBWI,KATL
1014,YTYA,YTDN
1015,RCTP,RKSI
1016,KORD,09MO
1017,LFPG,EDDP
1018,CYYZ,CYVR
1019,KLAX,KSJC
1020,KDFW,KHSV
1021,KSDL,KAPA
1022,KMDW,KLAS
1023,KIAD,KLAS
1024,KEWR,KDTW
1025,KORD,KSLC
1026,KDFW,KSPI
1027,KVNY,KCMA
1028,KECP,KDCA
1029,OTHH,LIMC
1030,KATL,KOKC
1031,KFLL,KHPN
1032,KPHX,KSEA
1033,EGNX,EDDK
1034,YSBK,YCNK
1035,KSNA,KLAS
1036,KATL,KSYR
1037,KIAD,KCMH
1038,KMDW,KSEA
1039,KHOU,KPHX
1040,KDFW,KATL
1041,KSFO,KBOI
1042,KMCI,KDTW
1043,NZCH,WSSS
1044,EDDP,LZIB
1045,SPST,SPJC
1046,KU08,KVGT
1047,UAAA,OMDB
1048,KIAD,KFLL
1049,KBUR,KSEA
1050,KORD,KBNA
1051,KPHL,KDTW
1052,OMDB,RJBB
1053,KDEN,KMDW
1054,YBCG,YMML
1055,KBOI,KPDX
1056,PANC,KORD
1057,EGAA,EGSS
1058,EDDV,EDDM
1059,KSBP,KLAS
1060,KPHX,KSAN
1061,KLAX,KPDX
1062,KIAD,KCLT
1063,KATL,KLAX
1064,KFLL,KBNA
1065,KORD,7PS7
1066,RCTP,VHHH
1067,YBBN,YMML
1068,KEWR,EDDF
1069,YARM,YSSY
1070,KBUY,KIAD
1071,KORD,KDEN
1072,KSAN,KSJC
1073,CYYZ,CYYC
1074,ZUCK,ZGSZ
1075,KMDW,KATL
1076,KORD,KMSP
1077,VECC,VOBL
1078,YBBN,YSCB
1079,KFLL,KATL
1080,ULMM,UUEE
1081,KDFW,KLGA
1082,KBOI,KLAS
1083,KCLT,EGLL
1084,KSMF,KLAX
1085,KORD,KATL
1086,KJFK,KLAX
1087,KATL,SBGR
1088,KSTL,KMDW
1089,KIAD,KTPA
1090,KIWA,KSJC
1091,KIND,KEWR
1092,KROC,KDTW
1093,KDEN,KDFW
1094,OTHH,LIRF
1095,KHOU,KBNA
1096,KDFW,KSAN
1097,KPHX,KPDX
1098,KMSN,KDTW
1099,KCMH,KFLL
1100,KORD,KOKC
1101,NZAA,YSSY
1102,YBBN,YPAD
1103,KMIA,SKBO
1104,KCLT,KMIA
1105,KIAD,KPHX
1106,KJFK,KLAX
1107,KDTW,KMCO
1108,KPDX,KPHX
1109,KSGF,KDEN
1110,YPPH,YMML
1111,KIAD,KATL
1112,YBMC,YMML
1113,KDFW,KEWR
1114,KEWR,KAGC
1115,KBNA,KLGA
1116,KLAX,KSJC
1117,ENGM,ENBO
1118,YBBN,YMML
1119,RCTP,VHHH
1120,KSEA,KPHX
1121,KIAD,KDTW
1122,KIND,KATL
1123,EDDV,EDDS
1124,KDFW,CYVR
1125,KORD,KDFW
1126,VIDP,KSFO
1127,OMDB,VTBS
1128,TJSJ,KMIA
1129,KABE,KDTW
1130,KIAD,KSAN
1131,KPHL,KBOS
1132,PANC,VHHH
1133,KPDX,KPHX
1134,LIMC,LFPG
1135,KMIA,SKBO
1136,KATL,KMSN
1137,KDAL,KSDL
1138,OTHH,RKSI
1139,NZCH,NZRI
1140,KBNA,KECP
1141,KDFW,KVPS
1142,YBBN,YCBG
1143,KIAD,KMIA
1144,KPAE,KPSP
1145,KATL,KMIA
1146,VOBL,VABB
1147,KORD,KSLC
1148,KCMH,KATL
1149,KGEG,KSEA
1150,37AZ,KIWA
1151,RCTP,VHHH
1152,KCLT,7PS7
1153,KDAL,KAPA
1154,KTEB,KPTK
1155,KBNA,KSEA
1156,KLAX,OTHH
1157,PANC,KSDF
1158,KDFW,2MO1
1159,YMML,YBCG
1160,KMDW,KMCO
1161,OI34,7OA7
1162,KLAS,KSDL
1163,KDEN,KSTL
1164,SBVT,SBGR
1165,KATL,EHAM
1166,KDFW,KSAF
1167,KORD,KMDT
1168,KCLT,KLGA
1169,OTHH,WSSS
