Index,Source,Target
278,VHHH,PANC
279,KLAX,EDDM
280,OTHH,YMML
281,KLAS,KMKE
282,ELLX,OMDW
283,KSEA,KDFW
284,PANC,KSEA
285,KBWI,KLAS
286,KJFK,KSFO
287,KAUS,KSEA
288,KLAX,KJFK
289,TJSJ,KSDF
290,LLBG,UUDD
291,CYYC,CYYZ
292,NZAA,YMML
293,KHND,KPVU
294,KPHL,KOPF
295,KSDF,PANC
296,KBNA,KLAS
297,OMAA,YMML
298,KOPF,KVNY
299,EGLL,SBGR
300,KDFW,EDDF
301,KSMF,KSTL
302,KHOU,KLAX
303,KU42,KATL
304,WSSS,ZGSZ
305,NZAA,YSSY
306,SBGR,EDDF
307,KLAS,KBOS
308,KLGA,KDAL
309,EGLL,OTHH
310,KIAD,OERK
311,KORD,EDDF
312,LLBG,EBLG
313,KCLT,KSFO
314,VIDP,KORD
315,KMIA,KDFW
316,KDTW,KLAS
317,KSEA,KPHX
318,KORD,PANC
319,VHHH,OMDW
320,KDFW,KLGA
321,PANC,KSEA
322,CYXX,CYNJ
323,KPHL,CO12
324,KSDF,PANC
325,KAUS,KSJC
326,KIAD,KSAN
327,KPHX,KDCA
328,KABE,KAFW
329,CYVR,CYYZ
330,ESGG,OTHH
331,KDFW,KLAS
332,KDEN,KRDU
333,PANC,KORD
334,KIAD,KSFO
335,KEWR,KSFO
336,KDFW,KEWR
337,KORD,PANC
338,KDCA,KLAX
339,KSTL,KLAS
340,KATL,EHAM
341,KATL,KPDX
342,LFPG,VHHH
343,KLAS,KSGS
344,MROC,KMIA
345,KIAD,KFTW
346,KATL,KSMF
347,KCMH,KLAS
348,KBOS,KMDW
349,KATL,KPHX
350,KIAD,KSFO
351,OTHH,VHHH
352,KORD,EIDW
353,KMSP,KPHX
354,KATL,KSAN
355,KDAL,KVNY
356,SBKP,GOBD
357,LLBG,KEWR
358,CYYC,CYRO
359,KIAD,KDFW
360,KDFW,KSNA
361,ENGM,OTHH
362,VIDP,CYYZ
363,KDFW,KFLL
364,KPDX,KPHX
365,VABB,EGLL
366,KATL,LFPG
367,CYVR,CYYZ
368,KPIE,KMKE
369,VHHH,PANC
370,KDEN,KJFK
371,KBOS,KSEA
372,KJFK,EIDW
373,KDFW,KBWI
374,KAPF,KCGF
375,KORD,KSNA
376,KDFW,KLAX
377,KDAL,KDCA
378,PANC,VHHH
379,KDFW,KSFO
380,KATL,KSFO
381,KLAS,KFLL
382,KFLL,KPHL
383,KIAD,EDDF
384,OTHH,EGSS
385,KDFW,KONT
386,KBOS,KSFO
387,UUDD,ULMM
388,KPHX,KPDX
389,KTEB,KLAS
390,KDFW,KRDU
391,CYYZ,CYYC
392,KSEA,KLAS
393,KAUS,KSFO
394,KMDW,KSAN
395,LLBG,KEWR
396,KATL,KLAS
397,KSEA,KLAS
398,VHHH,OMDB
399,CYYZ,CYVR
400,VOBL,OTHH
401,MROC,KMIA
402,KJFK,KLAX
403,NK43,KFLL
404,KDFW,KSAN
405,KATL,KLAX
406,KDCA,60CO
407,KORD,EGLL
408,KLGA,KMIA
409,KDFW,KBUF
410,KEWR,EKCH
411,PANC,KORD
412,FAGM,LSZH
413,LFPG,SBGR
414,VOMM,OTHH
415,KIAD,KRSW
416,KMDW,KLAS
417,KDTW,EGLL
418,KJFK,KLAX
419,PANC,KMIA
420,KHOU,KFLL
421,KDFW,LFPG
422,KDEN,KATL
423,KLAX,KORD
424,KMDW,K06C
425,KLGA,KMIA
426,NZAA,YSSY
427,KIAH,KSLC
428,KLAX,KBFI
429,RCTP,KLAX
430,CYUL,EDDF
431,CYUL,CYVR
432,KPHL,KPHX
433,KATL,KSEA
434,OTHH,RKSI
435,KSNA,KSEA
436,KDFW,KBOS
437,KATL,EDDF
438,VOMM,VIDP
439,KSEA,RCTP
440,KDFW,KSEA
441,CYYZ,EDDF
442,KPHL,KRSW
443,KJFK,EBLG
444,WMKK,WBKL
445,KMDW,KDAL
446,KSEA,KLAS
447,KATL,KLAX
448,KHOU,KLGB
449,KPHL,KDFW
450,KSAN,KSEA
451,KLAS,KSEA
452,KJFK,RKSI
453,KBOS,KATL
454,KDEN,KSAN
455,KORD,KSEA
456,KRSW,KBWI
457,KPHX,KORD
458,KORD,EHAM
459,KISP,KFLL
460,KSEA,KPHX
461,KPDX,KLAX
462,KDFW,KLAX
463,KBOS,EHAM
464,KORD,KDFW
465,KOMA,KLAS
466,KDFW,KMSN
467,KJFK,KLAX
468,KBUR,KBFI
469,KORD,KPHX
470,KSEA,KORD
471,KIAD,KLAX
472,KONT,KSEA
473,KSEA,KDFW
474,KLHM,KSNA
475,KHOU,60CO
476,KU42,02XS
477,KDFW,KMIA
478,KMDW,60CO
479,KPHL,KMDW
480,KDAL,KMDW
481,YMML,YBBN
482,KSEA,KSFO
483,KDFW,KSLC
484,OMDB,EHAM
485,KORD,KLAS
486,KMDW,KPHX
487,KDFW,KDTW
488,KSEA,PANC
489,KORD,KBOS
490,KATL,KDFW
491,EHAM,SBKP
492,KIAD,KLAX
493,RCTP,WMKK
494,KLAS,KDAL
495,KJFK,LFPG
496,KMIA,SKMA
497,KSFO,EDDF
498,WSSS,YSSY
499,KDFW,KCMH
500,KCVG,KPGD
501,KFLL,KBWI
502,KPHL,KLAX
503,VOBL,OMDB
504,KDFW,9NC6
505,RJBB,LFPG
506,KSNA,KSLC
507,RCTP,PANC
508,KPHL,KFLL
509,KAUS,KLAS
510,KDFW,KSMF
511,KJFK,EGLL
512,KOAK,60CO
513,KRVS,KGKY
514,KSTL,02XS
515,KLAX,LFPG
516,KDFW,07KY
517,KSFO,KJFK
518,KJFK,KSFO
519,LTBA,LIMC
520,KLAX,OMDB
521,KPHL,KSTL
522,KBWI,KORD
523,KLGA,KATL
524,KDFW,KDAY
525,VIDP,VOBL
526,KPHX,KSEA
527,KDFW,KGRR
528,KORD,EDDF
529,KSEA,KHHR
530,EDDP,EGNX
531,KPHX,KSEA
532,KEWR,KATL
533,VOMM,OMDB
534,KSFO,CO12
535,KLAX,KMIA
536,CYVR,RKSI
537,KPDX,KSJC
538,KBNA,KDAL
539,KTPA,60CO
540,KATL,KJFK
541,KDEN,KSEA
542,OMAA,RPLL
543,KORD,KLAX
544,KBWI,KMKE
545,KJFK,KORL
546,KDEN,KBNA
547,KDFW,KIAD
548,KLAX,KDFW
549,MROC,KMIA
550,KORD,KLGA
551,KMSP,KATL
552,KORD,KLGA
553,KEWR,KLAX
554,KPDX,60CO
555,KSEA,KSNA
556,KLAX,CO12
557,WSSS,VHHH
558,VIDP,VHHH
559,KEWR,EIDW
560,VHHH,VIDP
561,KSEA,KLAX
562,KDFW,KC15
563,KPHX,KDFW
564,KDTW,KPHX
565,EGNX,EDDP
566,KLAS,KSEA
567,KDEN,KSEA
568,KPHL,KBNA
569,KMSP,KDFW
570,YSSY,WSSS
571,KSEA,60CO
572,KLAS,KMDW
573,KORD,KATL
574,KMSP,CO12
575,OTHH,EGLL
576,KMSP,KIAD
577,KBNA,KBOS
578,SBBR,SBSP
579,PANC,RKSI
580,KSEA,02XS
581,KLAX,RKSI
582,KBED,KVNY
583,CYUL,CYYC
584,KIAD,60CO
585,CYYZ,CYYC
586,PANC,KORD
587,KBWI,KMDW
588,KDCA,KDAL
589,KBOI,KSDL
590,UAAA,LTBA
591,KEWR,KRDU
592,KLAS,KSAT
593,PANC,KCVG
594,KDEN,KSEA
595,KORD,60CO
596,KJFK,KLAX
597,KSNA,KDFW
598,KPHL,KMIA
599,KRDU,KBOS
600,PANC,VHHH
601,KMKC,KECP
602,VIDP,OMDB
603,KSBA,KCRQ
604,KPHL,KTYS
605,RJTT,RJFF
606,VOBL,LTBA
607,KDTW,KSGS
608,VHHH,EBLG
609,KJFK,EGLL
610,KIAH,KLAS
611,KSAT,KPHX
612,ZGSZ,ZUCK
613,RJBB,RKSI
614,KBNA,KSGS
615,KMDW,KTEB
616,KDFW,KMCI
617,KEWR,KSFO
618,KDTW,KSEA
619,KLZU,KECP
620,KDFW,KECP
621,KHIO,KSJC
622,KDTW,KLAX
623,KPHL,KATL
624,KDFW,KSEA
625,KORD,KRDU
626,KDTW,KMCI
627,KBOS,KMSS
628,KORD,KATL
629,PANC,KLAX
630,KJFK,LLBG
631,KDTW,KATL
632,KDEN,KIAD
633,KSMF,KSNA
634,KPDX,KSNA
635,KSTL,60CO
636,KORD,KEWR
637,KBWI,KRSW
638,KLAX,RCTP
639,LEBL,LEMG
640,VHHH,EHAM
641,KDEN,KPHL
642,VABB,OTHH
643,KRSW,KMDW
644,KCMH,KPWK
645,KIAD,KORD
646,KDTW,KTYS
647,KMDW,02XS
648,KSMF,CO12
649,KBOI,KLAX
650,KDFW,KPHX
651,KORD,KLGA
652,YSLT,YMES
653,KMIA,KATL
654,KORD,KMDT
655,CYYC,CYYZ
656,KBWI,02XS
657,KDFW,KATL
658,KLAX,KBWI
659,KORD,KIAD
660,KMCI,KPHX
661,KDEN,KHHR
662,KBNA,KMDW
663,KVIS,KBJC
664,KPHX,KTUL
665,KPDX,KSMF
666,KDEN,KPHX
667,KSEA,KOAK
668,KDFW,KPNS
669,KLAX,KSLC
670,YBBN,YPAD
671,KLGB,KSBA
672,TXKF,KBOS
673,KORD,KTYS
674,KPHX,KLAX
675,KDFW,KONT
676,KSEA,KSAN
677,KBWI,KPHX
678,KLAX,KORD
679,KMIA,KATL
680,KSDF,02XS
681,KSMF,KSEA
682,LFPG,LFBO
683,YSSY,YMML
684,KONT,CO12
685,KBNA,KECP
686,RJFF,RJTK
687,KLAS,KBOS
688,KPHX,KBOS
689,KLAX,KSMF
690,KMSP,KSEA
691,KPDX,KONT
692,KSFO,KSEA
693,KAUS,KPHX
694,KRDG,KLUK
695,KORD,KBOS
696,CYYC,CYYZ
697,KCHD,KFFZ
698,CYYC,CYVR
699,VIDP,VECC
700,KSLC,KJFK
701,KORD,60CO
702,PANC,VHHH
703,KLAX,KSEA
704,KPHX,KFAT
705,KBOS,KPHL
706,KEWR,KATL
707,KORD,3PN3
708,EDDP,EGGW
709,KBUR,KMYF
710,KDEN,KBOS
711,KSEA,PANC
712,KMCI,KMDW
713,CYVR,CYYC
714,KDFW,K34R
715,VHHH,RCTP
716,SBGR,SBBR
717,KORD,KDCA
718,KPHX,KSMF
719,KSJC,KSNA
720,LIMC,LEBL
721,KPDX,KLAS
722,KDEN,KBWI
723,KRVS,K2K9
724,KDEN,KLAX
725,KORD,KPHX
726,PANC,KDFW
727,KORD,KABE
728,KLAX,KSFO
729,EBBR,EDDP
730,KLAS,KATL
731,KORD,KDFW
732,KPHX,KJFK
733,KORD,KSFO
734,KSDL,KOMA
735,KERV,KSAT
736,YSSY,YBBN
737,KSUS,KOMA
738,KSDL,KPHX
739,KABQ,KLAS
740,KBWI,KFLL
741,NZWN,NZRI
742,VIDP,VAPO
743,KJFK,EHAM
744,KORD,KSYR
745,KORD,KORF
746,OTHH,RPLL
747,RCTP,EDDF
748,KLAX,PANC
749,KBFI,KLAS
750,YMMB,YLEG
751,CYVR,CYHM
752,KLAS,KBWI
753,WSSS,RPLL
754,RJFF,RJTL
755,KORD,KRDU
756,KPSP,KSEA
757,KDCA,KMIA
758,NZTG,NZWN
759,KOAK,KSEA
760,KORD,KLAX
761,KSEA,PANC
762,SBGR,SSJC
763,KMCX,KLAF
764,KBOI,KSEA
765,KORD,KPHL
766,KEWR,EHAM
767,KU42,KDFW
768,KCLT,KPDK
769,KORD,KSAN
770,KDFW,35MN
771,KSDL,KLAS
772,EDDP,EGNX
773,KSNA,KSDL
774,KMIA,KPHL
775,KHIO,WN80
776,KORD,KOMA
777,KLAS,KSNA
778,CYHM,CYVR
779,KSFO,KLAX
780,PANC,KSDF
781,KFLL,KBOS
782,WMKK,WBKK
783,KBOI,60CO
784,KLAS,KMDW
785,UUDD,ULMM
786,OTHH,EGLL
787,KMZJ,KFFZ
788,VIDP,VABB
789,KSDF,KPHX
790,OMDB,EGLL
791,KORD,KBOI
792,YBBN,YMML
793,KMIA,SBGR
794,KSJC,KSEA
795,KIWA,AZ00
796,KDEN,KSTL
797,VABB,OMSJ
798,IL38,KARR
799,RJFF,RJTK
800,KSMF,KLAX
801,KJFK,RCTP
802,KORD,KROC
803,KOAK,KLAS
804,KIAH,KDFW
805,KORD,KPIT
806,KSJC,KBUR
807,KBNA,KFLL
808,KBUR,KSFO
809,7CO0,KEIK
810,KPHX,KABQ
811,KAUS,60CO
812,PANC,KSEA
813,KORD,EDDF
814,OMDB,VABB
815,KSJC,KLAX
816,KPHX,KPHL
817,KDEN,KSNA
818,KIAD,KBNA
819,KSNA,KSFO
820,KU42,KLAS
821,ZGSZ,ZUCK
822,YMML,YSSY
823,SBBR,SBSP
824,KORD,KSDF
825,KSDL,KFLG
826,KSEA,KTUS
827,EGMC,LEBL
828,KPHX,KMCI
829,KU42,KATL
830,YMMB,YMNG
831,KFLL,KEWR
832,KLGB,KCMA
833,KORD,KBWI
834,KPHX,KSAF
835,KMDW,KPHX
836,KVNY,KSJC
837,KORD,KBUF
838,KPHX,KSGS
839,KLAS,KBLV
840,KABQ,KPHX
841,KOAK,KVNY
842,KE16,KRHV
843,KORD,KCMH
844,KCMA,KWHP
845,KDEN,KSMF
846,KPHX,02XS
847,KORD,KSFO
848,KBFI,PANC
849,VIDP,VECC
850,TJSJ,KMIA
851,KPHX,KMKE
852,KJFK,KSEA
853,KORD,KDTW
854,KMDW,KFLL
855,KORD,KLAS
856,KVIS,KOAK
857,KPHX,KPAE
858,KABQ,KPHX
859,KPDX,KSNA
860,KDFW,KSGF
861,YWLM,YMES
862,WSSS,VHHH
863,KBOI,KOAK
864,KSTL,KBOS
865,KORD,KSFO
866,KDFW,KTUL
867,KRNT,KORS
868,KMCI,60CO
869,YSSY,YMML
870,KLAS,KFLL
871,KDFW,KTYS
872,TJSJ,KMIA
873,KBNA,KPHX
874,MD35,KBWI
875,KLAS,KBUR
876,KSFO,KLAS
877,KSTS,KSNA
878,WMKK,WBKL
879,NZAA,NZCH
880,KPHX,71MI
881,38WA,KPAE
882,KCMA,KTOA
883,KDFW,KMKE
884,KDEN,KPHX
885,KDAL,KLGA
886,KDCA,KMCI
887,KPHX,CO12
888,KMIA,KPHX
889,YPPF,YPAD
890,NZAA,NZPN
891,KSFO,KBUR
892,PANC,RCTP
893,KLAS,KBNA
894,KBWI,60CO
895,KPHX,KMIA
896,KLAX,NTAA
897,KDFW,KORF
898,KBUY,KMMU
899,KDEN,KLAS
900,KLAS,KLAX
901,KORD,KEZI
902,KPHX,KSAT
903,KSEA,KLAS
904,KRFD,KSCK
905,EGNX,EGPH
906,KPHX,KTUS
907,KPGV,KCLT
908,KPHX,KSTL
909,KBWI,KLAX
910,KLGB,KSMF
911,KDEN,KSLC
912,8AK2,PANC
913,KSFO,KONT
914,RCTP,VHHH
915,KDFW,KRDU
916,KORD,EGLL
917,CYYZ,EHAM
918,KPHX,KBWI
919,KSNA,KSMX
920,KDAL,KHOU
921,3OR8,KPDX
922,KDCA,KBOS
923,KMIA,KPHL
924,KDFW,KCMI
925,KHIO,64OR
926,KBNA,KECP
927,KMSP,KPHX
928,KPHX,KOMA
929,KBOS,KFLL
930,RCTP,WSSS
931,CYVR,CYYJ
932,KCRQ,KSNA
933,NZCH,NZAA
934,KDEN,KLGA
935,NZHN,NZCH
936,KLAS,KBLI
937,EGNX,EDDP
938,KBNA,60CO
939,KE63,KFFZ
940,NZAA,NZWN
941,KSEA,KSMF
942,KGOO,KDVO
943,VIDP,VOMM
944,KDFW,KOMA
945,KMIA,KDFW
946,KDFW,KLGA
947,KHIO,KPDX
948,KSEA,KOAK
949,KSNA,KOAK
950,YSSY,YBBN
951,KBFI,KORS
952,WMKK,YSSY
953,KSDL,KAPA
954,KSAN,KDAL
955,KATL,KDCU
956,7PN0,KXLL
957,YMML,YSSY
958,KLAS,KSAN
959,KDFW,EGLL
960,PANC,KONT
961,KFTW,3XA1
962,KABQ,KPHX
963,EDDK,EKCH
964,KLAX,KTUS
965,KMDW,KDAL
966,KBFI,4WA9
967,KMIA,EGLL
968,KSEA,KMCI
969,KATL,KRDU
970,VABB,VOBL
971,KPHX,CO12
972,KLGB,KCRQ
973,KSAN,KOAK
974,KLAX,KEWR
975,KSDL,KVNY
976,KDFW,07KY
977,RJTT,RJOA
978,KIAH,KSAT
979,KDFW,KMCI
980,LFPG,RKSI
981,KOKV,KJYO
982,KPHX,KATL
983,VECC,VOBL
984,KDFW,KBNA
985,KBWI,KBNA
986,KLAX,EGLL
987,CYUL,CYYZ
988,WSSS,VABB
989,KSUS,44IS
990,KDAL,KPHX
991,KVNY,KSJC
992,KSBP,KONT
993,VHHH,RKSI
994,KMIA,KCVG
995,KVIS,KOAK
996,ULMM,UUEE
997,KPHX,KLAX
998,KRSW,KBWI
999,KLAX,KSJC
1000,KDEN,KCMH
1001,KMDW,KDCA
1002,KAPA,KSDL
1003,KDFW,KSAN
1004,KSNA,KSDL
1005,KFXE,KFMY
1006,LIMC,RKSI
1007,KMIA,KFLL
1008,KLAX,KPHX
1009,KDFW,KSTL
1010,KSEA,KPDX
1011,KABE,KN79
1012,VHHH,RPLL
1013,KJVY,KLOU
1014,KMIA,KJFK
1015,KATL,KIAD
1016,KSAN,KSMF
1017,KSEA,KFAT
1018,OG02,KHIO
1019,KJFK,LFPG
1020,KMIA,KATL
1021,KBOS,KJFK
1022,KVNY,KF70
1023,KLEB,KGHG
1024,KYKM,KSDL
1025,KDFW,KTUS
1026,35CO,K00V
1027,KEWR,EGLL
1028,KMDW,KMCI
1029,KTPA,KPHL
1030,KDFW,KBOS
1031,KRSW,KMDW
1032,KCOE,ID23
1033,KDFW,KLAS
1034,KBNA,KMDW
1035,KORD,LSZH
1036,KTEB,KOPF
1037,EDDP,EBBR
1038,KDFW,KSNA
1039,KATL,KCMH
1040,3NK5,KBUF
1041,KPHX,KSLC
1042,KSDM,KMYF
1043,KDAL,KLAX
1044,KGEG,KSEA
1045,KMDW,KATL
1046,KCLT,KPDK
1047,KDEN,KMDW
1048,KPWK,CYHM
1049,KMIA,KDCA
1050,KSEA,KDAL
1051,KPWT,KBLI
1052,KMSP,KLGA
1053,KONT,KLAS
1054,KRSW,KPHL
1055,KLAS,KBUR
1056,KCLT,KPHL
1057,KHOU,KLAS
1058,KAWO,KFHR
1059,CYOW,CYYZ
1060,EDDP,EHAM
1061,KDFW,KBKL
1062,RJBB,VHHH
1063,KSNA,KFFZ
1064,KDAL,KATL
1065,NZCH,NZTG
1066,KDFW,KSAF
1067,YWLM,YSSY
1068,KCLT,KSAN
1069,KJFK,EGLL
1070,96WA,KAWO
1071,KNUQ,KVNY
1072,YSBK,YOAS
1073,KTPA,KBWI
1074,RJTT,RJBB
1075,KATL,KPHL
1076,KMIA,KORD
1077,KPWK,CYHM
1078,KDFW,60CO
1079,KBWI,KSTL
1080,KSEA,KSJC
1081,KATL,KFLL
1082,KDFW,KMIA
1083,KFLL,KHFD
1084,CYUL,CNV9
1085,KPHX,KDFW
1086,KHOU,KSAT
1087,RJFF,RJTL
1088,KONT,KOAK
1089,KGOO,KMCC
1090,KATL,KORD
1091,KCLT,KORD
1092,KMIA,KLAX
1093,VHHH,WSSS
1094,DE15,KBWI
1095,YMMB,YOLA
1096,KTEB,KOPF
1097,KDFW,KBOI
1098,KATL,KSRQ
1099,VABB,VOMM
1100,KAWO,5WA2
1101,KCLT,KLAX
1102,KMIA,KBOS
1103,KMIA,KLGA
1104,KLGB,KOAK
1105,KBLI,KSEA
1106,KDFW,KSJC
1107,EGSS,EGPH
1108,KSEA,KPSP
1109,YMML,YPPH
1110,KDFW,KATL
1111,KATL,60CO
1112,KLAS,KSJC
1113,KDEN,KRDU
1114,KLAS,K61B
1115,KDFW,KSEA
1116,KFLL,KDCA
1117,KAPA,74CO
1118,KPHX,KSAN
1119,KCLT,KTYS
1120,KMIA,KCMH
1121,KSEA,KBUR
1122,KOAK,KBUR
1123,KATL,KDFW
1124,KBWI,KMTN
1125,KDFW,KSFO
1126,KNOW,KSEA
1127,KBWI,KMDW
1128,KSEA,KPDX
1129,KCMA,KLGB
1130,YSCB,YMML
1131,KATL,KSDF
1132,MROC,KUTA
1133,RCTP,WSSS
1134,KEWR,EDDF
1135,KIAH,KORD
1136,KSEA,KOMA
1137,KDFW,KPDX
1138,KVNY,KEMT
1139,KCNO,KHND
1140,KDMW,KGAI
1141,KJFK,KBOS
1142,KMIA,KRDU
1143,KRHV,KSNS
1144,KWBW,KMDT
1145,6PA3,KMDT
1146,KFTW,1TX4
1147,KBUR,KDAL
1148,KCLT,60CO
1149,KTPA,KBNA
1150,KDFW,KPHX
1151,KMIA,KEWR
1152,KVIS,KOAK
1153,KCLT,4VA1
1154,RCTP,RJFF
1155,KLAS,KSEA
1156,KSEA,PANC
1157,KIAH,KSAT
1158,KDFW,KABQ
1159,UAII,UAAA
1160,KDFW,KDCA
1161,EGSS,EGAA
1162,KBUR,KSMF
1163,PANC,KDFW
1164,KDFW,02XS
1165,OMDB,VOMM
1166,KPDX,KSFO
1167,KMIA,NC03
1168,KCLT,KCVG
1169,KATL,KORF
1170,KDFW,KFLL
1171,SBKP,SAEZ
1172,CYCD,CYVR
1173,NZCH,NZWN
1174,KTPA,KSTL
1175,CYOW,CYHM
1176,KABQ,KSAF
