Index,Source,Target
101,KDEN,KSFO
102,LPPT,KEWR
103,WSSS,LSZH
104,SBGR,LEMD
105,KBOS,KSFO
106,KSFO,RJTT
107,KLCK,PANC
108,WMKK,OMDB
109,LFPG,CYVR
110,EGLL,KJFK
111,OTHH,WSSS
112,EDDP,KCVG
113,KLAX,KPHL
114,KJFK,KLAX
115,KJFK,KLAX
116,PANC,VHHH
117,LFPG,RJTT
118,EGCC,OMDB
119,KORD,PANC
120,KLAX,EKCH
121,GOBD,OMDB
122,KORD,UUEE
123,SBGR,LFPG
124,CYYZ,VHHH
125,EDDK,KSDF
126,VIDP,VABB
127,KFTW,KX10
128,PANC,KCVG
129,PANC,RJBB
130,EDDF,OMDB
131,KORD,PANC
132,KSFO,KBOS
133,KSFO,KPHL
134,EDDK,KSDF
135,EDDF,SBGR
136,OTHH,VHHH
137,KSFO,KJFK
138,LFPG,WSSS
139,SBGR,LPPT
140,PANC,KORD
141,KJFK,KLAX
142,KEWR,KSFO
143,CYVR,YSSY
144,PANC,KSEA
145,WSSS,VOBL
146,ELLX,OTHH
147,KATL,PANC
148,KSEA,KBOS
149,KATL,KSLC
150,EGLL,OTHH
151,KLAX,KJFK
152,EDDF,VOBL
153,KSFO,KJFK
154,EGLL,VIDP
155,KLAX,KJFK
156,EGLL,VIDP
157,LEBL,OMDB
158,KPHL,KOAK
159,PANC,RJAA
160,KBOS,KLAX
161,EDDF,VIDP
162,EDDF,KORD
163,KLAS,KJFK
164,KLAX,KBOS
165,EDDL,OMDB
166,WSSS,OTHH
167,KTEB,KVNY
168,WMKK,OTHH
169,PANC,KORD
170,KSAN,KJFK
171,KLAX,KBOS
172,RJBB,KOAK
173,VIDP,KEWR
174,RCTP,EDDF
175,EHAM,WSSS
176,EBLG,VHHH
177,EGLL,WSSS
178,TBPB,CYYZ
179,EHAM,VHHH
180,KSFO,KFLL
181,EHAM,RCTP
182,KLAX,KFLL
183,EDDK,VHHH
184,LEMD,OMDB
185,PANC,KMSP
186,KLAX,KEWR
187,RCTP,PANC
188,EPWA,OMDB
189,LKPR,OTHH
190,KBOS,KPHX
191,TLPL,KATL
192,KDEN,KORD
193,EGLL,WSSS
194,PANC,RJAA
195,KLAX,KBOS
196,KIAH,KSFO
197,KSFO,KMIA
198,KFLL,KSFO
199,EGSS,KSDF
200,EGLL,OMDB
201,EHAM,KORD
202,KATL,SPJC
203,PANC,KMSP
204,KDEN,KBOS
205,PANC,KLAX
206,KLAS,KMIA
207,KONT,KRDU
208,KJFK,LLBG
209,KPHX,KEWR
210,KLAX,KJFK
211,EDDF,SBGR
212,KORD,OMDB
213,KLAX,RCTP
214,UUEE,UNEE
215,KDEN,KLAX
216,KSFO,KJFK
217,KSDF,KOAK
218,KLAX,KDCA
219,KMIA,KLAX
220,KDEN,KLAX
221,OMDW,VHHH
222,KSDF,KPDX
223,KLAX,KMIA
224,EGLL,VABB
225,KSAN,KJFK
226,UUWW,UNEE
227,KLGA,KDFW
228,KONT,KJFK
229,KSDF,KBUR
230,OTHH,LIMC
231,KIAD,KLAS
232,KDTW,KLAX
233,SPJC,KFLL
234,KATL,KSFO
235,EDDF,OMDB
236,KPDX,KEWR
237,KPHX,KPHL
238,VGTJ,OERK
239,SBBR,LPPT
240,KLAX,KATL
241,SKBO,LEMD
242,KLAX,KDCA
243,VOBL,LFPG
244,CYHM,CYYC
245,KLAX,KIAD
246,KLAX,KMIA
247,CYVR,CYUL
248,PANC,KORD
249,KDFW,PANC
250,KPHX,KJFK
251,KSDF,KSAN
252,KLAX,KMIA
253,CYVR,CYYZ
254,LLBG,EGGW
255,KDFW,KSEA
256,KSTL,KSEA
257,KLAS,KIAD
258,KPHX,KJFK
259,KLAX,KCMH
260,KJFK,EDDF
261,SKBO,EHAM
262,KMIA,UUEE
263,KCMH,KPHX
264,KSFO,NTAA
265,CYVR,EHAM
266,LFPG,OMDB
267,KSDF,KLAX
268,EGLL,LLBG
269,KORD,KSAN
270,KSFO,KIAD
271,EGLL,LLBG
272,KMIA,KLAX
273,KORD,KSFO
274,KPHL,KSMF
275,KSDF,KLAS
276,KMCI,KSEA
277,CYVR,CYOW
278,ELLX,OMDW
279,KPHX,KBWI
280,KSFO,KATL
281,KJFK,KLAX
282,KSEA,KCMH
283,YBBN,YPPH
284,KSFO,KORD
285,KSEA,02XS
286,LOWW,OMDB
287,KATL,KSAN
288,KLGA,KDAL
289,VABB,LSZH
290,OTHH,VGTJ
291,KSFO,KBOS
292,KLAS,KATL
293,KMIA,KORD
294,SPJC,KMIA
295,LLBG,KEWR
296,KAUS,KSEA
297,KLAS,KDCA
298,KDTW,EDDF
299,CYYJ,CYYZ
300,KPHX,KMIA
301,KMSP,KSFO
302,KPHX,KRDU
303,CYVR,CYYZ
304,KSFO,RJTT
305,KMIA,KORD
306,LTBA,UAAA
307,KSDF,KBFI
308,KPHX,KDCA
309,KATL,PANC
310,KOMA,KSEA
311,KORD,KSEA
312,KFLL,KMKE
313,KMSP,PANC
314,KORD,KLAX
315,KATL,LFPG
316,KORD,ELLX
317,RCTP,PANC
318,KCLT,KLAX
319,KORD,KLAX
320,YSSY,YPPH
321,LTAC,EDDK
322,KSFO,EGLL
323,VECC,OMDB
324,KDTW,KPHX
325,EDDK,KSDF
326,KBOS,KSEA
327,KSFO,KJFK
328,UAAA,EDDF
329,VHHH,YSSY
330,KSFO,EDDM
331,KBNA,KSJC
332,VIDP,EDDF
333,KSEA,EHAM
334,KMIA,LPPT
335,KORD,KSLC
336,KORD,KPDX
337,LEBL,LLBG
338,KDFW,EDDF
339,FAOR,EBBR
340,LSZH,LLBG
341,SBGR,LPPT
342,KMSP,KSEA
343,KSEA,KDCA
344,KSAN,KATL
345,KSFO,KBOS
346,SKBO,SBGR
347,KCMH,KLAS
348,CYYZ,EDDF
349,TJSJ,KEWR
350,KSDF,PANC
351,KORD,KLAS
352,KDFW,KPDX
353,KLAS,KLAX
354,KORD,KSFO
355,PANC,RJBB
356,KSEA,KATL
357,VGTJ,OMSJ
358,CYUL,CYYC
359,KMSP,KSJC
360,KDAL,KATL
361,VABB,EGLL
362,KORD,KSEA
363,KMIA,SPJC
364,CYYC,EHAM
365,EGLL,OBBI
366,KMSP,KSAN
367,KLAX,KPHL
368,YBBN,YMEN
369,KORD,PANC
370,UUDD,OMDB
371,KAUS,KJFK
372,GOBD,EBBR
373,CYYZ,CYVR
374,KLAX,EHAM
375,PANC,KCVG
376,KDTW,KLAS
377,KFLL,KJFK
378,KCMH,KDEN
379,KLAX,LLBG
380,KLAS,KMDW
381,EFHK,WSSS
382,CYYZ,KDFW
383,PANC,KLAX
384,KEWR,KLAS
385,KDTW,KPHX
386,SBGR,LPPT
387,KORD,KLAX
388,KLAS,KBNA
389,KPDX,KORD
390,KBOS,KSAN
391,KATL,KLAX
392,KJFK,LLBG
393,LLBG,KJFK
394,LKPR,LLBG
395,KGPI,KORD
396,KLAX,KDFW
397,KMIA,KSFO
398,KDAL,KPDX
399,KCMH,KPHX
400,KSFO,KORD
401,KJFK,KLAX
402,NZAA,YSSY
403,KMSP,KPHL
404,YBBN,VHHH
405,KORD,KPHX
406,KWRI,ETAR
407,KATL,EHAM
408,KATL,KPHX
409,KPHX,KORD
410,KIAH,KLAS
411,KPHL,02XS
412,KDEN,KBOS
413,KLAS,KEWR
414,KIAD,KDEN
415,LSZH,SBGR
416,VHHH,YMML
417,CYOW,CYYC
418,KSAN,KBOS
419,KSFO,EDDF
420,KMKE,KLAS
421,KRDU,KLAX
422,SBGR,LSZH
423,KBOS,LFPG
424,KSFO,KJFK
425,KFLL,KDFW
426,LTFJ,EDDV
427,KSAN,KEWR
428,YMML,YPPH
429,KSJC,KBNA
430,KDFW,PANC
431,KMIA,KJFK
432,KSNA,KDFW
433,KRDU,KLAS
434,KSAN,KMSP
435,LFPG,OTHH
436,SBKP,KMIA
437,KMCI,KLAX
438,KDFW,PANC
439,KMSP,KLAS
440,KFLL,KORD
441,KBOS,KSFO
442,KAUS,KSFO
443,EGLL,VHHH
444,KDFW,EGLL
445,KSFO,KATL
446,KFLL,KDTW
447,CYUL,LSZH
448,KMIA,SBKP
449,KPHX,KBOS
450,KSDF,KPHX
451,KDEN,KPHL
452,KIAD,OERK
453,KCLT,KSFO
454,EKCH,OMDB
455,KJFK,EBLG
456,KLAS,KDFW
457,KMDW,KSMF
458,KIND,KLAX
459,KMIA,KBKL
460,VIDP,EDDF
461,KAPA,KSJC
462,KDFW,KSEA
463,KORD,KSFO
464,KSAN,KBOS
465,KSEA,KDFW
466,SKBO,KJFK
467,KJFK,LFPG
468,KSFO,KEWR
469,KRDU,KSEA
470,KLAX,KJFK
471,YPAD,YPPH
472,KIAD,EHAM
473,KLAS,KORD
474,KAUS,KBWI
475,EPWA,LLBG
476,KORD,KBOI
477,KSEA,KORD
478,KAUS,KEWR
479,KMIA,KLAS
480,KDEN,KSEA
481,KGPI,KLAX
482,KMDW,KSFO
483,KLAX,KDTW
484,KAUS,KSEA
485,KORD,EHAM
486,SBGR,EDDF
487,TJSJ,KEWR
488,VABB,LFPG
489,KMIA,KDEN
490,KSAN,KDFW
491,CYVR,NTAA
492,KBOS,EIDW
493,KSAT,KBWI
494,KSDF,KSYR
495,CYYZ,CYVR
496,KCLT,KSAN
497,KATL,SKBO
498,UUEE,VIDP
499,YPPH,YMML
500,CYVR,KLAX
501,KIAH,KPHX
502,KLAS,KMSP
503,KMIA,SKBO
504,88PA,KPHX
505,KLGA,KBNA
506,KBOS,KSAN
507,VIDP,KSFO
508,KVGT,KSAT
509,KSEA,EDDF
510,KJFK,EIDW
511,EDDM,BIKF
512,KATL,KDEN
513,KLAS,KFLL
514,KFLL,KPHL
515,LTFJ,OMSJ
516,KORD,EDDF
517,KTYS,KDEN
518,KBUR,KDFW
519,LFPG,RJBB
520,KDCA,KPHX
521,KLAS,KORD
522,KATW,KATL
523,KDEN,KCMH
524,KLAX,KEWR
525,LEAL,EGGP
526,LLBG,KEWR
527,LFPG,SBGL
528,KLAS,KCLT
529,KATL,KSLC
530,KDFW,KSNA
531,KPSP,KDFW
532,KDFW,KBOS
533,PANC,KLAX
534,KFLL,KEWR
535,KDCA,KHOU
536,KLAX,RJTT
537,KATL,KPDX
538,KEWR,KFLL
539,UKBB,OMDB
540,KSEA,KJFK
541,KVNY,KOPF
542,PANC,KSEA
543,KDCA,KLAX
544,KIAD,KLAX
545,KLAX,KORD
546,KBWI,KMSP
547,KORD,EIDW
548,KAUS,KORD
549,PANC,KSEA
550,KBOI,KORD
551,KLAX,KATL
552,CYUL,CYVR
553,KIAD,EKCH
554,KCLT,KMSP
555,LLBG,KJFK
556,KJFK,LIRF
557,KDFW,KDCA
558,KCRQ,KIWA
559,EHAM,UUEE
560,KATL,KPHX
561,KFLL,KCVG
562,KLAS,KSAT
563,KMIA,KPHL
564,KMSP,KPHX
565,KRDU,KPHX
566,KMDW,KSAT
567,KATL,KDEN
568,KONT,KDFW
569,KIND,KDEN
570,KPDX,KSAN
571,GOBD,LEMD
572,EGGW,KJFK
573,KLAS,KOMA
574,KDCA,KSFO
575,KLAX,KJFK
576,KATL,KSEA
577,KDEN,KSFO
578,KMSP,KPDX
579,KDFW,LEMD
580,KFLL,71MI
581,WBSB,YMML
582,KSTL,KPHX
583,KLGA,KDFW
584,LLBG,KJFK
585,KORD,LOWW
586,KLAX,KOMA
587,KDAL,KLAX
588,YSSY,WSSS
589,KJFK,ELLX
590,KTYS,KDEN
591,KSRQ,KORD
592,KPHX,KPDX
593,KDFW,KSBP
594,KDEN,KMKE
595,KFLL,KBWI
596,KSAT,KORD
597,KDFW,KLAX
598,CYWG,CYYZ
599,VOBL,EDDF
600,KDEN,KSFO
601,KAUS,KLAS
602,LEMD,SBGR
603,LFPG,SBGR
604,KMSP,KATL
605,KIAH,KLAS
606,KBOS,KORD
607,KRDU,KDEN
608,KLGA,KFLL
609,KDTW,KLAS
610,PANC,KSEA
611,KBOI,KSAN
612,KMIA,SKBO
613,KLAS,02XS
614,LPFR,EGKR
615,CYYZ,LPPT
616,KJFK,KMCO
617,KDFW,KSAN
618,KEWR,KATL
619,KSMF,KDFW
620,KSEA,KSAN
621,KLAX,KJFK
622,KBED,KIAD
623,KMIA,KDFW
624,KDTW,KSEA
625,KSNA,KBFI
626,KBOS,EDDF
627,KDFW,KMIA
628,KDFW,KORD
629,KCLT,KDAL
630,KDEN,KPDX
631,KPHX,KMSP
632,9NC9,KORD
633,KABQ,KORD
634,KLAX,KJFK
635,KJFK,LIMC
636,CYVR,CYYC
637,KDCA,02XS
638,KATL,KLAX
639,VIDP,EGLL
640,KMIA,LEMD
641,KBOS,KMSP
642,KDFW,KLAS
643,KPHX,KMDW
644,KBWI,KFLL
645,KLAX,KPHL
646,KIAD,02XS
647,KSEA,KPHX
648,KATL,CYYC
649,VIDP,OTHH
650,KLAS,KDTW
651,KONT,KSEA
652,VHHH,OMDB
653,KEWR,KMIA
654,KSEA,KDTW
655,KMSP,KPHX
656,KLAS,KHOU
657,KMCI,KPHX
658,KDCA,KSEA
659,KBOS,KMIA
660,KSEA,KLAX
661,CYXE,CYYZ
662,KDEN,KATL
663,KMOD,KSQL
664,KLAX,KMCO
665,OPMT,OMDB
666,KCLT,KSEA
667,KDCA,KSFO
668,KBOS,KSEA
669,KORD,EPWA
670,KAUS,KMIA
671,KMIA,KJFK
672,KLAX,KMDW
673,KORD,KSNA
674,KLAX,KEWR
675,KDEN,KJFK
676,KIAH,KSAN
677,KPHX,KORD
678,KDFW,KSFO
679,KABQ,KPHX
680,KORD,KDFW
681,EKCH,LIMC
682,VIDP,EHAM
683,KEWR,KMSP
684,KDEN,KIAD
685,KMSP,KPHL
686,LEMD,SBGR
687,KIND,KBOS
688,KDEN,KMCO
689,WSSS,RJAA
690,KIAD,KSAN
691,KLAS,KPDX
692,KMIA,SPJC
693,KDFW,KSEA
694,KMDW,KLAS
695,SBBR,SSJC
696,VIDP,KSFO
697,KPNS,KPHL
698,KDEN,KMDW
699,KORD,KSAN
700,KATL,EHAM
701,OTHH,EGSS
702,KBOS,KMDW
703,KEWR,KATL
704,KPDX,KMSP
705,KAPA,KSNA
706,KBWI,KMIA
707,KTYS,KDFW
708,KLAX,KSEA
709,KMSP,EHAM
710,KDFW,KBOS
711,KSTL,KPHL
712,KIND,KBOS
713,SBBR,SBVT
714,KLAX,SBGR
715,KSTL,KDEN
716,KPHL,KDEN
717,KBWI,KSEA
718,KPHL,KMIA
719,YBBN,YMML
720,KORD,KMCO
721,KSTL,KLAX
722,KIAH,KSFO
723,KMSP,PANC
724,UUDD,ULMM
725,TXKF,KJFK
726,KSNA,KPDX
727,KATL,KEWR
728,KAUS,KBNA
729,KSTL,02XS
730,EHAM,SBKP
731,KBNA,KDEN
732,KPHL,KMDW
733,KEWR,LLBG
734,KDFW,LFPG
735,KIAH,KLAX
736,KMIA,LEBL
737,KMDW,KPHL
738,KORD,02XS
739,CYUL,KLAX
740,KSAT,KDEN
741,KORD,KBOS
742,KCLT,KBOS
743,KBOS,KMIA
744,KDEN,EDDM
745,PANC,KSDF
746,KCLT,KORD
747,RPLL,RJAA
748,KAUS,KDTW
749,LPPT,SBGL
750,SBGR,EHAM
751,KBWI,KHOU
752,KPHX,KSEA
753,KCMH,KMIA
754,YSSY,YPAD
755,KDEN,KLAX
756,KSTL,KLAS
757,KBNA,KOAK
758,KMDW,KMCO
759,KSRQ,KLCK
760,KAPA,KBNA
761,KDEN,KORD
762,CYUL,KSFO
763,KAUS,KMSP
764,KDAL,KMKE
765,KIAD,KDFW
766,KATL,KSEA
767,KSAN,KMDW
768,KIAH,KPHX
769,KSEA,PANC
770,KRDU,KORD
771,KEWR,KFLL
772,KMIA,KBWI
773,KDFW,KPHL
774,KLAX,KDFW
775,KORD,KSAN
776,KMDT,KORD
777,KLAX,KSEA
778,KDFW,KFAT
779,KHOU,KPVD
780,KSFO,EDDF
781,KATL,KMCI
782,KRVS,KGKY
783,TJSJ,KATL
784,KMCI,KPHL
785,KDTW,KSAN
786,KSEA,KSNA
787,KCOE,KSNA
788,CYUL,KORD
789,KAUS,KORD
790,KCLT,KDFW
791,KBOS,KSJC
792,KEWR,KLAX
793,KATL,02XS
794,KIAD,KPHX
795,KVPS,KDCA
796,KLAX,EDDF
797,KMKE,KMCO
798,KDFW,KJFK
799,KPHL,KDFW
800,KSFO,KDFW
801,KDEN,KLAS
802,KMDW,KMCO
803,KIAH,KSFO
804,KDEN,KLAX
805,KIAD,LOWW
806,KLAS,KSEA
807,KORD,KPHL
808,KMCI,KBWI
809,KEWR,LPPT
810,KATL,KLAX
811,VHHH,OMDB
812,CYYZ,CYYC
813,KBOI,KSJC
814,KAUS,KOAK
815,KATL,LFPG
816,KJFK,LOWW
817,KBWI,KORD
818,KLAX,PANC
819,KABQ,KPHX
820,KSTL,KSAN
821,OTHH,YPAD
822,ZGSZ,PANC
823,KDEN,KORD
824,KMDW,KLAX
825,KORD,EGLL
826,KATL,KMSP
827,KDFW,KEWR
828,CYYC,CYYZ
829,KMIA,KATL
830,LPPT,SBGR
831,KIAD,KLAS
832,KSEA,KSAN
833,CYYZ,LEMD
834,KLAX,KPDX
835,KDEN,KSAN
836,KPAE,KLAS
837,KATL,KMIA
838,KSAT,KLAX
839,KIAD,KSEA
840,LTFJ,OTHH
841,KSEA,KPHX
842,KLAX,LFPG
843,KCLT,KFLL
844,KMIA,KDAL
845,KSDF,KONT
846,KDEN,KLAS
847,KBOS,KLAX
848,KONT,KDEN
849,CYWG,CYVR
850,KSEA,KSJC
851,KDEN,KSEA
852,KSTL,KDEN
853,KPHX,KDTW
854,WSSS,RPLL
855,KORD,KPHX
856,KMIA,MGGT
857,KBNA,KBOS
858,KIND,KDEN
859,KDEN,KATL
860,KTYS,KTEB
861,KSAN,KSEA
862,KDEN,KSEA
863,KDAL,KPDX
864,VHHH,OMDW
865,ZGSZ,PANC
866,RJTT,RJOO
867,KDFW,KDEN
868,KJFK,KMCO
869,KPNS,KMIA
870,KMCI,KATL
871,OTHH,VABB
872,KIAH,KLAX
873,KIAD,KLAX
874,KCLT,KSEA
875,VOMM,OMDB
876,KBOS,KMIA
877,KSJC,KDAL
878,CYYC,CYYZ
879,VIDP,VOBL
880,KDEN,KPDX
881,KATL,KDFW
882,KORD,KMIA
883,KDFW,KSLC
884,KABQ,KSFO
885,KSEA,KPHX
886,KLAX,KBOS
887,KAUS,KDEN
888,ZGSZ,ZUCK
889,CYVR,CYYZ
890,KDTW,KMCO
891,TJSJ,KJFK
892,KDTW,KMSP
893,KSTL,KMIA
894,KSDF,KDAL
895,KBNA,KBOS
896,KPHL,KDFW
897,CYUL,KMCO
898,KBWI,KLAX
899,KBOS,KLAX
900,KDCA,KDAL
901,SBVT,SBKP
902,KFLL,KBOS
903,YBBN,YPAD
904,KPDX,KLAS
905,KATL,KBOS
906,KORD,LEMD
907,OTHH,VGTJ
908,KSEA,KJFK
909,OTHH,VIDP
910,KMSP,KBWI
911,KDFW,KHSV
912,KLAX,02XS
913,KIAH,KLAX
914,KPHL,KATL
915,KAUS,KRDU
916,KATL,KDEN
917,VOMM,OTHH
918,OTHH,LIMC
919,OMDB,VOMM
920,KDTW,LFPG
921,KBNA,KDFW
922,KFLL,KBNA
923,KSEA,KBOS
924,KAPA,KDVT
925,OTHH,EGLL
926,KDEN,KDCA
927,KSTL,KPHX
928,KIAD,KSEA
929,KCLT,KDFW
930,KIAD,KMIA
931,KPDX,KSFO
932,YMML,YBMC
933,KDCA,KHSV
934,KLGA,KFLL
935,KDCA,KMCO
936,UUWW,UUYY
937,KORD,EGLL
938,KOKC,KATL
939,CYYC,CYYZ
940,KSFO,KATL
941,KBOS,KLAX
942,KDAL,KSEA
943,KIAD,KSMF
944,KBWI,KFLL
945,KPDX,KSJC
946,OTHH,LOWW
947,KHND,KSNA
948,KSFO,LFPG
949,KSEA,CL36
950,KDAY,KDFW
951,KHHR,KPHX
952,SBCO,SBGR
953,KBMI,KDFW
954,KGPI,KLAX
955,KCLT,KSFO
956,KIAD,EDDM
957,KLAS,KSEA
958,KLAX,KHOU
959,PANC,KLAX
960,KSEA,KORD
961,KDTW,EHAM
962,KORD,KDEN
963,GMMN,UUDD
964,KDEN,KSDF
965,KDFW,KONT
966,RJTT,RJFF
967,KSEA,KOAK
968,KJFK,KPHX
969,KATL,KDCA
970,KSRQ,KATL
971,CYYZ,KLAX
972,KLGA,KMSP
973,KJFK,KLAX
974,KDEN,KSTL
975,KBOS,KSEA
976,KMKE,KBWI
977,KPVD,KMDW
978,KCVG,KDEN
979,KDTW,KLAX
980,KIND,KATL
981,PANC,KLAX
982,RPLL,VHHH
983,YBCG,YMML
984,KPHL,KMIA
985,KBOS,KSFO
986,KLAX,KMSP
987,KSDF,KMDW
988,KDCA,KHPN
989,KRDU,KORD
990,VIDP,OMDB
991,KSAN,KSTS
992,KBNA,KPHL
993,KMIA,EGLL
994,CYYZ,CYVR
995,RJBB,RJAA
996,NZCH,NZOI
997,KAUS,KATL
998,KORD,KATL
999,YBBN,YSTW
1000,KDFW,KBUF
1001,KPHL,KCLT
1002,KDTW,KSEA
1003,KORD,KSLC
1004,KSEA,BIKF
1005,KBOS,KBKL
1006,KTUL,KORD
1007,KSNA,KMSP
1008,KDCA,KLAX
1009,RJTT,RJFF
1010,KPHL,KORD
1011,KCLT,KPHL
1012,KMSP,KMCO
1013,KBNA,KSNA
1014,KORD,KBWI
1015,KATL,KPHL
1016,KCLT,KSAT
1017,KMDW,KSAN
1018,KPHX,KSTL
1019,OMDB,YMML
1020,KOSU,KPWK
1021,KOMA,KDFW
1022,KRDU,KDEN
1023,KBOS,KRDU
1024,KDEN,KOAK
1025,KIAD,LSZH
1026,KDFW,KMCI
1027,KMIA,KDCA
1028,OTHH,LFPG
1029,KAUS,KATL
1030,KBWI,KATL
1031,KCLT,KDTW
1032,KMCI,KDEN
1033,KFLL,KATL
1034,LIMC,KJFK
1035,KSEA,KBOS
1036,KABQ,KDFW
1037,OTHH,SBGR
1038,KDEN,KMDW
1039,KSDF,KPHL
1040,8CA5,KHMT
1041,OMDB,EHAM
1042,KSEA,KLAX
1043,YSCB,YBBN
1044,SBCO,SBSP
1045,KJFK,LIRF
1046,KDFW,KVPS
1047,VIDP,EGLL
1048,KDEN,KDAL
1049,KPVD,KIAD
1050,KDCA,KDEN
1051,KORD,KIAD
1052,OMDB,VHHH
1053,CYYZ,KSFO
1054,KIAD,KMCI
1055,KBOS,KMCO
1056,BIKF,EIDW
1057,KPHX,KSFO
1058,SBBR,SSJC
1059,KAUS,KPDX
1060,KTUL,KDEN
1061,KSLC,KLAX
1062,NZNV,NZCH
1063,LIMC,EDDP
1064,KSMF,KSAN
1065,KSDF,KPNS
1066,KSYR,KDTW
1067,KMCI,KORD
1068,KIAD,EDDF
1069,KDCA,KMSP
1070,CYYZ,KORD
1071,KPVD,KPHL
1072,KATL,KSMF
1073,KBOS,KMCO
1074,KDEN,KBOS
1075,KORD,KLAX
1076,YMAY,YMEN
1077,KORD,KSEA
1078,OTHH,LEBL
1079,KPDX,KSAN
1080,KBOI,KSFO
1081,KLGA,KMIA
1082,EGNX,EDDP
1083,ZUCK,ZGSZ
1084,KSEA,KDFW
1085,KIND,KSEA
1086,KSMF,KPHX
1087,KPHX,KSBA
1088,KBOS,KORD
1089,KDAL,KSFO
1090,KPHL,KLAX
1091,KLAX,KATL
1092,KOKC,KORD
1093,KMIA,KDEN
1094,KATL,EDDF
1095,KABQ,KLAS
1096,KDEN,KDFW
1097,KBNA,KORD
1098,KSFO,KPHX
1099,KMIA,KPHL
1100,KSEA,KLAS
1101,KADS,KF69
1102,OTHH,FACT
1103,KFLL,KPHL
1104,YSSY,YPAD
1105,KOAK,KSNA
1106,KBOI,KLAX
1107,KRDU,KDTW
1108,KPHX,KATL
1109,KCLT,EGLL
1110,KSDF,02XS
1111,KMIA,SPJC
1112,KMOD,KMHR
1113,KORD,KABE
1114,KLAS,KBLI
1115,KONT,KSDF
1116,KPHX,KBFI
1117,CYVR,CYOW
1118,KSEA,KAFW
1119,KSMF,KLAS
1120,KBOS,KBKL
1121,KIAD,KATL
1122,SBVT,SBGR
1123,KIAD,EBBR
1124,OTHH,LTFJ
1125,KFLL,KPHL
1126,KLAX,KABQ
1127,KJFK,KORD
1128,KAUS,KEWR
1129,KATL,KPDX
1130,KIAD,KALB
1131,KPHL,KHPN
1132,KCLT,KSTL
1133,KDTW,KLAX
1134,KIAD,KFLL
1135,KDCA,KSTL
1136,KBNA,KSEA
1137,KIAD,4NY0
1138,KPAE,KPDX
1139,KRDG,KLUK
1140,KBOI,KLAS
1141,KPHX,KSAT
1142,KIAD,KROC
1143,KIAD,KTYS
1144,KLAS,KATL
1145,KDEN,EDDF
1146,YSSY,YMML
1147,KCLT,KMDT
1148,KSEA,KONT
1149,KATL,KMKE
1150,LIMC,EDDK
1151,NZTG,NZCH
1152,KPHL,KFLL
1153,KMCI,KMCO
1154,KBOS,KSLC
1155,KLAX,KSEA
1156,CYYZ,KBOS
1157,KSNA,KSFO
1158,KMIA,MGGT
1159,YMML,YPAD
1160,YPPH,YPAD
1161,KIAD,KMSP
1162,KHSV,KDFW
1163,KSEA,KRDU
1164,KORD,KBUF
1165,88PA,KSEA
1166,KIAD,KDEN
1167,LTAC,UKBB
1168,KCLT,KCMH
1169,KDFW,KONT
