Index,Source,Target
138,KMIA,KATL
139,RJOA,RJTT
140,KONT,KSFO
141,KSAT,KDFW
142,KLAS,KMKE
143,KSMF,KLAX
144,KJFK,KBOS
145,KMDW,KPHX
146,EGSS,EGPH
147,CYUL,CNV9
148,RJFF,RJTT
149,KMRT,KOSU
150,YSSY,KLAX
151,KLGA,KDCA
152,KPHX,KBUR
153,KTEB,KCMH
154,KBLI,KSEA
155,KBUF,KIAD
156,KEWR,KRDU
157,SBGL,SBGR
158,SBBR,SBSP
159,KRDU,KIAD
160,KDFW,KMCI
161,CYYJ,CYYC
162,VECC,VOMM
163,KPHL,KSAN
164,KATL,KDTW
165,4NY0,KBUF
166,UUEE,EDDP
167,KOKV,KJYO
168,KIAH,KSAT
169,05TE,40XS
170,KJFK,KBNA
171,KLAX,RCTP
172,KAUS,02XS
173,KTPA,KDEN
174,KPOC,KFUL
175,KTUS,KLAX
176,KDEN,KRDU
177,KMDW,KMSN
178,KSMF,KSLC
179,KBWI,KSRQ
180,KRSW,KDFW
181,KPHX,KOAK
182,KSNA,KSJC
183,KDFW,KSTL
184,KCRQ,KF70
185,KATL,SBGR
186,KDFW,KTYS
187,YPPH,YMML
188,KLAS,KSAN
189,KMIA,KBOS
190,KDEN,KLGA
191,KTPA,KJFK
192,CYYJ,CYVR
193,KGVT,KADS
194,KEWR,LFPG
195,KFLL,KBOS
196,KJFK,LEMD
197,9CL2,KRHV
198,KDCA,7PS7
199,KMSN,KDFW
200,NZRO,NZCH
201,KLGA,KCLT
202,KBOS,KPVC
203,KAFW,KABE
204,KTEB,KMDW
205,KBWI,KMKE
206,KLAX,KMCI
207,KHOU,KSJC
208,KMCI,KDEN
209,KIAH,KDFW
210,KBNA,KLAS
211,PANC,RCTP
212,KBOS,KMCO
213,KDFW,KDTW
214,KTPA,KMKE
215,VTBS,RJAK
216,CYUL,CYYZ
217,KDEN,KDAL
218,KJFK,KSFO
219,EBBR,EDDP
220,KMSP,KSNA
221,KAUS,KSFO
222,KPHX,02XS
223,KORD,KCMH
224,KEWR,KMCO
225,KDCA,KCLT
226,KSTL,KFLL
227,KSFO,KSTL
228,KRSW,KLGA
229,KLAS,KPDX
230,KSLC,KSAN
231,KCVG,KORD
232,KMDW,KSDF
233,KLGB,KSLC
234,KLGA,KBNA
235,KRDU,KDCA
236,KDFW,KPHX
237,KJFK,KMCO
238,KDEN,KORF
239,KTPA,KDAL
240,KIAH,KLAS
241,KMSP,KSAN
242,KTEB,KBED
243,KSEA,KGEG
244,KORF,KIAD
245,KLAX,OTHH
246,KLAX,KPDX
247,KDCA,KRDU
248,KATL,KDCA
249,KONT,KPHX
250,6PA3,KMDT
251,KNYL,KPHX
252,KRHV,KE45
253,SBBR,SBKP
254,KTYS,KATL
255,CYVR,CML2
256,KPHX,KCMH
257,KDFW,KABQ
258,KJFK,KCLT
259,KLGA,KBNA
260,OMDB,VHHH
261,KFLL,KLGA
262,KORD,KATL
263,KORD,KBOS
264,KRNM,KSEE
265,KSBA,KVNY
266,KBNA,KM33
267,KOAK,KBUR
268,KBWI,KBNA
269,KSAN,KDFW
270,KDEN,KSTL
271,KLAX,KBWI
272,KRMN,1VA9
273,KSTL,KATL
274,KLAS,KSNA
275,WSSS,VABB
276,RCTP,YMML
277,SBSP,SBCO
278,KSEA,KOAK
279,KPHX,KNYL
280,CYUL,CNV9
281,KPSP,KSLC
282,KLAX,KFAT
283,KDCA,KBNA
284,KSTL,MU65
285,KDFW,CYYC
286,KPHL,KDEN
287,KMIA,02XS
288,KDCA,KTYS
289,KORD,23MN
290,KDFW,KMCO
291,KVIS,KOAK
292,KGXY,KBDU
293,KDEN,KBWI
294,KLGA,KFLL
295,KJFK,KTPA
296,KLGB,KEMT
297,KMIA,KLGA
298,KRDU,KJFK
299,KBOS,KEWR
300,CYVR,CYUL
301,KSAT,KSDF
302,KSTL,KDTW
303,KORD,KPHL
304,KATL,KVPS
305,RJTT,RJOS
306,KEWR,KPHX
307,KATL,KPVD
308,KSEG,KLNS
309,CYUL,KEWR
310,KDEN,KSDF
311,KMDW,KTEB
312,KSFO,OMDB
313,KPAE,WA09
314,KAUS,KMDW
315,KPNE,KHPN
316,KLAX,KDFW
317,KBNA,KMKE
318,KDFW,KLAS
319,KPHX,KDFW
320,VHHH,UUEE
321,KBWI,KMCI
322,KRAL,KSNA
323,KORD,EPWA
324,KDEN,KDTW
325,KGPM,KTKI
326,KMIA,KDFW
327,KBED,KLEB
328,KEMT,KSMO
329,KLAS,KFLL
330,CYVR,CYYC
331,CYVR,CML2
332,KJFK,KLAX
333,KSEA,KPHX
334,KLAX,KORD
335,KTEB,KHPN
336,VABB,OTHH
337,KCLT,KSRQ
338,NZNV,NZCH
339,KI69,KTZR
340,KATL,KSAN
341,KMDW,KBWI
342,KBUR,KSNA
343,KBOI,KLAS
344,KDFW,KSBA
345,KBOS,KORD
346,KLAS,KMSP
347,KEWR,KLAX
348,KLAX,KSLC
349,VHHH,WSSS
350,KDEN,KSLC
351,RJTT,RJOO
352,KJFK,KFLL
353,KBWI,KSAT
354,SBKP,KMIA
355,KORD,KCWA
356,KDEN,KABQ
357,KCLT,KTSO
358,KHHR,KSJC
359,KTPA,KORD
360,RJFF,RJTT
361,KDFW,KORD
362,KLAS,KSEA
363,KSKA,KSEA
364,KBNA,KLGA
365,SBBR,SBCO
366,KIAH,KLAX
367,KLGB,KSEE
368,KATL,KOMA
369,KTUL,KDEN
370,KDFW,KATL
371,KJFK,EHAM
372,KPHX,KSTL
373,CYVR,CYYJ
374,KIAD,KCLT
375,EDDK,EGNX
376,LEMD,LEPA
377,KCLT,KEWR
378,KMDW,KCMH
379,KSEA,KSJC
380,KFAT,KSLC
381,KMIA,KBOS
382,KCWA,KMKE
383,YBBN,YPAD
384,LIMC,LEBL
385,KFLL,KSTL
386,WSSS,YMML
387,KDCA,KBOS
388,KDEN,KATW
389,KIAH,KSLC
390,KBNA,KEWR
391,YSBK,YSCB
392,KMDW,KMCI
393,KHMT,KMYF
394,KIAH,KOKC
395,KMKE,KDFW
396,KSTL,KBNA
397,KHPN,KMDW
398,KBOS,KMCO
399,KDFW,KSNA
400,KLAS,60CO
401,KCMH,KIAD
402,VHHH,RCTP
403,KTPA,KLGA
404,YBBN,YMHB
405,KRDU,KATL
406,KORD,KDFW
407,KSAN,KDFW
408,KATL,KLAS
409,KEWR,KBNA
410,RJFF,RJTT
411,KLGA,KAGC
412,OMDW,VHHH
413,KSAT,KPHX
414,KLAX,KDAL
415,SBRJ,SBBR
416,KSNA,KLAS
417,OTHH,UUDD
418,KSTL,KRSW
419,WSSS,RJAA
420,KIAH,KLAS
421,YSDU,YSSY
422,KLAS,KCOS
423,KATL,KEWR
424,KHOU,KDEN
425,KORD,KATL
426,KFLL,KBOS
427,KDFW,KATL
428,KDCA,KIAD
429,VGTJ,OBBI
430,KBLI,KSEA
431,RJTT,RJFF
432,KSEA,KSFO
433,KDEN,02XS
434,CYYZ,KEWR
435,KORD,KEWR
436,KJFK,KLAX
437,KLAS,KLGB
438,KDEN,KMSN
439,KCLT,KORF
440,KORD,KSAT
441,EDDP,LFPG
442,OG02,KHIO
443,CYVR,CYYZ
444,KONT,KSLC
445,KATL,KABQ
446,KLGA,KORD
447,KPOC,KFUL
448,KFLL,KATL
449,NZTG,NZAA
450,KMIA,KBOS
451,KDTW,KSAN
452,KSMF,KSNA
453,KCMH,KDEN
454,KGSO,KIAD
455,KORD,KSFO
456,KRDG,KLNS
457,KDFW,KTUL
458,KCGZ,KDVT
459,KEWR,KCMH
460,SBSP,SBBR
461,KJFK,KORD
462,KPAO,CL77
463,KDEN,KHSV
464,KSJC,KSEA
465,KTEB,CYYZ
466,KTPA,KORD
467,KCLT,KLAX
468,KATL,KLAX
469,KBOS,KFLL
470,CYOW,CYHM
471,KPDX,KLAX
472,KIAD,KPTK
473,KORD,KATW
474,KLAX,KSEA
475,KGRI,KOMA
476,CYXE,CYVR
477,KMDW,KTEB
478,KDFW,KPNS
479,KPVD,KIAD
480,WSSS,RCTP
481,KBNA,KSNA
482,NZCH,NZPM
483,KDEN,KTUL
484,KHWD,KLVK
485,EDDK,LTFJ
486,KLGA,KBNA
487,KPSP,KTOA
488,LEZG,UUEE
489,VHHH,VHSK
490,KMIA,KORD
491,KDAL,KSAT
492,NZAA,YBCG
493,KCMH,KORD
494,KORD,KSTL
495,KDFW,KJFK
496,KJFK,KMCO
497,KOAK,KPHX
498,KLAS,KSFO
499,KPHX,KBNA
500,VABB,VOMM
501,KEWR,EGLL
502,KMDW,KBNA
503,SBRJ,SBSP
504,KBOS,7PS7
505,KPHX,KONT
506,KSJC,KDAL
507,KJFK,LIRF
508,KMIA,EGLL
509,KMSP,KOMA
510,KMCI,KDAL
511,KOKC,KDEN
512,KLAX,KOAK
513,KPHX,KTUS
514,EKCH,EDDP
515,KSLC,KSAN
516,EIDW,OTHH
517,KBUR,KLAS
518,KDCA,KATL
519,EGNX,EDDK
520,KEWR,KIAD
521,KDFW,KBUR
522,KOMA,KLAS
523,KCLT,KORD
524,CYWG,KMSP
525,EDDK,EKCH
526,ZGSZ,WSSS
527,KPDX,KSDF
528,KDEN,KOKC
529,KBNA,KDTW
530,KSAT,KSLC
531,RCTP,VHHH
532,KBOS,8KY6
533,KORD,KSLC
534,KORD,KSAN
535,KCMH,KCLT
536,KMIA,KATL
537,KAUS,KDAL
538,KCLT,KMDT
539,KATL,KDFW
540,KATL,KGRB
541,KJFK,KBUR
542,KLAS,KDAL
543,KDEN,KMKE
544,KIAH,KMSP
545,VHHH,EBLG
546,KORD,09MO
547,EGNX,EGPH
548,KAUS,KSAN
549,KCLT,KPNS
550,KDEN,KFLL
551,KPHX,KBUR
552,KCVG,CYHM
553,YSTW,YBBN
554,KORF,KCLT
555,KSBP,KMYF
556,KRHV,KCCR
557,KSEA,KPHX
558,KBNA,KFLL
559,KDEN,KSLC
560,KORD,KBWI
561,KPDX,KOAK
562,RJOO,RJTT
563,KPNS,KDFW
564,KSJC,KTRK
565,KIAH,KSAT
566,68ID,KCOE
567,5MD8,KDCA
568,RCTP,VHHH
569,RJBB,RJFF
570,KVNY,KCMA
571,KMIA,KATL
572,KDEN,KMIA
573,KECP,KATL
574,KATL,KBOS
575,PANC,KSEA
576,KABQ,KLAS
577,KAUS,KHHR
578,KFTY,KDAL
579,SPJC,LEMD
580,KDFW,KLAS
581,EDDK,LTFJ
582,KRVS,2OK4
583,VIDP,VOMM
584,KORD,KATL
585,KCLT,KPVD
586,OTHH,LTFJ
587,KSTL,KBOS
588,KSJC,KSLC
589,CYPK,CZBB
590,KCLT,KTYS
591,38NE,KOMA
592,YSTW,YSSY
593,KDFW,KRDU
594,KEWR,KRSW
595,EHAM,UUEE
596,PAEN,PANC
597,RJTT,RJFF
598,KSFO,KBUR
599,KMIA,KCMH
600,KMKE,KSTL
601,KDAL,KMCO
602,KOAK,KBFI
603,KBUF,KATL
604,KDFW,KFLL
605,KRDU,KCLT
606,KNYL,KPHX
607,NZWN,NZPM
608,KPOC,KCNO
609,KSTL,KSLC
610,KDEN,KDAL
611,VOBL,VECC
612,KFLL,KMDW
613,KPNS,KATL
614,CYVR,CYYC
615,KIAD,KTYS
616,VIDP,VABB
617,KPDX,KSLC
618,SBGR,SBRJ
619,KCLT,KSAN
620,KMIA,KSFO
621,KIND,KORD
622,KORD,2IS9
623,KEWR,KORD
624,VOMM,VIDP
625,KFHR,KBFI
626,KDEN,KMCO
627,KPHX,KSEA
628,KMIA,SPJC
629,KAUS,KSLC
630,KDEN,3KY4
631,KSAN,KSFO
632,KORD,KBNA
633,KABQ,KDFW
634,KDFW,KFLL
635,YMML,YPAD
636,CYWG,CYYC
637,KVNC,KSRQ
638,KOKB,37CA
639,KBUR,KOAK
640,OBBI,OMDB
641,KJFK,KMIA
642,RJBB,PANC
643,KPAE,KBVS
644,KOAK,KAPC
645,KCLT,KCMH
646,KTPA,KMIA
647,KDEN,KJFX
648,KPDX,KONT
649,KFLL,KBWI
650,KLAS,KORD
651,KMIA,KPHL
652,KECP,KDFW
653,KMSP,KLAX
654,KMYF,KBUR
655,KPHX,KMCO
656,KSTL,KMCO
657,RCTP,RJFF
658,CYYZ,LLBG
659,KSLC,KLAX
660,VABB,VIDP
661,KOAK,KMSP
662,50NE,KOMA
663,KCCR,KLVK
664,YSDU,YMEN
665,KEWR,KSTL
666,KRAL,KSNA
667,KJFK,KLAS
668,KPSP,KOAK
669,KORD,KMSP
670,KMSP,KLAS
671,KLAX,KLAS
672,KDCA,KCLT
673,KPHX,KOKC
674,CYYZ,KORD
675,EIDW,EGNX
676,KATL,KCMH
677,KDEN,KPHL
678,KPHX,KSLC
679,RCTP,RJAA
680,YSSY,YBCG
681,KDFW,KBNA
682,KO69,KOAK
683,KDFW,KONT
684,KLGB,KPHX
685,KORF,KPHL
686,SBBR,SBGR
687,KRDK,KCBF
688,KFLL,KORD
689,KSBP,KBUR
690,KPHX,KSLC
691,KPDX,KSFO
692,KRVS,OK13
693,KDEN,KPHX
694,KEWR,KMIA
695,KDEN,KATL
696,KORD,02XS
697,CYQQ,CYVR
698,KLAX,KPHX
699,KDAL,KBUR
700,KBOS,EGLL
701,EDDP,EGNX
702,CYQG,CYHM
703,KPRB,KSBP
704,VOMM,VABB
705,RJTT,RJFF
706,KMSP,KORD
707,KCLT,KJFK
708,KEWR,LEMD
709,KORD,KDFW
710,KDFW,KPHL
711,YSCB,YSSY
712,KATL,KMCO
713,KSEA,KGEG
714,KLGA,KRDU
715,KOKC,KPHX
716,KDTW,KFLL
717,KBWI,KSDF
718,KDFW,KTUS
719,KSJC,KPDX
720,KDEN,KBNA
721,KSKA,KSEA
722,KBUR,KOAK
723,RCTP,WSSS
724,KM54,KBNA
725,ESSB,ESSN
726,KSNA,KSFO
727,K3CK,6IL2
728,KRDU,KEWR
729,NE12,KOMA
730,KORD,KSLC
731,KPDX,KSEA
732,KGRB,KMKE
733,KAUS,KBOS
734,KBOS,KDCA
735,KPHX,KABQ
736,KCLT,KPHF
737,KDEN,KBOS
738,KEWR,KMIA
739,RJOO,RJTT
740,KONT,KSEA
741,RJTT,RJFF
742,K1O2,KSMF
743,KSFO,KBOI
744,KORD,2IS5
745,YSSY,YPAD
746,VOBL,VIDP
747,KMSP,KEWR
748,KRDU,KJFK
749,KBNA,KLAX
750,KSAC,KO61
751,KTEB,02XS
752,KAUS,KLAS
753,KPHX,KCMH
754,ZGSZ,ZUCK
755,KLAS,KSNA
756,KDEN,KSAN
757,KBLI,KBFI
758,RCTP,RJBB
759,KCLT,KSDF
760,YMMB,YLEG
761,KSAN,KSJC
762,KATL,KSLC
763,EGNX,EGAA
764,KRIV,2CN8
765,KDFW,KBOS
766,KORD,KTUL
767,KMYF,04CL
768,CYYC,CYVR
769,PANC,KDFW
770,KMSN,KLNR
771,KORD,KDEN
772,KOPF,KFLL
773,UAAA,LTBA
774,KGXY,KLMO
775,KECP,02XS
776,KHOU,KMCI
777,VECC,VIDP
778,OMSJ,OPMT
779,VABB,VOBL
780,KCLT,KMSP
781,KORD,KBOS
782,KDTW,KMCO
783,KPHX,KSAT
784,KLAS,KPHX
785,KSMO,KCNO
786,KMCI,KPHX
787,KSBP,KSAN
788,KMOD,KSQL
789,KATL,LFPG
790,KORD,KCMH
791,KDEN,3KY4
792,KPWK,KOSU
793,KHOU,KSAT
794,KMIA,KJFK
795,KBUR,KPHX
796,CYCD,CAP3
797,KSFO,KSEA
798,KDFW,KEWR
799,KTYR,KDFW
800,KSMF,KSEA
801,KIAH,KDAL
802,KJFK,KPHX
803,KAFW,KSEA
804,KPHX,KMKE
805,KDFW,KMIA
806,SBRJ,SBVT
807,YSSY,KSFO
808,KOAK,KFAT
809,KSAN,KPHX
810,KBLI,KBVS
811,KDEN,KSEA
812,KCLT,KVPS
813,KCVG,KDFW
814,KAUS,KPHX
815,KPDX,KBFI
816,KOAK,KSEA
817,KMIA,KMSP
818,KCLT,KDFW
819,KCGZ,KFFZ
820,KYKM,KGEG
821,KDAL,KRSW
822,KMDW,KLAS
823,KMSP,KJFK
824,50OR,KBDN
825,KCLT,KLGA
826,KSFO,02XS
827,KJFK,BIKF
828,VOMM,VIDP
829,SKBO,KMIA
830,KDEN,KOMA
831,KBIE,KOMA
832,UNEE,UUDD
833,EDDP,EKCH
834,KBNA,KATL
835,KCLT,7PS7
836,KDFW,KDTW
837,KDFW,KSFO
838,KONT,KDFW
839,KPHL,KSDF
840,EDDK,LFPG
841,58AK,PAMR
842,KHOU,KBWI
843,YSSY,OMDB
844,ULLI,UUEE
845,RJTT,RJOO
846,KORD,K8C4
847,GOBD,LFPG
848,KLAX,KLAS
849,WT24,KLAS
850,RJTT,RJOA
851,KDEN,KPHL
852,EGSS,EBLG
853,VABB,VIDP
854,LTAC,EDDL
855,KLAX,KDFW
856,KCLT,KTPA
857,SBGR,KORD
858,KDEN,KDFW
859,KSTL,KLGA
860,KJFK,KRDU
861,KDTW,KIAD
862,KATL,KMCO
863,WA04,KRNT
864,KM54,KBNA
865,KFLL,KJFK
866,KPDX,KLAX
867,K1O2,KMHR
868,KCPS,7IS2
869,KDEN,KMSP
870,KPNS,KTPA
871,NZAA,NZWN
872,KDFW,SBGR
873,RJTT,VHHH
874,KSFO,KLAX
875,KMIA,KDEN
876,KOAK,K2O3
877,KCLT,KPHX
878,50NE,KOMA
879,KDFW,KSLC
880,KLAX,KBOI
881,KCLT,KHPN
882,KDAL,KLGA
883,KSTL,KLAX
884,KBOS,KDFW
885,VTBS,VOBL
886,EDDP,EDDK
887,KDEN,KMCI
888,CYYJ,CYVR
889,CYVR,CAP3
890,KSBA,KOAK
891,EDDK,LIME
892,KMDW,KLGA
893,TJSJ,KMIA
894,KEWR,KMCO
895,SPST,SPJC
896,LTAC,EDDL
897,KMSP,KDCA
898,KSNA,KPHX
899,KAUS,KDAL
900,KDEN,KPHX
901,KOKC,KDEN
902,KCRQ,KSJC
903,CYYC,CYYZ
904,KDFW,KBOI
905,KHOU,KBNA
906,VHHH,YSSY
907,RJTT,RJFF
908,KJFK,KIAD
909,KLAX,KMCO
910,KSQL,CA35
911,VTBS,WSSS
912,KCLT,KPDX
913,KEWR,KDTW
914,KCLT,KIAD
915,CYBG,CYUL
916,KSEA,KPSP
917,KDFW,KSAT
918,KAUS,KJFK
919,KDFW,KDAY
920,KPHL,KPVD
921,KPHX,KTUS
922,KRDU,KBNA
923,KDEN,KSAT
924,KLGA,KMIA
925,KAPA,KPVU
926,KORD,KSNA
927,RJTT,RJOM
928,KPHL,KMIA
929,KBFI,KS50
930,CYYZ,CYVR
931,KDFW,KUTA
932,KSNA,KSEA
933,KMSP,KBNA
934,KCLT,KPGV
935,KDEN,KBWI
936,KSJC,KLAX
937,K84R,02XS
938,KFLL,SPJC
939,EGNX,EDDK
940,RCTP,WMKK
941,SBBR,SBGR
942,KDEN,KCMH
943,KO69,KOAK
944,KMIA,MGGT
945,VOBL,VOMM
946,KOMA,KPHX
947,KEWR,EDDF
948,KLAX,02XS
949,KHOU,KHPN
950,KPHX,KORD
951,KPAO,KEDU
952,RJBB,VHHH
953,KORD,KDCA
954,KRSW,KMDW
955,KLAX,RCTP
956,KBOS,BIKF
957,KSNA,KMHR
958,CYUL,EDDF
959,KMSP,KORD
960,KDAL,KSAN
961,KSAN,KPHX
962,KCLT,KDCA
963,KADS,KTKI
964,KIND,KATL
965,KDFW,KMSP
966,EDDP,LIMC
967,KBUR,KOAK
968,KDEN,KIAD
969,KDFW,OTHH
970,VOBL,VIDP
971,KSFO,KPHX
972,KDEN,KFLL
973,KSEE,KTOA
974,KIAD,BIKF
975,KPHL,7PS7
976,EGNX,EGTU
977,KBWI,KATL
978,KFHU,KPHX
979,KRSW,KORD
980,KORD,KFTT
981,KSLC,KLAS
982,YPJT,YMUL
983,KCWA,KMKE
984,KDEN,KORD
985,KFRG,KISP
986,KSAN,KSAT
987,KDFW,KSLC
988,KDEN,KLAX
989,KLAS,KLAX
990,KORD,KMKE
991,KLAX,02XS
992,KATL,CYUL
993,KCLT,CYYZ
994,NZWN,NZCH
995,KORD,KPHX
996,KCLT,KBOS
997,VIDP,VOBL
998,KDFW,KSTL
999,KBNA,KSTL
1000,SBGL,SSCV
1001,KORD,KSGF
1002,KDEN,KATL
1003,KPHL,AL16
1004,KHPN,KTEB
1005,KAPA,2CD6
1006,KORD,KIAH
1007,KVPS,KDFW
1008,KMHR,KSCK
1009,KMDW,KPVD
1010,KLAS,KSFO
1011,KBOS,EDDM
1012,KBDN,OG05
1013,EPKT,EDDK
1014,KMIA,KSTL
1015,KPHX,KOKC
1016,KSEA,6WA3
1017,KSJC,KSEA
1018,KRNT,KORS
1019,KDFW,KMSN
1020,KDEN,KLAX
1021,KSTL,KATL
1022,KJFK,KATL
1023,KATL,KOMA
1024,KCLT,KRSW
1025,KSEA,KBOI
1026,CYUL,LFPG
1027,KMYF,KSNA
1028,RCTP,RJAA
1029,KORD,KLAS
1030,KDEN,KRDU
1031,VIDP,OTHH
1032,KADS,KBED
1033,KDFW,KOKC
1034,KBUR,KPHX
1035,KORD,KSEA
1036,KMSP,KGRB
1037,YMML,YPPH
1038,KSEA,CYVR
1039,CYYZ,CYXE
1040,KEWR,EIDW
1041,KDCA,KORF
1042,KCLT,KRDU
1043,EGNX,EKCH
1044,KDEN,3KY4
1045,KLAX,KTUS
1046,59NC,KOSU
1047,KPAO,KRHV
1048,KORD,KOKC
1049,KDFW,KSDF
1050,SBGR,SBBR
1051,KSMX,KBUR
1052,RPLL,RJBB
1053,KPHL,KCLT
1054,KMIA,EGLL
1055,RJTT,RJFF
1056,KDEN,KMSP
1057,KSFO,KLAS
1058,TJSJ,KSDF
1059,CYUL,CYYZ
1060,KCLT,KECP
1061,KSEA,KBNA
1062,VHHH,OMDB
1063,KDFW,KMCI
1064,KOKC,KDEN
1065,KSMF,KLAS
1066,KC77,KMDW
1067,KLAS,KCMH
1068,KDEN,KCOS
1069,KIND,KATL
1070,KDAL,KATL
1071,KFLL,KBOS
1072,KHOU,02XS
1073,PANC,KLAX
1074,KLVK,KCCR
1075,KSTL,KDEN
1076,KDPA,LL53
1077,KMSP,KFLL
1078,KSLC,KLAS
1079,KDEN,KBOI
1080,RJTT,RPLL
1081,KFLL,KORD
1082,KTUS,KPHX
1083,KLAX,KMSP
1084,VIDP,VAPO
1085,CYVR,KSEA
1086,KGPI,KSEA
1087,YBCG,YSSY
1088,KVDF,KOPF
1089,KSFO,KMSP
1090,KPVU,KLAX
1091,KDFW,KSEA
1092,KSNA,KPHX
1093,EDDP,EGNX
1094,KORD,KLAS
1095,KSMO,KVNY
1096,KHSV,KDFW
1097,KSEA,KFLL
1098,KLGA,KSYR
1099,KATL,KBNA
1100,KSMF,KLAX
1101,KPHL,KORF
1102,KATL,KMIA
1103,KJFK,LFPG
1104,VIDP,VIAM
1105,EGSS,LFPG
1106,KLAX,KLAS
1107,CYUL,CYYC
1108,KPHL,KATL
1109,EDDK,EGNX
1110,KMDT,KSDF
1111,KSNS,CA66
1112,KORD,KOMA
1113,CYYZ,CYUL
1114,KAUS,KLAX
1115,KPDX,KMSP
1116,PAEN,PANC
1117,KDFW,KDEN
1118,KSNA,KLAS
1119,KSTS,KOAK
1120,KPHX,KLAX
1121,RJTT,RJOS
1122,KDAL,KPHX
1123,KORD,KMCI
1124,KMSP,KLGA
1125,KTPA,KDFW
1126,KHOU,KMKE
1127,KATL,KMSN
1128,KATL,KPHL
1129,KRSW,KBWI
1130,UNEE,UUWW
1131,KEWR,02XS
1132,KJKJ,KMSP
1133,SPJC,EHAM
1134,KLGA,AL16
1135,KMSP,KMKE
1136,KSEA,PANC
1137,KOAK,KSAN
1138,KTUL,KDFW
1139,LEMD,EDDK
1140,LFPG,EGNX
1141,KSNA,KDFW
1142,KROC,KJFK
1143,KNYL,KPHX
1144,KFAT,KLAS
1145,KDFW,KSAF
1146,KORD,KBOI
1147,KATL,KROC
1148,KBOS,KRDU
1149,KORD,KABQ
1150,KCLT,KLAS
1151,KLAS,KDFW
1152,KBNA,KMCO
1153,KATL,KFLL
1154,KEMT,KMYF
1155,KEWR,KBUF
1156,CYVR,CYYJ
1157,KHPN,KABE
1158,KPHX,KBWI
1159,EGNX,EBBR
1160,KSAN,KLAS
1161,UAII,UAAA
1162,KMIA,KSEA
1163,KSBP,KPHX
1164,PANC,KATL
1165,VOBL,WMKK
1166,KORD,KSEA
1167,RJTT,RJOM
1168,KSFO,KSAN
1169,KORD,KLGA
