Index,Source,Target
312,KCLT,NC03
313,KSYR,KROC
314,KXLL,7PN0
315,KMIA,KMCI
316,KCLT,KSFO
317,KATL,KIAD
318,KDFW,KONT
319,KDET,KPTK
320,KDEN,KPHX
321,KLAX,KMDW
322,KPHX,KSAN
323,KDFW,KFLL
324,KMIA,KDTW
325,KATL,KBOS
326,KLAS,KU42
327,KSFO,KSAN
328,KPDX,KSEA
329,KBWI,67KY
330,KDFW,KSBP
331,KDFW,KCLE
332,KCLT,KOMA
333,KSMO,KVNY
334,KMIA,KORF
335,KJFK,EGLL
336,NZWN,NZWU
337,KBWI,KORF
338,KLAS,KOMA
339,KDFW,KPHL
340,KRNM,KSEE
341,KCLT,NC48
342,KSFO,KLAX
343,KATL,UT13
344,LZIB,EDDP
345,KDFW,9CA0
346,6OR8,KPDX
347,KDEN,KPUB
348,KLGB,KSNA
349,KMCI,KLAS
350,KIAH,KIAD
351,EGNX,EGPH
352,KFFZ,KDVT
353,RJTT,RJFF
354,KDFW,KBOS
355,KDTW,KCMH
356,KMIA,KSAT
357,PANC,KLAX
358,KCLT,KPHF
359,KLAS,KBUR
360,KCLT,KMSP
361,KEWR,LLBG
362,YMML,YBBN
363,KMSP,KPHL
364,K1O2,KSMF
365,YSBK,YSCH
366,KLNS,KGAI
367,RPLL,VHHH
368,KCLT,PA76
369,RCTP,PANC
370,KDVT,KPAN
371,VABB,WSSS
372,KOKM,KRVS
373,KDFW,KPSP
374,NZKF,NZWP
375,KATL,KLGA
376,KSTL,KATL
377,KLGB,KSNA
378,KCLT,KAKH
379,KDTW,CYYZ
380,KBOI,KU42
381,KLAS,CO12
382,YMMB,YMEN
383,KCLT,KDAY
384,KATL,KLAX
385,KHOU,KDAL
386,RCTP,YSSY
387,KMIA,KBNA
388,EDDP,EGNX
389,KGVQ,KROC
390,KCLT,KCLE
391,KIAH,KLAX
392,KDTW,KLGA
393,KISP,03NY
394,OMDB,KORD
395,KHWO,FD08
396,OR38,KPDX
397,RJOO,RJTT
398,KVNY,KSMO
399,KMIA,KSFO
400,38NE,KOMA
401,KCLT,KSDF
402,CYOW,CYYZ
403,KATL,KMCI
404,KCLT,KVPS
405,KDEN,KSFF
406,LIPE,EDDP
407,KDFW,CO12
408,KDEN,KTUS
409,KSJC,KSEA
410,ZUCK,ZGSZ
411,KDAL,KOAK
412,KBWI,KRDU
413,KATL,KRSW
414,KLAX,KHOU
415,LIMC,EDDP
416,KHPN,KFRG
417,KCWA,KMKE
418,RCQC,RCNN
419,KGRB,KMKE
420,KDEN,KEWR
421,KCNO,KSNA
422,KFMY,KFXE
423,KSNA,KCRQ
424,KAPA,KPUB
425,KDEN,KCOS
426,KDAL,KFLL
427,KBUR,KOAK
428,YSCN,YOAS
429,KJFK,KBOS
430,EDDP,EKCH
431,KBWI,KISP
432,KDTW,KDCA
433,CYYC,KCVG
434,KHAF,KMCC
435,YSSY,KSFO
436,KDAL,KTUL
437,KARR,IL38
438,KPDX,KSEA
439,9MN6,KSTP
440,KSEA,35OR
441,KHHR,KCNO
442,KDEN,KMKE
443,CYXE,CYYZ
444,RCTP,RJBB
445,50NE,KOMA
446,KPHX,KMCI
447,KDTW,KPHL
448,KLAX,60CO
449,KSNA,K61B
450,KLAS,KSEA
451,KBWI,KATL
452,KDAL,KLAX
453,KMIA,EGLL
454,KCLT,KPHX
455,KPAN,KPHX
456,KBUR,KSEA
457,KDEN,KABQ
458,KIAH,KDFW
459,KO69,KOAK
460,KDEN,KATL
461,KSJC,KPDX
462,KBWI,K4B8
463,KMDW,60CO
464,KPHX,KMKE
465,KCLT,KMDT
466,KATL,EGLL
467,KFLL,KLGA
468,KDEN,KSMF
469,KCLT,KW41
470,KMSP,KMCI
471,KBWI,KBUF
472,YPPF,YGAW
473,YMMB,YMEN
474,KSTL,KCLE
475,VOBL,VIDP
476,PANC,6AK3
477,VOMM,WSSS
478,KCLT,KMCI
479,KAUS,KISM
480,CYHU,CYYZ
481,KPDX,KBFI
482,KSBD,KTOA
483,KDEN,KIAD
484,KCLT,KDAB
485,KSBP,KBUR
486,KMAN,KCOE
487,KLAS,KMDW
488,KMDW,KBOS
489,KSJC,KHIO
490,KBWI,KSDF
491,KMSP,60CO
492,KATL,60CO
493,KCLT,KBOS
494,EGNX,EGAA
495,KBUR,KSMO
496,KDTW,KBOS
497,KDEN,KSBP
498,KVNY,KSBA
499,KCLT,KLAX
500,KSFO,KSNA
501,LYBE,UUWW
502,WN13,KBFI
503,KL71,KONT
504,KPHX,KABQ
505,KFNL,KAPA
506,KCLT,KFLL
507,KJFK,EGLL
508,KSTL,KLGA
509,KSFO,KSTS
510,KPHX,KAUS
511,KF70,KAJO
512,EDDK,LFPG
513,MY66,KMSP
514,KLAX,KDFW
515,KSTL,KOMA
516,KBWI,KCMH
517,KSNA,KSBA
518,KPHL,KSDF
519,KDEN,KMSN
520,KSAN,KSJC
521,OMDB,OBBI
522,KMSP,KDCA
523,KRHV,KWVI
524,KMIA,KDCA
525,KDTW,KRDU
526,KPHX,KMDW
527,KATL,KPHL
528,KSFO,KORD
529,KSDF,KMQY
530,WSSS,WMKK
531,OERK,OBBI
532,RCTP,VHHH
533,PANC,VHHH
534,KBOI,KU42
535,KDEN,KSNA
536,YBBN,YMYB
537,KDTW,KCLT
538,EDDP,EDDK
539,KBUY,KOSU
540,KPHX,KBNA
541,NZWN,NZCH
542,KPDX,KSFF
543,KONT,KSJC
544,KMIA,KATL
545,KIAH,KABQ
546,KGRI,KOMA
547,KLAX,35OR
548,KSMF,KBUR
549,KSFO,KFAT
550,NH16,NH78
551,WN61,63WA
552,KDEN,KDFW
553,KMIA,KDAL
554,KBUR,KSMF
555,CYYZ,EGLL
556,KMSP,KCMH
557,KCLT,KBNA
558,EGNX,EDDK
559,KBFI,KBLI
560,KPOC,KPRB
561,KOAK,KSNA
562,KDEN,KMCI
563,KBNA,KPHL
564,KBWI,KSRQ
565,CYRQ,CYUL
566,KATL,KDCA
567,LTAC,EDDL
568,KDEN,KPSP
569,KMDW,KBUF
570,EDDK,LIME
571,EBBR,EGNX
572,KOKM,KRVS
573,KPDX,KU42
574,KO69,KOAK
575,CYVR,CYYZ
576,KIZA,KSBA
577,KSNA,KAJO
578,YMMB,YMAY
579,KSJC,KBOI
580,PANC,KLAX
581,KPHX,KHOU
582,KSFO,KLAX
583,KATL,KISM
584,KDEN,KCOS
585,KSTL,KBWI
586,KLAS,KSFO
587,VIDP,VECC
588,YMML,YSSY
589,KBNA,KDCA
590,KMDW,KRSW
591,KSFO,KLAS
592,YBBN,YPAC
593,KSJC,KLGB
594,KMKC,KAPA
595,KMKE,KORD
596,CZBB,CYPK
597,KPDX,KLAX
598,EKCH,EDDP
599,KDEN,KSJC
600,KSFO,35OR
601,KBWI,KDTW
602,KMSP,KBOS
603,RJTT,RJOO
604,KPHX,KDAL
605,KSJC,KSBP
606,KDFW,EGLL
607,KDEN,KU42
608,KSEA,27MT
609,KSNA,KSJC
610,KPWK,KOSU
611,KDEN,KSEA
612,KSAN,KPHX
613,EDDK,EGNX
614,KDEN,KBUR
615,YBAF,YWCK
616,KBLI,KBFI
617,VAJJ,VECC
618,KORD,EGLL
619,KSJC,KLAX
620,KAUS,K84R
621,KLAS,KLAX
622,PANC,KONT
623,NZAA,NZAP
624,KMSP,KCLE
625,KDEN,KORD
626,RJTT,RJFF
627,KBWI,KDAL
628,EGNX,EGTU
629,NZGB,NZAA
630,KMDW,KISM
631,KCNO,KSLI
632,KSTL,KTUL
633,EDDK,ESMS
634,WSSS,VHHH
635,KLAX,KLAS
636,KMSP,KATW
637,KCLT,KLGA
638,LFML,LFPG
639,KHMT,KMYF
640,KDEN,KBNA
641,KSFO,KLAX
642,KIAH,60CO
643,KDVT,KCHD
644,KSEA,KGEG
645,PANC,KCVG
646,KMIA,KSTL
647,KMYF,CA76
648,KLAX,EDDF
649,KIAH,KSFO
650,KDEN,KHHR
651,KNSE,K33J
652,KLAX,KSFO
653,KBNA,KATL
654,K52F,KXBP
655,WMKK,RCTP
656,KLAS,KPHX
657,RJTT,RJFF
658,KYKM,KSFF
659,KMCE,KLAX
660,KSFO,KSAN
661,PA44,KHZL
662,KOFK,KOMA
663,KMDW,KPHL
664,KPOC,KCNO
665,PANC,KSEA
666,OMDB,WMKK
667,KLAX,KPHX
668,KSTL,KDCA
669,KBWI,KSTL
670,KSMF,KLAS
671,KSEA,7WA7
672,KOLS,KPHX
673,KBLI,KBVS
674,KHOU,KMDW
675,KSFO,KTUS
676,TJSJ,KSDF
677,VTBS,VHHH
678,KSNA,KSMF
679,KDEN,KBOI
680,OBBI,OETH
681,KOKV,KJYO
682,KSJC,KLAS
683,KCLT,60CO
684,KDEN,KOMA
685,KSMF,KONT
686,KLAS,KDFW
687,KCLT,KBWI
688,KPDX,KSNA
689,KGVT,KADS
690,KABE,KMQS
691,EGNX,LIMC
692,YSLT,YMES
693,KPHL,KN14
694,YMMB,YLED
695,KMSP,KORD
696,KBNA,KBOS
697,KLAS,KDAL
698,YMMB,YLOY
699,KPHL,NJ64
700,KCLT,KDCA
701,KSAN,KPDX
702,KCMA,KVNY
703,EBBR,EKCH
704,KBUR,KPHX
705,KSTL,KMCI
706,KHOU,KLAX
707,VIDP,VECC
708,EGNX,EKCH
709,KMDW,KSTL
710,KSEZ,KPHX
711,KSMF,KLAX
712,SBGR,SSJC
713,KBUR,KVNY
714,KSJC,KIWA
715,KLAX,KSMF
716,CYVR,KSDF
717,CYUL,LFPG
718,KSNA,KVGT
719,KSBD,KSDF
720,KBNA,KDTW
721,KLGB,KSJC
722,16XS,KBJC
723,KROC,KJFK
724,KDAL,KLAS
725,KDTW,KCVG
726,LIEE,LIRF
727,KCLT,CYYZ
728,KPHL,K4B8
729,VOBL,VIDP
730,KBFI,PANC
731,KSFO,KPDX
732,KMDW,KLAS
733,EDDV,EBLG
734,CYVR,CAM3
735,OMDB,OBBI
736,KDTW,KBWI
737,0CL3,KNZY
738,KBNA,KMKE
739,KORL,KDFW
740,KSEZ,KPHX
741,KMSP,KOMA
742,VHHH,PANC
743,KDAL,KISM
744,KSKA,KSEA
745,KORD,KSEA
746,KDTW,KDAY
747,KCLT,KEWR
748,KFFZ,88AZ
749,KSFO,KLAS
750,KMDW,KCVG
751,KMDW,KMSP
752,KDEN,KSAN
753,KBNA,KRDU
754,RJTT,RPLL
755,TJSJ,KIAD
756,KDAL,KMDW
757,KDTW,KROC
758,KLAS,KPHX
759,KDEN,KPDX
760,KSTS,KOAK
761,RCTP,RJAA
762,KMDW,KCMH
763,KSFO,KSAN
764,KDEN,KPRC
765,KAPF,KSRQ
766,KSBA,KCMA
767,RJFF,RJTL
768,KCPS,8MO4
769,KDEN,KSFF
770,KCRQ,KSEE
771,KLGB,KTOA
772,KRDU,KSDF
773,EGNX,EDDP
774,UAII,UAAA
775,NZPM,NZCH
776,KDEN,KU42
777,KEWR,EDDF
778,KSFO,KSBA
779,VABB,VECC
780,KDEN,KSAN
781,KSAN,KLAS
782,KNEL,NJ20
783,KMIA,EGLL
784,KSJC,KLAX
785,KDTW,KIAD
786,VOBL,VECC
787,KSQL,KCCR
788,KDEN,KSFO
789,KPRC,KPHX
790,KSFO,KSEA
791,KSMF,KSAN
792,EDDK,KEWR
793,PANC,KCVG
794,KBUR,KLAS
795,KSDL,KGEU
796,38WA,KPAE
797,KDEN,KDAL
798,KSAT,KDFW
799,KSNS,KFAT
800,CA66,KOAK
801,YPPF,YCVG
802,KJFK,LSZH
803,KPDX,KSAN
804,KFCM,88MN
805,KMDW,KDTW
806,KDTW,KORF
807,KSEA,PANC
808,SBKP,SBVT
809,KOAK,KPHX
810,KLCK,KIAD
811,EBBR,LHBP
812,KABQ,NM74
813,KMIA,KLAX
814,KDAL,KSAN
815,KCLT,KDTW
816,KSLI,KCNO
817,KHOU,KPHX
818,KATW,KMSN
819,KSEA,KBOI
820,KMDW,KSDF
821,KSTL,KPHX
822,CZBB,CBQ2
823,KCLW,KPIE
824,RKSI,RCTP
825,KTUS,AZ19
826,KLAX,KSEA
827,KSFO,KBOI
828,YBCS,YBBN
829,KSEA,KPDX
830,EBBR,LIMC
831,KSFO,KSBP
832,KNSE,KNPA
833,KSBA,KBUR
834,KSMF,KSNA
835,KSEA,KYKM
836,CYYC,CYXE
837,KMDW,KOMA
838,YSTW,YSBK
839,VOBL,VECC
840,WIHH,WIDD
841,KORL,KPHL
842,KSTL,KMSP
843,RKSI,KJFK
844,KLAX,KMSP
845,LTBA,OMDW
846,KIAD,3NK5
847,KMDW,KLAX
848,KOXR,KONT
849,KCNO,KSBD
850,KMDW,KRDU
851,KAVX,KTOA
852,KDAL,KABQ
853,KOLS,KPHX
854,SBGR,SBBR
855,VHHH,LFPG
856,KDEN,KPHX
857,OL23,KRVS
858,KORD,KSDF
859,96WA,KPWT
860,K95F,KRVS
861,WMKJ,WMSA
862,RJFF,RJTL
863,KSBD,KCRQ
864,KFFZ,KCGZ
865,RKSI,EDDF
866,SBVT,SBKP
867,KAVQ,KFFZ
868,EBBR,LEMD
869,SBGR,KMIA
870,YMML,YSSY
871,KDEN,KSFO
872,CYYZ,CYVR
873,KSEE,KF70
874,YSSY,YMML
875,KMTN,KBWI
876,KSNA,KVNY
877,KSDM,KSNA
878,KOAK,KSAN
879,KWVI,KRHV
880,KPAE,KAWO
881,KWVI,KRHV
882,0TE7,XS89
883,YBBN,YSSY
884,KC83,KRHV
885,OBBI,VHHH
886,KDEN,KLAS
887,OI34,KEDJ
888,KTUS,KPHX
889,VHHH,EGLL
890,KMSP,KBNA
891,KIND,KEWR
892,KSEA,KPHX
893,NZRI,NZWN
894,RJFF,RJTL
895,CYPK,CZBB
896,RCQC,RCKH
897,KSAC,KAUN
898,EDDK,LTFJ
899,KPAN,KPHX
900,KPAE,K0S9
901,KBAZ,77TS
902,VHHH,RKSI
903,KHND,KSNA
904,YSSY,YBCG
905,KRNM,KMYF
906,KPHX,KDFW
907,KMIA,KCVG
908,RKSI,UUEE
909,CYCD,CYVR
910,KPDX,KPHX
911,NZCH,NZRI
912,KORD,KPHL
913,EGAA,EGNX
914,KPHX,KSTL
915,YRED,YBAF
916,KPDX,KOAK
917,NZPM,NZWU
918,KSFO,KBUR
919,EDDK,EDDP
920,KDEN,KFAT
921,1OK0,KRVS
922,KCLT,KSDF
923,6AK3,PANC
924,YMEN,YBSS
925,CZBB,CBQ2
926,YSBK,YSCB
927,EBBR,EGGW
928,NZWP,NZSL
929,K1V6,KAFF
930,KSKX,KSAF
931,CYYC,CYVR
932,VOBL,VIDP
933,KVNY,KCMA
934,KORD,ELLX
935,VECC,VOBL
936,WMKK,YSSY
937,KDEN,KLAX
938,KATL,KORD
939,KSNA,KFUL
940,RCTP,RJBB
941,YPPH,YMML
942,YBBN,RCTP
943,KSJC,KSAN
944,KSFO,KSEA
945,CYVR,EGLL
946,VOBL,VABB
947,KSNA,KCRQ
948,RCTP,RPLL
949,KCLE,KSDF
950,KLAS,KPHX
951,EDDP,EGNX
952,WMKK,WMKJ
953,KSEA,KLAS
954,RKSI,KJFK
955,KATL,KMSP
956,KLAX,KPDX
957,OTHH,EHAM
958,YMMB,YMEN
959,KLAX,KPHX
960,EBBR,LEBL
961,KATL,86GA
962,CYYZ,CYUL
963,KPUB,60CO
964,KPDX,KSEA
965,KORD,EDDF
966,RKSI,KDFW
967,KCLT,KPHL
968,YSCB,YSRI
969,KL35,KSNA
970,EDDK,EGSS
971,RCTP,VTBS
972,KDFW,KSJC
973,KJFK,EHAM
974,KLAX,KDAL
975,K12J,KNSE
976,KGEU,KSDL
977,IA01,KCBF
978,KSEA,KPDX
979,YBAF,YWSG
980,KBFI,WT77
981,KATL,KBWI
982,KHIO,64OR
983,YPPF,YPAD
984,K95F,KRVS
985,EGAA,EGSS
986,YSSY,YSTW
987,LTAC,EDDM
988,NZAA,YMML
989,KSEA,KONT
990,KDFW,EGLL
991,KOAK,KLVK
992,KMKE,KMSN
993,YMML,WSSS
994,VIDP,OTHH
995,KLAS,KSEA
996,KSAN,KPHX
997,WSSS,RKSI
998,KBOS,EGLL
999,UAAA,UAII
1000,YWLM,YSSY
1001,KPDX,KBOI
1002,VHHH,RCTP
1003,KMCI,4IA8
1004,KLAS,KBOI
1005,KPHX,KLAS
1006,KSAN,KSJC
1007,KBUR,KLAS
1008,NZAA,NZCH
1009,KBWI,KSDF
1010,KATL,KGYH
1011,KORD,KSEA
1012,KOAK,KLGB
1013,SAEZ,LEMD
1014,EDDK,EGNX
1015,KSEA,KMSP
1016,KAVQ,KE63
1017,RKSI,RCTP
1018,KSBA,KVNY
1019,KGVT,KTKI
1020,WSSS,YSSY
1021,LFML,LFKJ
1022,EGPH,EGNX
1023,KLAX,60CO
1024,EDDK,LEBL
1025,KAWO,KPAE
1026,KATL,KBNA
1027,KSMF,KPHX
1028,WMKK,YMML
1029,KSAN,KSFO
1030,LFPG,EDDK
1031,KFLL,SBKP
1032,EDDK,LEMD
1033,KLAS,KMCI
1034,KATL,KDTW
1035,KDEN,KU42
1036,NZPM,NZAA
1037,KDEN,KSTL
1038,KMIA,KDFW
1039,VECC,VIDP
1040,KPHX,KOAK
1041,YSSY,KSFO
1042,EDDK,LFPG
1043,KSEA,KSNA
1044,KOAK,KAPC
1045,KATL,KSDF
1046,KSJC,60CO
1047,YMML,VHHH
1048,RJBB,PANC
1049,KLAS,KHOU
1050,KTYQ,KPWK
1051,3IN6,KLOU
1052,EGNX,LEMD
1053,NZWN,NZMZ
1054,KMMU,KIAD
1055,KSEA,KSMF
1056,LEMD,SPJC
1057,YPPF,YPAD
1058,KPDX,KSFF
1059,EDDP,KJFK
1060,YMML,YSSY
1061,OERK,OMDB
1062,KPHX,KSFO
1063,ESSB,ESSN
1064,KONT,KSJC
1065,KORD,ELLX
1066,CYYC,CYVR
1067,KDEN,KMDW
1068,KLAS,KSFO
1069,KATL,KRDU
1070,KSEA,KLAX
1071,KOAK,KBUR
1072,KTPA,KPHL
1073,CYXX,CZBB
1074,KC47,KC35
1075,KSMF,KVUO
1076,KJFK,CYYZ
1077,EDDP,EGGW
1078,KPHX,KSJC
1079,GA53,K9A1
1080,CYMX,KSDF
1081,KCLE,KPHL
1082,NZCH,NZAA
1083,YPPF,YGAW
1084,KSEA,60CO
1085,KPHX,KONT
1086,KMIA,KPHL
1087,KBNA,KMDW
1088,KBVS,KBLI
1089,EDDP,LEMD
1090,VIDP,VOMM
1091,KDEN,KSEA
1092,KLAS,KONT
1093,VIDP,VECC
1094,KIAG,KROC
1095,KMYF,KSBA
1096,LFPG,EGSS
1097,KSYR,KBUF
1098,KFTW,6TA7
1099,EBLG,EGNX
1100,EDDP,EBBR
1101,KXFL,KDAB
1102,EDDK,ESMS
1103,KDEN,KOAK
1104,WN13,KBFI
1105,KRHV,63CN
1106,KMSP,KU42
1107,KAPA,KFNL
1108,LFPG,LTBW
1109,EDDK,LKPR
1110,KDEN,KABQ
1111,EDDP,EGSS
1112,VIDP,VECC
1113,KFAT,KSAC
1114,KSJC,KSNA
1115,KTOA,KLGB
1116,KBFI,WA22
1117,KDEN,KPHX
1118,KONT,KSDF
1119,KBOS,KSDF
1120,EDDK,LPPR
1121,VECC,VIDP
1122,KCOS,60CO
1123,KLAS,KBUR
1124,KABQ,KUTA
1125,KPDX,KSDF
1126,RJTT,RJFF
1127,EDDP,LIMC
1128,KSEA,KSJC
1129,KORD,EHAM
1130,KOAK,KABQ
1131,RJBB,PANC
1132,KDEN,KSJC
1133,VOBL,VOMM
1134,KDEN,KTUS
1135,KRFD,KSDF
1136,EDDP,LFPG
1137,KPHX,KSDF
1138,RCTP,KLAX
1139,KSDL,KCGZ
1140,KLAS,XS89
1141,OTHH,EBBR
1142,EDDK,ESSA
1143,LEMD,EDDF
1144,RJBB,RJTL
1145,EBLG,ESGG
1146,KDEN,KOMA
1147,YTYA,YMMB
1148,KLAX,KSEA
1149,KDAL,KMKC
1150,NZHN,NZWN
1151,YMMB,YMEN
1152,KOAK,CA66
1153,RJFF,RJOO
1154,EDDP,EKCH
1155,KSEA,UT13
1156,KLAS,KSNA
1157,CYVR,CYYC
1158,CYYC,CKA8
1159,YSSY,NZAA
1160,04CL,KSEE
1161,VIDP,VABB
1162,KGEU,KSDL
1163,KPHX,KSEZ
1164,PANC,RCTP
1165,KDEN,KSNA
1166,KMSP,KCVG
1167,LFPG,LKPR
1168,KSGF,KSUS
1169,KMIA,KSDF
1170,OMDB,VOMM
1171,EBLG,ESSA
