Index,Source,Target
127,SBGR,EGLL
128,KLAX,RCTP
129,EDDF,UAAA
130,RKSI,EHAM
131,PANC,RKSI
132,LEMD,OMDB
133,VIDP,LFPG
134,VHHH,OMDB
135,EGLL,VHHH
136,EHAM,RCTP
137,KEWR,KLAX
138,EBBR,KCVG
139,PANC,KORD
140,OMDB,VHHH
141,RCTP,EDDF
142,KPHL,KOAK
143,EDDF,RKSI
144,KLAX,RKSI
145,PANC,KLAX
146,KPHL,KLGB
147,KLAX,VHHH
148,EGLL,CYUL
149,EHAM,RKSI
150,EDDF,VOBL
151,KLAX,KJFK
152,EGLL,WSSS
153,KLAX,RKSI
154,PANC,KSEA
155,LFPG,RKSI
156,LFPG,WSSS
157,PANC,KORD
158,EDDK,VHHH
159,PANC,RKSI
160,EHAM,SBGR
161,EDDF,VIDP
162,KSFO,RCTP
163,KIAH,EHAM
164,VHHH,OMDB
165,EGSS,KSDF
166,ELLX,OMDW
167,OTHH,VHHH
168,KSFO,KEWR
169,RJBB,KOAK
170,WSSS,VOBL
171,KSEA,RJTJ
172,KJFK,RKSI
173,EGLL,OTHH
174,KSFO,KATL
175,KORD,PANC
176,CYUL,EBBR
177,PANC,KDFW
178,YSSY,ZUCK
179,KSEA,KJFK
180,KSDF,KPDX
181,EHAM,SBGR
182,EDDF,SBGR
183,RKSI,LOWW
184,EDDK,KSDF
185,LFPG,OMAA
186,EHAM,WSSS
187,KONT,KRDU
188,KSDF,KOAK
189,PANC,RKSI
190,KSEA,KBNA
191,KLAX,KBOS
192,KLAX,KDCA
193,EDDF,KJFK
194,VHHH,VIDP
195,KDAL,KPDX
196,KLAX,KEWR
197,PANC,VHHH
198,VHHH,PANC
199,KSDF,KBFI
200,EBBR,OTHH
201,EGLL,LLBG
202,ELLX,KORD
203,KJFK,KU42
204,CYVR,CYUL
205,KSEA,KDCA
206,NZAA,WSSS
207,KLAX,RJTT
208,KSDF,KLAS
209,EDDF,RKSI
210,EDDM,OTHH
211,KSDF,KSAN
212,VABB,EGLL
213,KATL,KLAS
214,KORD,VHHH
215,KPHL,KSMF
216,RCTP,PANC
217,KCLT,KSFO
218,KSDF,KPHX
219,KLAX,EDDF
220,VHHH,KLAX
221,KLAX,KBNA
222,KCLT,KLAS
223,KLAS,KATL
224,OMDB,VHHH
225,PANC,VHHH
226,KSMF,KJFK
227,KSTL,KPDX
228,KSDF,PANC
229,CYYZ,LSZH
230,EGLL,VHHH
231,KSEA,KDFW
232,SKBO,KMIA
233,KMSP,KLAX
234,VIDP,OMAA
235,CYYZ,EDDF
236,KSDF,WN92
237,KSFO,KEWR
238,KAPA,KADS
239,KCLT,KSEA
240,KORD,KLAS
241,RJBB,PANC
242,KLAX,KATL
243,VHHH,PANC
244,LLBG,KEWR
245,EGLL,OTHH
246,KLAS,KMKE
247,KSDF,KONT
248,VABB,VIDP
249,LFPG,OTHH
250,NZAA,VHHH
251,KDCA,KPHX
252,KBWI,KLAS
253,OMSJ,VOMM
254,KSDF,KONT
255,KPDX,KSGS
256,VHHH,PANC
257,KSDF,PANC
258,OTHH,VOMM
259,KSFO,KBOS
260,KORD,EDDF
261,KLAS,KBWI
262,KDTW,KLAS
263,KPHX,KMDW
264,OTHH,EGSS
265,ELLX,SBKP
266,KMSP,KSAN
267,ELLX,OMDW
268,PANC,KLAX
269,EBLG,OTHH
270,RKSI,EDDP
271,CYYZ,SKMA
272,KMDW,KPHX
273,KJFK,KLAX
274,KLSE,KAPA
275,ELLX,OMDW
276,KLGA,KDFW
277,OTHH,YSSY
278,SBGR,EDDF
279,KDEN,KBOS
280,KBNA,KLAS
281,LLBG,UUDD
282,YSSY,VHHH
283,WSSS,ZGSZ
284,NZAA,YSSY
285,KIAD,OERK
286,KHOU,KLAX
287,KDFW,KDCA
288,EGLL,SBGR
289,KDEN,KRDU
290,PANC,KDFW
291,KIAD,KSFO
292,KORD,EIDW
293,KATL,KPDX
294,NZAA,YMML
295,YBCS,YBBN
296,KLAX,KFLL
297,KJFK,EIDW
298,KEWR,KSFO
299,KATL,KSMF
300,KPHX,KPDX
301,KATL,KSEA
302,KDEN,KBNA
303,KIAD,KSAN
304,OTHH,VOBL
305,WSSS,EHAM
306,KIAD,KFLL
307,YMML,VHHH
308,KATL,KU42
309,CYYC,CYYZ
310,KCMH,KLAS
311,KBFI,KSNA
312,KBWI,KDAL
313,PANC,RKSI
314,RJTT,RCTP
315,KIAD,KRSW
316,KFLL,KHOU
317,KMDW,KSAN
318,KDCA,KLAX
319,PANC,KMIA
320,KDFW,KSNA
321,82PA,KSRQ
322,KBOS,KATL
323,KIAD,KSFO
324,KDFW,KBWI
325,KPHL,KDEN
326,KATW,KSRQ
327,KIAD,EDDF
328,KMDW,KAPF
329,LFPG,SBGR
330,KSEA,KPHX
331,KSEA,KLAS
332,KLAX,KORD
333,OMDB,EGLL
334,KATL,KPHX
335,KHIO,KFHR
336,KDCA,KDEN
337,KJFK,LSZH
338,KORD,KU42
339,KSEA,KPHX
340,PANC,KORD
341,KLAX,KSEA
342,MROC,KMIA
343,KDTW,EHAM
344,KIAD,KTPA
345,PANC,KORD
346,KATL,LFPG
347,KPDX,KPHX
348,KPHX,KMSN
349,KDTW,KLAX
350,KDFW,LEMD
351,KMDW,KLAS
352,KLGA,KMIA
353,UAAA,UKBB
354,KDFW,KLAX
355,KSEA,KSAN
356,KSAN,KSEA
357,KPHL,KDFW
358,KBOS,KORD
359,KCMH,KDAL
360,KIAD,KDFW
361,KATL,KSAN
362,CYYZ,CYVR
363,VHHH,OMDB
364,KDEN,KSEA
365,KPHL,KPHX
366,KUGN,KAPF
367,SKBO,KMIA
368,OTHH,YMML
369,KDFW,KMSN
370,KIAD,KRSW
371,KDTW,KSEA
372,KDFW,KDAY
373,KSAN,KSEA
374,KDTW,EGLL
375,KMSP,KLAS
376,RKSI,PANC
377,KPHX,KSEA
378,KDAL,KMDW
379,KDFW,KBOS
380,KPHL,KTPA
381,EDDF,RKSI
382,KDEN,KLAX
383,KATL,EDDF
384,KMDW,KPHX
385,KDFW,KU42
386,KDFW,KPHX
387,KPHL,KBNA
388,KBOS,EHAM
389,OMDB,EHAM
390,KDFW,KISM
391,LIMC,RKSI
392,KOMA,KLAS
393,KATL,EHAM
394,PANC,KSDF
395,VABB,OTHH
396,YMML,YBBN
397,LEMD,SBGR
398,KFFZ,KP52
399,LFPG,UUEE
400,KATL,KDEN
401,KORD,KLAS
402,WSSS,YSSY
403,UMMS,LTBW
404,KPHX,KMIA
405,KORD,KSEA
406,KSFO,KJFK
407,KPHX,KSGS
408,KLAS,KSEA
409,EHAM,SBKP
410,WSSS,YSSY
411,KORD,KPHX
412,RCTP,WMKK
413,KDFW,KSMF
414,KLAS,KMDW
415,KDAL,KDCA
416,VIDP,VOBL
417,KJFK,EGLL
418,KPSP,CYVR
419,KORD,KATL
420,KFLL,KBWI
421,KSEA,KLAX
422,KDFW,KSFO
423,PANC,RKSI
424,KPHL,KSTL
425,KORD,KBOS
426,KSTL,KLAS
427,KDFW,KLAX
428,KATL,KDFW
429,KMKE,KATL
430,VIDP,VOBL
431,KMCI,KLAS
432,KSRQ,KIAD
433,KVIS,KBJC
434,KSNA,KDFW
435,KLGA,KATL
436,KIAD,EGLL
437,KPHL,KRSW
438,KORD,KBNA
439,KPHX,KAUS
440,RJTT,RJFF
441,KBWI,KATL
442,KMSP,KATL
443,OMDW,RCTP
444,KORD,KRDU
445,KORD,EDDF
446,KLAX,LFPG
447,KMKE,KBWI
448,KSLC,KLAX
449,EDDF,LTBW
450,KDFW,KDTW
451,YPAD,YPPH
452,KOMA,KSDL
453,KLAX,KORD
454,KIAH,KU42
455,KPHX,KSTL
456,KAPA,KOAK
457,KLAS,KBLI
458,EGNX,EDDP
459,KPHL,KMIA
460,KFFZ,KMYF
461,KDFW,KBUF
462,KDFW,PANC
463,KEWR,EHAM
464,KPHX,KOMA
465,KDCA,KDAL
466,KPHL,KLAX
467,KORD,EHAM
468,KJFK,KSFO
469,KDFW,KECP
470,VIDP,VHHH
471,KFLL,KHFD
472,KDFW,EGLL
473,KORD,KTYS
474,ZGSZ,ZUCK
475,KORD,KLAX
476,KPHL,KATL
477,KFLL,KDCA
478,KLAS,KPDX
479,CYYZ,CYYC
480,KDFW,KIAD
481,EDDP,EGNX
482,KEWR,KSFO
483,KSTL,KHOU
484,KJFK,KLAX
485,KVNY,KTOA
486,KLAS,KCMH
487,KRFD,KPHX
488,KLAX,EDDP
489,KORD,KU42
490,PANC,KORD
491,KORD,KORF
492,KORD,KDEN
493,KSAT,KPHX
494,OERK,OMDB
495,PANC,KSDF
496,KPHL,EGLL
497,KU77,KU14
498,KJFK,RCTP
499,KHIO,KFHR
500,KLAS,KJFK
501,KDEN,KFAT
502,KPHX,KBOS
503,KDFW,KRDU
504,KORL,KORD
505,KBOS,KSEA
506,VHHH,EHAM
507,KSEA,PANC
508,KPHX,KSEA
509,GOBD,EDDF
510,KORD,VT26
511,KMSP,KDFW
512,KMSP,KSAT
513,PANC,KSDF
514,KSEA,KBOI
515,KDEN,KPHX
516,KEWR,KCMH
517,RKSI,LHBP
518,KIAD,KORD
519,KDEN,KSFO
520,KPHL,KCLT
521,KORD,KEWR
522,KTYS,KSRQ
523,KDEN,KMCI
524,KPHX,KHHR
525,KORD,KBOI
526,KMDW,KISM
527,KEWR,KATL
528,KJFK,EDDF
529,KORD,KATL
530,KMSP,KSAN
531,KBWI,KRSW
532,KEWR,KATL
533,ZGSZ,ZUCK
534,KSDF,KOAK
535,KPDX,KSMF
536,KORD,KBNA
537,KJFK,EGLL
538,KOAK,KLGB
539,KIAD,KMDW
540,KPHX,KSAT
541,KBWI,KFLL
542,KBOS,EGLL
543,RCTP,KLAX
544,KPHX,KDTW
545,LIMC,LEBL
546,KSDL,KAPA
547,KCLE,KBOS
548,KPDX,KSNA
549,KOAK,KSEA
550,CYYC,CYYZ
551,KMSP,KU42
552,VHHH,EBLG
553,KLAS,KATL
554,KLAX,KBWI
555,KBOS,KPHL
556,KORD,RKSI
557,YSSY,YBBN
558,OTHH,WSSS
559,PANC,KORD
560,KBNA,KECP
561,KMSP,KMDW
562,KORD,KSAN
563,EDDP,EGGW
564,KORD,KMDT
565,KLAX,KSMF
566,KEWR,KLAX
567,KRSW,KPHL
568,KORD,KATL
569,KHIO,KSJC
570,KLAX,KSEA
571,KSMF,KBUR
572,EDDP,EGGW
573,KCRQ,KLGB
574,KSMF,KSAN
575,SPJC,KMIA
576,EDDP,EBBR
577,KJFK,LTBW
578,LFPG,LFBO
579,KBOS,KMSS
580,KOAK,KSNA
581,KORD,KRDU
582,CYVR,CYYC
583,KLAX,RKSI
584,KATL,KCVG
585,PANC,KORD
586,KAFW,0TS2
587,KPHX,KSMF
588,YBBN,YMML
589,KORD,KHHR
590,KDEN,KSEA
591,KSMO,KCRQ
592,YPKL,YMMB
593,RCTP,VHHH
594,RJFF,RJTT
595,PANC,KDFW
596,SBGR,SBBR
597,KPIE,KBLV
598,KSEA,KU42
599,CYYC,CYYZ
600,KBWI,KPHX
601,KORD,KBUF
602,NZAA,NZCH
603,EBBR,EDDP
604,KSTL,KMDW
605,KORD,KPIT
606,KDCA,KMIA
607,KLAS,KBWI
608,KBNA,KFLL
609,KBOI,KSEA
610,KORD,KCMH
611,KRDG,KLUK
612,KDEN,KBWI
613,KBNA,KDEN
614,KJFK,EHAM
615,PANC,KSEA
616,KORD,KBWI
617,KSEA,KBUR
618,KORD,KSDF
619,PANC,KSAN
620,KOAK,KPDX
621,KORD,KDTW
622,KPDX,KLAS
623,KDVT,KCGZ
624,KSEA,KONT
625,PANC,KLAX
626,KORD,KOMA
627,KSEA,KPHX
628,KLAS,KLAX
629,KBNA,KHOU
630,OMDB,EGLL
631,KSEA,KTUS
632,KGEG,KBFI
633,KDTW,KBOS
634,PANC,KSDF
635,NZWN,NZMZ
636,KORD,KBOS
637,KSEA,KSNA
638,KMKC,KGPH
639,KDEN,KPHL
640,KFLL,KSFO
641,KSJC,KBUR
642,KORD,KDFW
643,KORD,KIAD
644,EDDP,EDDK
645,KHWO,KOPF
646,VHHH,RCTP
647,KBUR,KLAS
648,KBOI,KLAX
649,KLAS,KBLV
650,KDEN,KOAK
651,EDDP,EGNX
652,KTEB,KVNY
653,KORD,KROC
654,KLAS,KFLL
655,KMAN,KS67
656,KLGB,KSMF
657,EGMC,LEBL
658,ESSA,EFHK
659,KORD,KSFO
660,KDEN,KTPA
661,VHHH,PANC
662,KDEN,KAUS
663,KORD,KLGA
664,KSEA,KOAK
665,RKSI,EDDF
666,KORD,35MN
667,KORD,EDDF
668,YMMB,YMNG
669,WMKK,WBKK
670,KVIS,KOAK
671,KMDW,KTPA
672,VHHH,VIDP
673,KFFZ,KA39
674,KABQ,UT13
675,YMEN,YBSS
676,KDEN,KU42
677,CYYZ,EHAM
678,KMCI,KDEN
679,KPHX,KORD
680,KPDK,4GA9
681,YCVG,YPPF
682,KORD,KDCA
683,KDEN,KSNA
684,PANC,KORD
685,KLGB,KSBA
686,YSLT,YMES
687,EGNX,EGPH
688,KORD,K8C4
689,KABQ,KPHX
690,RCTP,WSSS
691,KHIO,OG52
692,KCRQ,KLAS
693,KOAK,KLAS
694,KPMD,KMYF
695,KDCA,KBOS
696,KBWI,KORD
697,KORD,KATW
698,YSLT,YMES
699,KLAX,EGLL
700,VIDP,UAAA
701,KBNA,KOAK
702,KDFW,KTUL
703,0WN1,WN45
704,KORD,KTYS
705,KDAL,KPHX
706,KPDX,KLAX
707,LFPG,RKSI
708,KLGB,KCRQ
709,KDFW,KLAX
710,KDFW,KSTL
711,YSLT,YMES
712,KORD,KORF
713,ZGSZ,ZUCK
714,KMDW,KFLL
715,PANC,KSEA
716,KBNA,KPHX
717,KMIA,KPHL
718,YWVA,YSSY
719,KSEA,KORD
720,KLAX,KSJC
721,KEWR,EDDF
722,KPAN,KFFZ
723,EGNX,EDDP
724,KMDT,KPGD
725,EDDK,LFPG
726,KORD,KPHX
727,LIMC,EGMC
728,KATL,KTPA
729,OTHH,VHHH
730,KDFW,KTYS
731,KMDW,KHOU
732,CYYC,KSDF
733,KLGB,KTOA
734,KLGB,KCRQ
735,KAPV,KCCB
736,KATL,UT13
737,KSAN,KPDX
738,KORD,KMCI
739,KMIA,KPHX
740,KBFI,KORS
741,NZCH,NZWN
742,KORD,KPHL
743,KATL,KIAD
744,KLAS,KSNA
745,KDFW,KMKE
746,KPHX,KMCI
747,KIAH,KDFW
748,KORD,KDEN
749,KLGB,KCRQ
750,KHIO,WN24
751,YSBK,YSCH
752,KVNY,KBUR
753,KMIA,KATL
754,KABQ,KPHX
755,KBOI,KAPA
756,KL35,KSNA
757,KDFW,KSGF
758,WN61,KPAE
759,CZBB,CYPK
760,WV21,KDAA
761,KSNA,KSDL
762,KLAX,KPHX
763,KORD,EGLL
764,KRAL,KEMT
765,KSJC,KU42
766,KSEA,PANC
767,VIDP,VOBL
768,4SC4,KLQK
769,KDFW,KHRU
770,YSSY,YMML
771,KDFW,KCVG
772,EDDP,EBBR
773,KRDU,KCLT
774,KSEA,KFAT
775,KVNY,KCMA
776,KNSE,FD82
777,NZWN,NZCH
778,KSNA,KLAS
779,KJFK,LFPG
780,NZCH,NZAA
781,KBOI,1ID4
782,KLGB,KEMT
783,KATL,KCVG
784,YSSY,YBBN
785,YSBK,YKAT
786,VMMC,RCTP
787,KSEA,KLAS
788,KHQZ,KTKI
789,KORL,KDFW
790,VHHH,RPLL
791,KMIA,SKMA
792,OTHH,RPLL
793,KSAN,KBFI
794,KLVK,KLGB
795,PANC,KCVG
796,KDFW,KLAS
797,KORD,KSFO
798,KDFW,KCMI
799,KATL,KDFW
800,WN61,KDEW
801,KHOU,KLAS
802,KAPA,KSDL
803,KLOU,3IN6
804,MROC,KUTA
805,KBOS,KPHX
806,VIDP,OTHH
807,KATL,KRDU
808,RKSI,UUDD
809,MD35,KBWI
810,KLAS,KBNA
811,KSBA,KSNA
812,CYVR,CYYZ
813,KDFW,KMCI
814,WA09,KBFI
815,KLGB,KCRQ
816,KDFW,TA61
817,KHPN,KISP
818,KSEA,KSMF
819,KCNO,KAJO
820,KDEN,KSEA
821,KATL,9NC6
822,KMIA,KDFW
823,KSQL,KLHM
824,KDEN,KCMH
825,KTYS,KDTW
826,63PA,KRDU
827,KAPA,2CD6
828,RKSI,WMKK
829,KORD,LSZH
830,KVIS,KOAK
831,KSJC,KE16
832,KAPA,KSNA
833,KCRQ,KIWA
834,CYVR,KLAS
835,KMIA,KDCA
836,KDAL,KTPA
837,KCRQ,KLGB
838,KPDX,KSNA
839,EGSS,EIDW
840,KSEE,KSNA
841,KBLI,KRNT
842,TX05,KHWD
843,KBFI,KVNY
844,PANC,VHHH
845,KGCM,KTUL
846,KDFW,KOMA
847,KCVG,CYHM
848,KTEB,KABE
849,KPHX,KBWI
850,KSJC,KPDX
851,KSAN,KOAK
852,KSEA,KMCI
853,KUAO,KKLS
854,KCMA,KOXR
855,KDFW,KSAF
856,KSNA,KSMO
857,KHIO,KPDX
858,RCTP,WSSS
859,KMDW,KDAL
860,KATL,KSRQ
861,4WA9,KPWT
862,KDEN,KRDU
863,VABB,VOBL
864,KATL,KCMH
865,EBLG,OTHH
866,KMIA,EGLL
867,KSNA,KLAS
868,RCSS,RCWA
869,KSEE,KCRQ
870,KDFW,KHOU
871,KDFW,KSEA
872,KABQ,KPHX
873,KPDX,KMCC
874,KFHR,KBFI
875,KMIA,KLAX
876,KBUY,KMMU
877,KCLT,KMIA
878,KATL,KPHL
879,KJFK,LFPG
880,KSBP,KONT
881,KATL,KPIM
882,KBUR,KDAL
883,KEWR,LLBG
884,YMML,YPPH
885,KSEA,KSFO
886,6AK3,PANC
887,PANC,KONT
888,KATL,7PS7
889,KSEA,KPSP
890,KBNA,KISM
891,KJFK,EGLL
892,KDFW,KABQ
893,KPSB,7PS7
894,KSNA,KSFO
895,KCLT,KLAX
896,KMIA,KORD
897,KBDN,50OR
898,KPDX,KBOI
899,KMIA,KLAS
900,KEWR,EGLL
901,KORD,ELLX
902,KATL,KDNN
903,KDFW,KBNA
904,3OR8,KPDX
905,KDAL,86TE
906,NZAA,NZGB
907,61VA,KJYO
908,KDFW,KSNA
909,KMIA,KBOS
910,KATL,KDCA
911,KFCM,KBJC
912,KDFW,KSDF
913,KSEA,KSAN
914,KIAH,KORD
915,KPAE,KPWT
916,KGEG,KSEA
917,EGSS,EGAA
918,KORD,KCVG
919,KSMF,UT13
920,KMDW,KSAT
921,KOAK,KVNY
922,KRSW,KMDW
923,KFUL,KPSP
924,KADS,TA06
925,KSFO,KSEA
926,NZWN,NZMZ
927,KBWI,KBNA
928,VHHH,RKSI
929,SBKP,SAEZ
930,KMDW,KMCI
931,KCLT,KDFW
932,KPHX,KLAX
933,KDAL,KLAX
934,RCTP,YSSY
935,KWBW,KMDT
936,KDFW,KBKL
937,KIAH,KDCA
938,KBWI,KMDW
939,KBLI,KSEA
940,KWHP,KCMA
941,KLAX,KTUS
942,KDFW,KSFO
943,KMSP,KCMH
944,KRSW,KBWI
945,YWLM,YSSY
946,KSFO,KLAX
947,RCKH,RCWA
948,YSSY,VHHH
949,KDFW,KONT
950,KLAX,CYVR
951,PANC,RKSI
952,ZGSZ,ZUCK
953,RCTP,RJFF
954,KBUR,KOAK
955,NZAA,NZWN
956,KLZU,KHOU
957,KMDW,KSEA
958,KTOA,KSEE
959,KDFW,KMIA
960,KATL,KMIA
961,KVIS,KOAK
962,MD35,KBWI
963,YMEN,YTDN
964,KMDW,KDCA
965,KDFW,KSPI
966,KPWT,KPAE
967,KCLT,KCVG
968,KFLL,KBNA
969,KDEN,KCOS
970,LTBA,LIMC
971,OTHH,EGLL
972,VAJJ,VOMM
973,KATL,KLAX
974,CYOW,CYHM
975,EDDK,EGNX
976,CYYZ,CYYC
977,EGSS,EGPH
978,KPDX,KSJC
979,RJTT,RJBB
980,CYPK,CZBB
981,KAWO,KPAE
982,KIAH,KSAT
983,KLAX,KOAK
984,KPWT,KBFI
985,CYPK,CZBB
986,KLAS,KSEA
987,KSFO,KLAX
988,KDFW,49FD
989,KPDX,KLAS
990,KATL,KDEN
991,KDFW,KBOI
992,RCTP,VHHH
993,YSSY,VHHH
994,KPHX,KATL
995,KATL,KHOU
996,KCLT,KBUF
997,KDFW,KSGS
998,NZCH,NZAA
999,KE16,KRHV
1000,KSEA,KLAX
1001,KATL,KDEN
1002,RCTP,RKSI
1003,KMDW,KOAK
1004,KONT,KU42
1005,KDFW,KSAT
1006,KFLL,KDCA
1007,KLAS,KLAX
1008,KLAX,KU42
1009,KATL,KSFO
1010,KIAH,KBWI
1011,KHIO,KKLS
1012,VHHH,WSSS
1013,WN18,KSEA
1014,KLAX,KCVG
1015,LFPG,LHBP
1016,KCLT,KORD
1017,KYKM,WA26
1018,KDFW,KBOS
1019,RJOO,RJTT
1020,KORD,EGLL
1021,UAAA,LTBA
1022,KFLL,KMIA
1023,KDVT,KPAN
1024,RKSI,VHHH
1025,WIHH,WIDD
1026,RJTT,RJFF
1027,50NE,KOMA
1028,KDFW,KSAN
1029,KGEG,KSEA
1030,KONT,KSFO
1031,KSJC,KLAX
1032,KF69,KRBD
1033,KGKY,KCRS
1034,KDFW,KPDX
1035,RJTK,RJOO
1036,UT08,KU14
1037,RKSI,YSSY
1038,KDFW,KATL
1039,KPWT,KRNT
1040,KIAH,KSFO
1041,EDDK,EKCH
1042,KATL,KSAT
1043,KMYF,KSDM
1044,CYYJ,CYVR
1045,KCWA,KMKE
1046,KDFW,9CA0
1047,KCLT,KCMH
1048,KSEA,35MN
1049,KMCI,KSEA
1050,KOAK,KSNA
1051,KLAS,KSEA
1052,KDTW,KSDF
1053,KMIA,KTPA
1054,KBNA,KECP
1055,KDFW,KU42
1056,KCLE,KORD
1057,KPIT,KBFD
1058,KLAS,KDFW
1059,KRNT,9WA7
1060,NZPP,NZDV
1061,CYTZ,CYUL
1062,KGRI,KOMA
1063,KPWT,KPAE
1064,KDTW,KTYS
1065,KSEA,KPDX
1066,KIAH,KEWR
1067,KEWR,KFLL
1068,KDFW,KSBP
1069,WMKK,WBKK
1070,KWVI,KPAO
1071,KDFW,KORD
1072,KDTW,KDCA
1073,50NE,KOMA
1074,KRNT,9WA7
1075,KGEG,KSEA
1076,KMDW,KBWI
1077,RCTP,PANC
1078,KPWT,KBFI
1079,KBUR,KLAS
1080,KCLT,KTYS
1081,KLAS,KGRR
1082,GA77,KCTJ
1083,KPHX,KHHR
1084,PANC,KONT
1085,KDFW,KTPA
1086,WN21,KPWT
1087,KDTW,KCMH
1088,RJOO,RJOM
1089,6OR8,KPDX
1090,KLAS,KSAT
1091,KDFW,KPHX
1092,KSFO,KLAS
1093,KCLT,KATL
1094,YSSY,KSFO
1095,CO18,KAPA
1096,OTHH,VOMM
1097,WN61,63WA
1098,WSSS,VHHH
1099,OMDB,VGTJ
1100,KVNY,KLAS
1101,K1O2,KSMF
1102,EDDP,EGNX
1103,RCTP,RJBB
1104,KSTL,KTPA
1105,KDFW,KTUS
1106,PANC,VHHH
1107,KLAS,KOAK
1108,CYCD,CYVR
1109,KPHX,KDFW
1110,KDFW,KDCA
1111,YSSY,YWVA
1112,3OR8,KPDX
1113,KDFW,KLAX
1114,KSBD,KSDF
1115,KIAH,KTUL
1116,KDTW,KJFK
1117,KCLT,KPHF
1118,KCLT,KOMA
1119,KDEN,KFAT
1120,KBWI,KSDF
1121,KCRQ,KMYF
1122,KALB,KPVD
1123,PANC,KLAX
1124,KSEA,35OR
1125,KDEN,KPUB
1126,KDFW,KSJC
1127,RJOO,RJTT
1128,KDFW,KPHL
1129,KSQL,KLVK
1130,UAAA,VHHH
1131,KBLI,KSEA
1132,KDTW,KLGA
1133,KDEN,KSJC
1134,KDFW,KPSP
1135,KIAH,KATL
1136,KSTL,KATL
1137,KDEN,KSNA
1138,KMKC,KAPA
1139,KDEN,KPHX
1140,KIAH,KLAX
1141,OR38,KPDX
1142,KBFI,KYKM
1143,KMIA,KDCA
1144,KLAS,KSMF
1145,OMDB,ZGSZ
1146,KDEN,KLAX
1147,KCMH,KDEN
1148,PANC,VHHH
1149,50NE,KOMA
1150,NZTG,NZAA
1151,KMIA,KATL
1152,WN51,KFHR
1153,KAVQ,KMZJ
1154,KCLT,KVPS
1155,ZGSZ,ZUCK
1156,KPHL,KBOS
1157,YWLX,YSBK
1158,KDTW,KBOS
1159,KJFK,EGLL
1160,KIAH,KDFW
1161,KDEN,KTUS
1162,KBOI,UT13
1163,KCHO,KCLT
1164,EDDK,LFPG
1165,KFLL,KMIA
1166,KRBD,KDTO
1167,SKBO,KMIA
1168,KLAX,KSFO
1169,KBWI,KCMH
1170,KCLT,KORF
1171,KBOI,UT13
1172,KDEN,KABQ
